inventory_order,batch_id,product_key,Handle,title_discovery,url,identity_status,public_status,source_refs,image_count,research_status,review_status
21,B003,chillgen.com::personalized-bigfoot-camping-sunset-forest-area-rug,personalized-bigfoot-camping-sunset-forest-area-rug,Personalized Bigfoot Camping Sunset Forest Area Rug,https://chillgen.com/products/personalized-bigfoot-camping-sunset-forest-area-rug,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=123-128;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
22,B003,chillgen.com::personalized-bigfoot-camping-night-scene-area-rug-home-decor,personalized-bigfoot-camping-night-scene-area-rug-home-decor,"Personalized Bigfoot Camping Night Scene Area Rug, Home Decor",https://chillgen.com/products/personalized-bigfoot-camping-night-scene-area-rug-home-decor,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=129-134;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
23,B003,chillgen.com::personalized-checkered-flag-racing-area-rug-non-slip-design-05,personalized-checkered-flag-racing-area-rug-non-slip-design-05,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 05",https://chillgen.com/products/personalized-checkered-flag-racing-area-rug-non-slip-design-05,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=135-140;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
24,B003,chillgen.com::personalized-checkered-flag-racing-area-rug-non-slip-design-07,personalized-checkered-flag-racing-area-rug-non-slip-design-07,"Personalized Checkered Flag Racing Area Rug, Non-Slip - Design 07",https://chillgen.com/products/personalized-checkered-flag-racing-area-rug-non-slip-design-07,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=141-147;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,7,NOT_STARTED,NEEDS_REVIEW
25,B003,chillgen.com::personalized-racing-checkered-flag-area-rug-non-slip-design-06,personalized-racing-checkered-flag-area-rug-non-slip-design-06,"Personalized Racing Checkered Flag Area Rug, Non-Slip - Design 06",https://chillgen.com/products/personalized-racing-checkered-flag-area-rug-non-slip-design-06,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=148-154;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,7,NOT_STARTED,NEEDS_REVIEW
26,B003,chillgen.com::personalized-black-checkered-flag-racing-name-area-rug-non-slip,personalized-black-checkered-flag-racing-name-area-rug-non-slip,"Personalized Black Checkered Flag Racing Name Area Rug, Non-Slip",https://chillgen.com/products/personalized-black-checkered-flag-racing-name-area-rug-non-slip,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=155-160;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
27,B003,chillgen.com::personalized-checkered-flag-race-track-area-rug-non-slip-design-01,personalized-checkered-flag-race-track-area-rug-non-slip-design-01,"Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 01",https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-01,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=161-166;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
28,B003,chillgen.com::personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,"Personalized Checkered Flag Race Car Area Rug, Non-Slip - Racing Rug",https://chillgen.com/products/personalized-checkered-flag-race-car-area-rug-non-slip-racing-rug,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=167-173;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,7,NOT_STARTED,NEEDS_REVIEW
29,B003,chillgen.com::personalized-checkered-flag-race-track-area-rug-non-slip-design-04,personalized-checkered-flag-race-track-area-rug-non-slip-design-04,"Personalized Checkered Flag Race Track Area Rug, Non-Slip - Design 04",https://chillgen.com/products/personalized-checkered-flag-race-track-area-rug-non-slip-design-04,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=174-179;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
30,B003,chillgen.com::personalized-checkered-racing-flags-with-name-area-rug-non-slip,personalized-checkered-racing-flags-with-name-area-rug-non-slip,"Personalized Checkered Racing Flags With Name Area Rug, Non-Slip",https://chillgen.com/products/personalized-checkered-racing-flags-with-name-area-rug-non-slip,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=180-185;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
