batch_id,product_key,handle,product_id,product_gid,url,product_json_url,canonical_url,title_current,h1_current,rendered_title_current,meta_description_rendered,description_text_current,product_type,vendor,price_min,variant_count_public_json,image_count_public_json,captured_at,html_sha256,product_json_sha256,snapshot_dir
B007,chillgen.com::personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,16001045528945,gid://shopify/Product/16001045528945,https://chillgen.com/products/personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,https://chillgen.com/products/personalized-good-day-to-do-math-typography-door-mat-non-slip-backing.js,https://chillgen.com/products/personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,"Personalized Good Day To Do Math typography Door Mat, Non-Slip Backing","Personalized Good Day To Do Math typography Door Mat, Non-Slip Backing","Personalized Good Day To Do Math – Mat, Non-Slip Backing","Modern rectangular doormat with a non-slip backing, made from polyester, ideal for classrooms and entryways.","🖊️ PERSONALIZED CLASSROOM DOORMAT: Make your classroom feel extra special by personalizing this doormat with the teacher’s name. Click “CUSTOMIZE” to enter your details and place your order!, 🎁 PERFECT BACK-TO-SCHOOL GIFT: A thoughtful and unique gift for teachers, ideal for welcoming students back to school, celebrating the first day, birthdays, Christmas, or Thanksgiving. Customizable with the teacher’s name., 🌟 HIGH-QUALITY MATERIAL: Soft and durable non-woven fabric top that’s heat-resistant, with a neoprene rubber non-slip backing. Effectively dries wet feet, and traps dirt, dust, and grime to keep your floors clean., 📏 IDEAL FOR CLASSROOM: Available in four sizes: 16x24 inches, 18x30 inches, 19x32 inches, and 24x36 inches. Perfect for both indoor and outdoor use, making it a versatile addition to classrooms, entryways, and RVs., 🧼 EASY TO MAINTAIN: The doormat is washable and easy to clean. Simply hose it down or sponge clean with mild liquid soap. Avoid bleaching and let it air dry for long-lasting use.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,c23ab1ef0a951966ffbd24ba6672ee68c2c92167abb8ed3cb84f468aba2f27fc,36cc2ea48dee1edc4a1d2800036ff95a50346c65539fcfd661c66fb5facf7da3,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-good-day-to-do-math-typography-door-mat-non-slip-backing
B007,chillgen.com::personalized-open-book-with-flowers-and-pencil-door-mat,personalized-open-book-with-flowers-and-pencil-door-mat,16001045660017,gid://shopify/Product/16001045660017,https://chillgen.com/products/personalized-open-book-with-flowers-and-pencil-door-mat,https://chillgen.com/products/personalized-open-book-with-flowers-and-pencil-door-mat.js,https://chillgen.com/products/personalized-open-book-with-flowers-and-pencil-door-mat,Personalized Open Book With Flowers And Pencil Door Mat,Personalized Open Book With Flowers And Pencil Door Mat,Personalized Open Book With Flowers And Pencil Door Mat,"This modern, personalized doormat with a non-slip backing is perfect for classrooms and entryways, made from durable polyester.","This personalized doormat is designed to create a welcoming and special entrance for any classroom. Featuring a composition notebook style, it offers a unique touch while providing practical functionality. It serves as a thoughtful gift for teachers and is suitable for various settings. Product Highlights Personalizable with a teacher's name Thoughtful gift for teachers and back-to-school Soft non-woven fabric top with non-slip backing Traps dirt, dust, and grime to keep floors clean Suitable for both indoor and outdoor use Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Resistant Pattern Composition Notebook Style Style Modern Number of Pieces 1 Text 1 text input Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy Care Instructions Avoid bleaching Cleaning Method Hose down or sponge clean with mild liquid soap Drying Air dry Where It Works This doormat is ideal for classrooms, entryways, and RVs, offering a welcoming touch to various spaces. Its versatile design makes it suitable for both indoor and outdoor environments.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,9fcf8ba4bd4b11d288802e24c1be9fa621fc3e6f0b8bdfa6714be621cfbc7f9c,eac1e0107fda84b2becae8319ac107ce6e4ac48d303480794e16377328452892,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-open-book-with-flowers-and-pencil-door-mat
B007,chillgen.com::personalized-composition-notebook-teacher-door-mat-non-slip-backing,personalized-composition-notebook-teacher-door-mat-non-slip-backing,16001045791089,gid://shopify/Product/16001045791089,https://chillgen.com/products/personalized-composition-notebook-teacher-door-mat-non-slip-backing,https://chillgen.com/products/personalized-composition-notebook-teacher-door-mat-non-slip-backing.js,https://chillgen.com/products/personalized-composition-notebook-teacher-door-mat-non-slip-backing,"Personalized Composition Notebook Teacher Door Mat, Non-Slip Backing","Personalized Composition Notebook Teacher Door Mat, Non-Slip Backing","Personalized Composition Notebook – Mat, Non-Slip Backing","Modern Composition Notebook Style doormat made of polyester with a non-slip backing, perfect for a personalized classroom entrance.","This personalized teacher welcome doormat creates a warm and cheerful entrance for any classroom. Featuring a unique Composition Notebook Style, it offers a special touch with customization options for a teacher's name. It's designed to be a welcoming and functional addition, perfect for greeting students. Product Highlights Personalize with the teacher's name for a unique classroom touch. Soft non-woven fabric top provides comfort. Non-slip neoprene rubber backing ensures stability. Effectively traps dirt, dust, and grime to keep floors clean. Versatile for both indoor and outdoor classroom use. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Level Water Resistant Pattern Composition Notebook Style Style Name Modern Number of Pieces 1 Material & Care Item Detail Material Type Polyester Back Material Type High-quality Epoxy Care Instructions Avoid bleaching Cleaning Method Hose down or sponge clean with mild liquid soap Drying Air dry Where It Works This doormat is ideal for classrooms, entryways, and RVs, offering a welcoming touch in various educational and personal spaces. Its durable design makes it suitable for both indoor and outdoor settings, ensuring functionality wherever it is placed.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,1447ff63ca7752f5b7c30088e1ea8ab56a026dee3642da9ff88778faae0ec16f,44e920374c941aefa96ddbc4d0783878a6bdd2b4fdebf1c591d78b411d9a5479,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-composition-notebook-teacher-door-mat-non-slip-backing
B007,chillgen.com::personalized-composition-notebook-style-teacher-door-mat,personalized-composition-notebook-style-teacher-door-mat,16001045823857,gid://shopify/Product/16001045823857,https://chillgen.com/products/personalized-composition-notebook-style-teacher-door-mat,https://chillgen.com/products/personalized-composition-notebook-style-teacher-door-mat.js,https://chillgen.com/products/personalized-composition-notebook-style-teacher-door-mat,Personalized Composition Notebook Style Teacher Door Mat,Personalized Composition Notebook Style Teacher Door Mat,Personalized Composition Notebook Style Teacher Door Mat,"Modern personalized classroom doormat, made of polyester with non-slip backing, perfect for welcoming students in any school entryway.","This personalized doormat offers a welcoming touch to any classroom, featuring a modern composition notebook style. Designed for both indoor and outdoor use, it combines aesthetic appeal with practical functionality, making it a special addition to educational environments. Product Highlights Personalized with a teacher’s name for a unique touch Soft and durable non-woven fabric top for comfort Neoprene rubber non-slip backing for stability Effectively dries wet feet and traps dirt and grime Suitable for classrooms, entryways, and RVs Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Room Type Classroom Water Resistance Water Resistant Special Features Personalized Pattern Composition Notebook Style Theme Teacher, Classroom Style Modern Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy, Neoprene Rubber Care Instructions Avoid bleaching Cleaning Method Hose down, sponge clean with mild liquid soap Drying Air dry Where It Works This versatile doormat is perfect for creating a warm and inviting atmosphere in classrooms, school entryways, or even personal RVs. It serves as an excellent decorative and functional piece for educational settings.",Rug,CHILLGEN,21.9,6,7,2026-09-11T08:51:14Z,ae3fb79817d60c773bd5105d5dd6c2b0d2e3b079dd5aad8bb05def0823e24cf1,4aac0dc3f0e889aa8a4643f5cba39a6ed90a7f75a5233ef5c104b7f7d1eab0ca,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-composition-notebook-style-teacher-door-mat
B007,chillgen.com::personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,16001046086001,gid://shopify/Product/16001046086001,https://chillgen.com/products/personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,https://chillgen.com/products/personalized-colorful-class-teacher-welcome-door-mat-classroom-decor.js,https://chillgen.com/products/personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,"Personalized Colorful Class Teacher Welcome Door Mat, Classroom Decor","Personalized Colorful Class Teacher Welcome Door Mat, Classroom Decor","Personalized Colorful Class Teacher – Mat, Classroom Decor","This modern composition notebook style doormat, made of polyester, features a non-slip backing, perfect for classrooms and entryways.","This personalized doormat offers a unique way to welcome students and guests to any classroom. Featuring a Composition Notebook design, this doormat combines functionality with a special touch, making it an ideal addition to a teacher's space. It is designed for everyday use, effectively trapping dirt and moisture to help keep floors clean. Product Highlights Personalize with a teacher’s name for a unique classroom entrance. Serves as a thoughtful and unique gift for educators. Features a soft, heat-resistant top and a non-slip backing for durability. Efficiently dries wet feet and traps dirt and grime. Suitable for both indoor and outdoor classroom environments. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Level Water Resistant Pattern Composition Notebook Style Style Modern Number of Pieces 1 Text 1 text input Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy, Neoprene Rubber Care Instructions Washable and easy to clean. Hose down or sponge clean with mild liquid soap. Avoid bleaching and air dry. Where It Works This versatile doormat is perfect for classroom entrances, teacher spaces, and reading corners, creating a welcoming and personalized environment. It is also suitable for entryways and RVs, offering a practical and decorative accent.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,8e276657809bf8eaa9eeefdb1ac53c15ebf4d364cffe370f3e8a4cd60318b7f3,95a27ee79ce830275e461e50fb9183b3c8d593c571168108edd68808daf1df8c,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-colorful-class-teacher-welcome-door-mat-classroom-decor
B007,chillgen.com::personalized-playful-teacher-name-school-supply-star-doormat,personalized-playful-teacher-name-school-supply-star-doormat,16001046151537,gid://shopify/Product/16001046151537,https://chillgen.com/products/personalized-playful-teacher-name-school-supply-star-doormat,https://chillgen.com/products/personalized-playful-teacher-name-school-supply-star-doormat.js,https://chillgen.com/products/personalized-playful-teacher-name-school-supply-star-doormat,Personalized Playful Teacher Name School Supply Star Doormat,Personalized Playful Teacher Name School Supply Star Doormat,Personalized Playful Teacher Name School Supply Star Doormat,"Modern personalized doormat with a low pile, made of polyester, ideal for classrooms and entryways, featuring a non-slip backing.","This personalized doormat is designed to welcome students with a warm and cheerful touch. Featuring a customizable design with a teacher's name, it adds a special and unique element to any classroom. Its primary use is to create a friendly first impression, making it an ideal addition for educational spaces. Product Highlights Personalizable with a teacher's name for a unique classroom touch. Thoughtful gift for teachers for various occasions. Soft and durable non-woven fabric top with a non-slip backing. Effectively dries wet feet and traps dirt to maintain clean floors. Suitable for both indoor and outdoor use in classrooms, entryways, and RVs. Washable and easy to maintain for long-lasting use. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Level Water Resistant Pattern Composition Notebook Style Theme Classroom Style Modern Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy Care Instructions Avoid bleaching Cleaning Method Hose down or sponge clean with mild liquid soap Drying Air dry Where It Works This doormat is perfect for classrooms, entryways, and RVs, offering a welcoming touch to various indoor and outdoor spaces. It is also an excellent decor piece for teacher spaces and reading corners.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,cada91e778bae1a18e14194f0f3a4fb40edcf74799e10e65f35dc4b6cb539bf0,b951bc898c4c9d036bfb0d7cba7d459d2df2683e4ede21c231c8f1f4bbe9019a,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-playful-teacher-name-school-supply-star-doormat
B007,chillgen.com::personalized-flower-star-school-retro-whimsical-welcome-door-mat,personalized-flower-star-school-retro-whimsical-welcome-door-mat,16001046184305,gid://shopify/Product/16001046184305,https://chillgen.com/products/personalized-flower-star-school-retro-whimsical-welcome-door-mat,https://chillgen.com/products/personalized-flower-star-school-retro-whimsical-welcome-door-mat.js,https://chillgen.com/products/personalized-flower-star-school-retro-whimsical-welcome-door-mat,"Personalized Flower Star School, retro, whimsical Welcome Door Mat","Personalized Flower Star School, retro, whimsical Welcome Door Mat","Personalized Flower Star School, retro, – Welcome Door Mat","Modern personalized polyester doormat for classroom entrances, featuring a non-slip backing for both indoor and outdoor use.","This personalized doormat offers a warm welcome, featuring a unique composition notebook style design that adds character to any space. It is crafted for both comfort and durability, making it an ideal accent for classrooms and entryways. The doormat combines personalized charm with functional design, perfect for daily use. Product Highlights Personalize with a teacher’s name for a special touch Soft and durable non-woven fabric top Non-slip neoprene rubber backing for stability Effectively traps dirt, dust, and grime Suitable for both indoor and outdoor settings Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Resistant Pattern Composition Notebook Style Theme Teacher, Classroom Style Modern Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy, Neoprene Rubber Surface/Feel Soft non-woven fabric top Care Instructions Avoid bleaching Cleaning Method Hose down, sponge clean with mild liquid soap Drying Air dry Where It Works This versatile doormat is suitable for use in classrooms, entryways, and RVs, creating a welcoming atmosphere for students and guests. Its durable construction makes it ideal for areas with frequent foot traffic.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,519544b2ba111d958a12dfa75351e9addf0e8b1fbd53efa9ce204e7791ea688d,27d0c523ed6cd936ebd0a6aeae25ff05d1fd2c64e9dc420aba95f7f1aee33638,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-flower-star-school-retro-whimsical-welcome-door-mat
B007,chillgen.com::personalized-in-this-classroom-inspirational-text-doormat,personalized-in-this-classroom-inspirational-text-doormat,16001046282609,gid://shopify/Product/16001046282609,https://chillgen.com/products/personalized-in-this-classroom-inspirational-text-doormat,https://chillgen.com/products/personalized-in-this-classroom-inspirational-text-doormat.js,https://chillgen.com/products/personalized-in-this-classroom-inspirational-text-doormat,Personalized In This Classroom Inspirational Text Doormat,Personalized In This Classroom Inspirational Text Doormat,Personalized In This Classroom Inspirational Text Doormat,"This modern doormat, made from polyester, offers personalized charm with its non-slip backing, perfect for classroom entryways.","This personalized doormat offers a warm welcome to any classroom or learning space. Designed with a composition notebook style, it adds a unique and cheerful touch while also serving as a functional piece of decor. Its primary use is to greet students and guests, providing a personalized and inviting atmosphere. Product Highlights Personalize with the teacher's name for a unique classroom touch. Thoughtful gift for teachers for various occasions. Soft and durable non-woven fabric top with non-slip backing. Effectively dries wet feet and traps dirt to keep floors clean. Versatile for both indoor and outdoor use in classrooms, entryways, and RVs. Washable and easy to clean with mild liquid soap. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Resistant Pattern Composition Notebook Style Style Modern Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy Care Instructions Hose down or sponge clean with mild liquid soap; avoid bleaching; air dry. Where It Works This doormat is suitable for classrooms, entryways, and RVs, offering a welcoming touch. It can be used in both indoor and outdoor settings to enhance the space.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,d12a7e2cf929427dcad6a2f694417ff247c6d85c18c8632acd9c7d29670e22c2,3203084cde9fae63f8d00abe2c7f702604becec3627134dab666d8b4c3269652,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-in-this-classroom-inspirational-text-doormat
B007,chillgen.com::personalized-flower-star-classroom-nature-rug,personalized-flower-star-classroom-nature-rug,16001046315377,gid://shopify/Product/16001046315377,https://chillgen.com/products/personalized-flower-star-classroom-nature-rug,https://chillgen.com/products/personalized-flower-star-classroom-nature-rug.js,https://chillgen.com/products/personalized-flower-star-classroom-nature-rug,Personalized Flower Star classroom / nature Rug,Personalized Flower Star classroom / nature Rug,"Personalized Flower Star classroom / nature Rug
 – ChillGen","This modern composition notebook style doormat is personalized for teachers, featuring a non-slip backing for classrooms and entryways.","This personalized teacher welcome doormat is designed to create a warm and inviting atmosphere for any classroom. Featuring a composition notebook style, it offers a special touch with customization options for a teacher's name. It serves as a thoughtful accent, perfect for enhancing classroom decor and welcoming students. Product Highlights Personalizable with a teacher's name for a unique classroom entrance. Made from soft, durable non-woven fabric with a neoprene rubber non-slip backing. Effectively dries wet feet and traps dirt, dust, and grime to keep floors clean. Suitable for both indoor and outdoor use in various settings. Washable and easy to maintain with mild liquid soap. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Room Type Classroom Water Resistance Water Resistant Special Features Personalized Pattern Composition Notebook Style Theme Teacher, Back to School Style Modern Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy, Neoprene Rubber Surface/Feel Soft non-woven fabric top Care Instructions Avoid bleaching Cleaning Method Hose down, sponge clean with mild liquid soap Drying Air dry Where It Works This doormat is ideal for classrooms, entryways, and RVs. It provides a welcoming touch for teachers' spaces, reading corners, or learning environments.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,e85322bcb98de8c1db063e971b8e8046e3b30f2f2363f76bb9510c84626ad1b0,e0d85e7b5bd3196c0f61779b5c59f8438826061c1e5b1115c7a7a2a2985e2aab,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-flower-star-classroom-nature-rug
B007,chillgen.com::personalized-text-books-and-flowers-classroom-inspiration-doormat,personalized-text-books-and-flowers-classroom-inspiration-doormat,16001046511985,gid://shopify/Product/16001046511985,https://chillgen.com/products/personalized-text-books-and-flowers-classroom-inspiration-doormat,https://chillgen.com/products/personalized-text-books-and-flowers-classroom-inspiration-doormat.js,https://chillgen.com/products/personalized-text-books-and-flowers-classroom-inspiration-doormat,Personalized Text books and flowers classroom inspiration Doormat,Personalized Text books and flowers classroom inspiration Doormat,Personalized Text books – classroom inspiration Doormat,"This modern doormat, featuring a composition notebook style, is personalized and has a non-slip backing, ideal for classrooms and entryways.","This personalized doormat is designed to create a warm and inviting atmosphere, perfect for welcoming students into any classroom. Featuring a composition notebook style, this doormat offers a unique touch that is both charming and functional. It serves as a special decorative element and helps keep spaces clean. Product Highlights Personalize with a teacher's name for a unique touch. Soft and durable non-woven fabric top. Neoprene rubber non-slip backing for stability. Effectively traps dirt, dust, and grime. Suitable for both indoor and outdoor use. Washable and easy to clean. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Resistant Pattern Composition Notebook Style Theme Classroom Style Modern Number of Pieces 1 Text Input 1 text input Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy Care Instructions Avoid bleaching Cleaning Method Hose down or sponge clean with mild liquid soap Drying Air dry Where It Works This versatile doormat is ideal for classrooms, entryways, and RVs, making it suitable for various indoor and outdoor settings. Its design complements educational environments and can also enhance other welcoming spaces.",Rug,CHILLGEN,21.9,6,6,2026-09-11T08:51:14Z,db95450023979ab636425094c2f9678b2a361cf56c00b6b2c62249c049f5dfac,dae761ec57926ba9b0ef20e6c2ce1eab94e07ecb5bac235ed1611913e6449996,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B007/personalized-text-books-and-flowers-classroom-inspiration-doormat
