revision,changed_at,batch_id,product_key,Handle,changed_fields,source_refs,review_status,qa_status
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-christian-floral-cross-area-rug-non-skid-church-decor,custom-christian-floral-cross-area-rug-non-skid-church-decor,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-1;BR-B001-1,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-ornate-floral-gold-cross-area-rug-non-skid,custom-ornate-floral-gold-cross-area-rug-non-skid,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-2;BR-B001-2,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-ornate-christian-floral-area-rug-non-skid-church-design-06,custom-ornate-christian-floral-area-rug-non-skid-church-design-06,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-3;BR-B001-3,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-ornate-golden-cross-crucifixion-area-rug-non-skid,custom-ornate-golden-cross-crucifixion-area-rug-non-skid,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-4;BR-B001-4,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,custom-red-gold-ornate-cross-area-rug-non-skid-church-decor,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-5;BR-B001-5,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-gothic-cross-radiant-heart-area-rug-non-skid,custom-gothic-cross-radiant-heart-area-rug-non-skid,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-6;BR-B001-6,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-our-lady-stained-glass-flowers-area-rug-non-skid,custom-our-lady-stained-glass-flowers-area-rug-non-skid,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-7;BR-B001-7,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-ornate-cross-vine-border-area-rug-non-skid,custom-ornate-cross-vine-border-area-rug-non-skid,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-8;BR-B001-8,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::custom-ornate-cross-area-rug-non-skid-church-decor-design-01,custom-ornate-cross-area-rug-non-skid-church-decor-design-01,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-9;BR-B001-9,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:20:00Z,B001,chillgen.com::personalized-bigfoot-under-the-moon-area-rug-home-decor,personalized-bigfoot-under-the-moon-area-rug-home-decor,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B001-10;BR-B001-10,NEEDS_REVIEW,NOT_RUN
