revision,changed_at,batch_id,product_key,Handle,changed_fields,source_refs,review_status,qa_status
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-rustic-deer-antler-monogram-doormat,personalized-rustic-deer-antler-monogram-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-91;BR-B010-91,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-monogrammed-scripture-and-family-name-doormat,personalized-monogrammed-scripture-and-family-name-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-92;BR-B010-92,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-scriptural-initial-with-ornate-frame-doormat,personalized-scriptural-initial-with-ornate-frame-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-93;BR-B010-93,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-gold-scriptural-monogram-doormat,personalized-gold-scriptural-monogram-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-94;BR-B010-94,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-bible-verse-crossword-family-names-doormat,personalized-bible-verse-crossword-family-names-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-95;BR-B010-95,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-religious-typography-scrollwork-doormat-machine-washable,personalized-religious-typography-scrollwork-doormat-machine-washable,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-96;BR-B010-96,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-christian-family-name-doormat-machine-washable,personalized-christian-family-name-doormat-machine-washable,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-97;BR-B010-97,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-scripture-quote-with-family-name-doormat,personalized-scripture-quote-with-family-name-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-98;BR-B010-98,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-distressed-american-flag-cross-doormat-machine-washable,personalized-distressed-american-flag-cross-doormat-machine-washable,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-99;BR-B010-99,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T11:10:06Z,B010,chillgen.com::personalized-as-for-me-and-my-house-doormat-machine-washable,personalized-as-for-me-and-my-house-doormat-machine-washable,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B010-100;BR-B010-100,NEEDS_REVIEW,NOT_RUN
