run_id,batch_id,product_key,Handle,keyword,keyword_type,query_origin,validation_source,keyword_evidence_level,intent,target_page_type,evidence_ref,review_status
chillgen_20260911_01,B010,chillgen.com::personalized-rustic-deer-antler-monogram-doormat,personalized-rustic-deer-antler-monogram-doormat,deer antler monogram doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-91,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-rustic-deer-antler-monogram-doormat,personalized-rustic-deer-antler-monogram-doormat,rustic family name doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-91,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-rustic-deer-antler-monogram-doormat,personalized-rustic-deer-antler-monogram-doormat,God bless this house mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-91,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-rustic-deer-antler-monogram-doormat,personalized-rustic-deer-antler-monogram-doormat,personalized lodge doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-91,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-monogrammed-scripture-and-family-name-doormat,personalized-monogrammed-scripture-and-family-name-doormat,monogrammed Joshua 24:15 doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-92,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-monogrammed-scripture-and-family-name-doormat,personalized-monogrammed-scripture-and-family-name-doormat,family name scripture mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-92,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-monogrammed-scripture-and-family-name-doormat,personalized-monogrammed-scripture-and-family-name-doormat,as for me and my house doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-92,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-monogrammed-scripture-and-family-name-doormat,personalized-monogrammed-scripture-and-family-name-doormat,Christian welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-92,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-scriptural-initial-with-ornate-frame-doormat,personalized-scriptural-initial-with-ornate-frame-doormat,ornate Joshua 24:15 family doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-93,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-scriptural-initial-with-ornate-frame-doormat,personalized-scriptural-initial-with-ornate-frame-doormat,scriptural initial doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-93,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-scriptural-initial-with-ornate-frame-doormat,personalized-scriptural-initial-with-ornate-frame-doormat,Christian family name mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-93,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-scriptural-initial-with-ornate-frame-doormat,personalized-scriptural-initial-with-ornate-frame-doormat,as for me and my house rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-93,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-gold-scriptural-monogram-doormat,personalized-gold-scriptural-monogram-doormat,gold scriptural monogram doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-94,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-gold-scriptural-monogram-doormat,personalized-gold-scriptural-monogram-doormat,Joshua 24:15 family mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-94,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-gold-scriptural-monogram-doormat,personalized-gold-scriptural-monogram-doormat,Christian monogram doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-94,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-gold-scriptural-monogram-doormat,personalized-gold-scriptural-monogram-doormat,personalized scripture rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-94,NEEDS_REVIEW
chillgen_20260911_01,B010,chillgen.com::personalized-bible-verse-crossword-family-names-doormat,personalized-bible-verse-crossword-family-names-doormat,Bible verse crossword family doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B010-95,NEEDS_REVIEW
