run_id,batch_id,product_key,Handle,keyword,keyword_type,query_origin,validation_source,keyword_evidence_level,intent,target_page_type,evidence_ref,review_status
chillgen_20260911_01,B005,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized boat name anchor doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-41,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized-anchor-rope-pattern-doormat-for-boat-owners,anchor rope doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-41,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized-anchor-rope-pattern-doormat-for-boat-owners,custom boat location mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-41,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized-anchor-rope-pattern-doormat-for-boat-owners,nautical welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-41,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,personalized-nautical-anchor-doormat-water-repellent,personalized nautical anchor doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-42,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,personalized-nautical-anchor-doormat-water-repellent,welcome aboard doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-42,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,personalized-nautical-anchor-doormat-water-repellent,custom boat text mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-42,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,personalized-nautical-anchor-doormat-water-repellent,anchor boat mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-42,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-striped-nautical-anchor-doormat-water-repell-design-13,personalized-striped-nautical-anchor-doormat-water-repell-design-13,striped nautical anchor doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-43,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-striped-nautical-anchor-doormat-water-repell-design-13,personalized-striped-nautical-anchor-doormat-water-repell-design-13,custom text anchor mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-43,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-striped-nautical-anchor-doormat-water-repell-design-13,personalized-striped-nautical-anchor-doormat-water-repell-design-13,coastal striped doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-43,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-striped-nautical-anchor-doormat-water-repell-design-13,personalized-striped-nautical-anchor-doormat-water-repell-design-13,boat owner welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-43,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized-nautical-anchor-with-boat-name-doormat-water-design-08,welcome aboard anchor doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-44,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized-nautical-anchor-with-boat-name-doormat-water-design-08,boat name doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-44,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized nautical mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-44,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized-nautical-anchor-with-boat-name-doormat-water-design-08,custom boat location doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-44,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,personalized ship wheel doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-45,NEEDS_REVIEW
chillgen_20260911_01,B005,chillgen.com::personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,anchor welcome aboard mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B005-45,NEEDS_REVIEW
