revision,changed_at,batch_id,product_key,Handle,changed_fields,source_refs,review_status,qa_status
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized-anchor-rope-pattern-doormat-for-boat-owners,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-41;BR-B005-41,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,personalized-nautical-anchor-doormat-water-repellent,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-42;BR-B005-42,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-striped-nautical-anchor-doormat-water-repell-design-13,personalized-striped-nautical-anchor-doormat-water-repell-design-13,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-43;BR-B005-43,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized-nautical-anchor-with-boat-name-doormat-water-design-08,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-44;BR-B005-44,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-45;BR-B005-45,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-14,personalized-nautical-anchor-with-boat-name-doormat-water-design-14,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-46;BR-B005-46,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-47;BR-B005-47,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-anchor-welcome-aboard-doormat-for-fishing-boat,personalized-anchor-welcome-aboard-doormat-for-fishing-boat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-48;BR-B005-48,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-anchor-with-boat-name-and-location-doormat,personalized-anchor-with-boat-name-and-location-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-49;BR-B005-49,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:53:39Z,B005,chillgen.com::personalized-classroom-welcome-rainbow-welcome-doormat,personalized-classroom-welcome-rainbow-welcome-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B005-50;BR-B005-50,NEEDS_REVIEW,NOT_RUN
