revision,changed_at,batch_id,product_key,Handle,changed_fields,source_refs,review_status,qa_status
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-checkered-flag-sport-area-rug-non-slip,personalized-checkered-flag-sport-area-rug-non-slip,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-31;BR-B004-31,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,personalized-emotion-chart-face-emojis-rug-machine-washable-wheel,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-32;BR-B004-32,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-colorful-emotion-wheel-chart-mat-non-slip,personalized-colorful-emotion-wheel-chart-mat-non-slip,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-33;BR-B004-33,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-feeling-wheel-chart-rug-machine-washable,personalized-feeling-wheel-chart-rug-machine-washable,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-34;BR-B004-34,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,personalized-feeling-wheel-composition-notebook-art-area-rug-non-slip,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-35;BR-B004-35,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-emotions-wheel-learning-rug-machine-washable,personalized-emotions-wheel-learning-rug-machine-washable,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-36;BR-B004-36,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-religious-quote-with-family-name-doormat-entryway-decor,personalized-religious-quote-with-family-name-doormat-entryway-decor,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-37;BR-B004-37,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-nautical-anchor-with-rope-doormat-design-12,personalized-nautical-anchor-with-rope-doormat-design-12,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-38;BR-B004-38,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-nautical-15,personalized-nautical-anchor-with-boat-name-doormat-nautical-15,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-39;BR-B004-39,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:47:25Z,B004,chillgen.com::personalized-nautical-compass-rose-with-boat-name-doormat,personalized-nautical-compass-rose-with-boat-name-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B004-40;BR-B004-40,NEEDS_REVIEW,NOT_RUN
