inventory_order,batch_id,product_key,Handle,title_discovery,url,identity_status,public_status,source_refs,image_count,research_status,review_status
11,B002,chillgen.com::personalized-stained-glass-bigfoot-forest-area-rug-non-slip-backing,personalized-stained-glass-bigfoot-forest-area-rug-non-slip-backing,"Personalized Stained Glass Bigfoot Forest Area Rug, Non-Slip Backing",https://chillgen.com/products/personalized-stained-glass-bigfoot-forest-area-rug-non-slip-backing,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=63-68;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
12,B002,chillgen.com::personalized-bigfoot-peace-sign-forest-area-rug-home-decor-bigfoot,personalized-bigfoot-peace-sign-forest-area-rug-home-decor-bigfoot,"Personalized Bigfoot Peace Sign Forest Area Rug, Home Decor - Bigfoot",https://chillgen.com/products/personalized-bigfoot-peace-sign-forest-area-rug-home-decor-bigfoot,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=69-74;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
13,B002,chillgen.com::personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,Personalized Bigfoot Silhouette with Full Moon Area Rug - Design 01,https://chillgen.com/products/personalized-bigfoot-silhouette-with-full-moon-area-rug-design-01,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=75-80;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
14,B002,chillgen.com::personalized-bigfoot-silhouette-full-moon-forest-area-rug,personalized-bigfoot-silhouette-full-moon-forest-area-rug,Personalized Bigfoot Silhouette Full Moon Forest Area Rug,https://chillgen.com/products/personalized-bigfoot-silhouette-full-moon-forest-area-rug,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=81-86;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
15,B002,chillgen.com::personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,"Personalized Bird nature with mountains and trees Area Rug, Home Decor",https://chillgen.com/products/personalized-bird-nature-with-mountains-and-trees-area-rug-home-decor,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=87-92;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
16,B002,chillgen.com::personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,"Personalized Bigfoot Outdoor Adventure Area Rug, Non-Slip Backing",https://chillgen.com/products/personalized-bigfoot-outdoor-adventure-area-rug-non-slip-backing,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=93-98;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
17,B002,chillgen.com::personalized-bigfoot-stained-glass-forest-area-rug-home-decor,personalized-bigfoot-stained-glass-forest-area-rug-home-decor,"Personalized Bigfoot Stained Glass Forest Area Rug, Home Decor",https://chillgen.com/products/personalized-bigfoot-stained-glass-forest-area-rug-home-decor,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=99-104;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
18,B002,chillgen.com::personalized-by-campfire-forest-area-rug-for-outdoor-adventure,personalized-by-campfire-forest-area-rug-for-outdoor-adventure,Personalized by Campfire Forest Area Rug for Outdoor Adventure,https://chillgen.com/products/personalized-by-campfire-forest-area-rug-for-outdoor-adventure,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=105-110;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
19,B002,chillgen.com::personalized-bigfoot-night-full-moon-forest-area-rug-home-decor,personalized-bigfoot-night-full-moon-forest-area-rug-home-decor,"Personalized Bigfoot Night Full Moon Forest Area Rug, Home Decor",https://chillgen.com/products/personalized-bigfoot-night-full-moon-forest-area-rug-home-decor,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=111-116;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
20,B002,chillgen.com::personalized-bigfoot-sunset-forest-silhouette-area-rug,personalized-bigfoot-sunset-forest-silhouette-area-rug,Personalized Bigfoot Sunset Forest Silhouette Area Rug,https://chillgen.com/products/personalized-bigfoot-sunset-forest-silhouette-area-rug,VERIFIED,PUBLIC_AVAILABLE,SRC01#records=117-122;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
