inventory_order,batch_id,product_key,Handle,title_discovery,url,identity_status,public_status,source_refs,image_count,research_status,review_status
51,B006,chillgen.com::personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,"Personalized Cheerful School Themed Welcome Doormat, Non-Slip Backing",https://chillgen.com/products/personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=2-7;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
52,B006,chillgen.com::personalized-pink-school-supplies-doormat-machine-made,personalized-pink-school-supplies-doormat-machine-made,"Personalized Pink School Supplies Doormat, Machine Made",https://chillgen.com/products/personalized-pink-school-supplies-doormat-machine-made,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=8-13;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
53,B006,chillgen.com::personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized-teacher-classroom-welcome-with-school-supplies-doormat,Personalized Teacher Classroom Welcome with School Supplies Doormat,https://chillgen.com/products/personalized-teacher-classroom-welcome-with-school-supplies-doormat,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=14-19;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
54,B006,chillgen.com::personalized-speckled-classroom-decor-door-mat-non-slip-backing,personalized-speckled-classroom-decor-door-mat-non-slip-backing,"Personalized Speckled Classroom Decor Door Mat, Non-Slip Backing",https://chillgen.com/products/personalized-speckled-classroom-decor-door-mat-non-slip-backing,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=20-25;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
55,B006,chillgen.com::personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized-flower-star-school-teacher-appreciation-playful-doormat,"Personalized Flower Star School, teacher appreciation, playful Doormat",https://chillgen.com/products/personalized-flower-star-school-teacher-appreciation-playful-doormat,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=26-31;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
56,B006,chillgen.com::personalized-diverse-hands-welcome-door-mat-non-slip-backing,personalized-diverse-hands-welcome-door-mat-non-slip-backing,"Personalized Diverse Hands Welcome Door Mat, Non-Slip Backing",https://chillgen.com/products/personalized-diverse-hands-welcome-door-mat-non-slip-backing,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=32-37;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
57,B006,chillgen.com::personalized-in-this-classroom-doormat-non-slip-backing-design-03,personalized-in-this-classroom-doormat-non-slip-backing-design-03,"Personalized In This Classroom Doormat, Non-Slip Backing - Design 03",https://chillgen.com/products/personalized-in-this-classroom-doormat-non-slip-backing-design-03,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=38-43;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
58,B006,chillgen.com::personalized-rainbow-hearts-classroom-doormat-non-slip-backing,personalized-rainbow-hearts-classroom-doormat-non-slip-backing,"Personalized Rainbow Hearts Classroom Doormat, Non-Slip Backing",https://chillgen.com/products/personalized-rainbow-hearts-classroom-doormat-non-slip-backing,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=44-49;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
59,B006,chillgen.com::personalized-classroom-inspirational-crayons-doormat-non-slip-backing,personalized-classroom-inspirational-crayons-doormat-non-slip-backing,"Personalized Classroom Inspirational Crayons Doormat, Non-Slip Backing",https://chillgen.com/products/personalized-classroom-inspirational-crayons-doormat-non-slip-backing,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=50-55;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
60,B006,chillgen.com::personalized-composition-book-style-door-mat-non-slip,personalized-composition-book-style-door-mat-non-slip,"Personalized Composition Book Style Door Mat, Non-Slip",https://chillgen.com/products/personalized-composition-book-style-door-mat-non-slip,VERIFIED,PUBLIC_AVAILABLE,SRC02#records=56-61;PUBLIC_JSON:https://chillgen.com/products.json?limit=250&page=1,6,NOT_STARTED,NEEDS_REVIEW
