revision,changed_at,batch_id,product_key,Handle,changed_fields,source_refs,review_status,qa_status
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-51;BR-B006-51,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-pink-school-supplies-doormat-machine-made,personalized-pink-school-supplies-doormat-machine-made,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-52;BR-B006-52,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized-teacher-classroom-welcome-with-school-supplies-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-53;BR-B006-53,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-speckled-classroom-decor-door-mat-non-slip-backing,personalized-speckled-classroom-decor-door-mat-non-slip-backing,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-54;BR-B006-54,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized-flower-star-school-teacher-appreciation-playful-doormat,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-55;BR-B006-55,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-diverse-hands-welcome-door-mat-non-slip-backing,personalized-diverse-hands-welcome-door-mat-non-slip-backing,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-56;BR-B006-56,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-in-this-classroom-doormat-non-slip-backing-design-03,personalized-in-this-classroom-doormat-non-slip-backing-design-03,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-57;BR-B006-57,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-rainbow-hearts-classroom-doormat-non-slip-backing,personalized-rainbow-hearts-classroom-doormat-non-slip-backing,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-58;BR-B006-58,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-classroom-inspirational-crayons-doormat-non-slip-backing,personalized-classroom-inspirational-crayons-doormat-non-slip-backing,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-59;BR-B006-59,NEEDS_REVIEW,NOT_RUN
R001,2026-09-11T07:59:58Z,B006,chillgen.com::personalized-composition-book-style-door-mat-non-slip,personalized-composition-book-style-door-mat-non-slip,"title_proposed,meta_title_seo,meta_description_seo,description_proposed_html,primary_keyword,secondary_keywords,img_N_alt",PE-B006-60;BR-B006-60,NEEDS_REVIEW,NOT_RUN
