run_id,batch_id,product_key,Handle,keyword,keyword_type,query_origin,validation_source,keyword_evidence_level,intent,target_page_type,evidence_ref,review_status
chillgen_20260911_01,B006,chillgen.com::personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized school welcome doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-51,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,teacher classroom doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-51,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,custom teacher name mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-51,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,personalized-cheerful-school-themed-welcome-doormat-non-slip-backing,back to school welcome rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-51,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-pink-school-supplies-doormat-machine-made,personalized-pink-school-supplies-doormat-machine-made,pink classroom teacher doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-52,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-pink-school-supplies-doormat-machine-made,personalized-pink-school-supplies-doormat-machine-made,school supplies welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-52,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-pink-school-supplies-doormat-machine-made,personalized-pink-school-supplies-doormat-machine-made,custom teacher name rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-52,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-pink-school-supplies-doormat-machine-made,personalized-pink-school-supplies-doormat-machine-made,back to school doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-52,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized-teacher-classroom-welcome-with-school-supplies-doormat,welcome classroom teacher doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-53,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized teacher welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-53,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized-teacher-classroom-welcome-with-school-supplies-doormat,school supplies classroom rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-53,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-teacher-classroom-welcome-with-school-supplies-doormat,personalized-teacher-classroom-welcome-with-school-supplies-doormat,custom classroom doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-53,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-speckled-classroom-decor-door-mat-non-slip-backing,personalized-speckled-classroom-decor-door-mat-non-slip-backing,speckled classroom teacher doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-54,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-speckled-classroom-decor-door-mat-non-slip-backing,personalized-speckled-classroom-decor-door-mat-non-slip-backing,custom teacher name mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-54,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-speckled-classroom-decor-door-mat-non-slip-backing,personalized-speckled-classroom-decor-door-mat-non-slip-backing,colorful school doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-54,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-speckled-classroom-decor-door-mat-non-slip-backing,personalized-speckled-classroom-decor-door-mat-non-slip-backing,classroom decor welcome rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-54,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized teacher appreciation doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-55,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized-flower-star-school-teacher-appreciation-playful-doormat,custom teacher name mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-55,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized-flower-star-school-teacher-appreciation-playful-doormat,playful school doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-55,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-flower-star-school-teacher-appreciation-playful-doormat,personalized-flower-star-school-teacher-appreciation-playful-doormat,classroom gift rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-55,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-diverse-hands-welcome-door-mat-non-slip-backing,personalized-diverse-hands-welcome-door-mat-non-slip-backing,everyone is welcome classroom doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-56,NEEDS_REVIEW
chillgen_20260911_01,B006,chillgen.com::personalized-diverse-hands-welcome-door-mat-non-slip-backing,personalized-diverse-hands-welcome-door-mat-non-slip-backing,inclusive classroom doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B006-56,NEEDS_REVIEW
