evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B001-001,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-03,2026-09-07T01:09:45+07:00,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-03; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,"Custom Dog Photo Rug, Personalized Pet Portrait Area Mat N - Design 03",UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This custom pet portrait area mat offers a unique way to celebrate your furry friend. Designed for indoor use, it transforms your pet's photo into a charming decorative accent. The mat features a soft surface and a non-slip backing, making it a comfortable and stable addition to your home. Product Highlights Personalized with your pet's photo and name for a unique design Artwork focuses on your dog's face for a clear, personalized portrait Ideal for single pets, multiple pets, and various pet-themed decor styles Soft, suede-like top layer with a non-slip backing for stability Vivid HD printing","shaped haunted house Halloween rug with bulldog portrait and custom name POPPY; lifestyle, size, layer, and backing images viewed; product type=Rug; variants=30; images=9.",9,9,B001-001-IMG01; B001-001-IMG02; B001-001-IMG03; B001-001-IMG04; B001-001-IMG05; B001-001-IMG06; B001-001-IMG07; B001-001-IMG08; B001-001-IMG09,https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,B001-001-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-002,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-02,2026-09-07T01:09:45+07:00,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-02; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,"Custom Dog Photo Rug, Personalized Pet Portrait Area Mat N - Design 02",UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This indoor pet portrait rug offers a unique way to celebrate a beloved animal companion. Featuring a custom design based on your pet's photo and name, this decorative mat brings a personal and warm touch to any living space. It serves as an engaging and unique piece of home decor, perfect for pet parents. Product Highlights Create a custom dog rug using your favorite pet photo and name for a meaningful design. Designed to clearly feature your dog’s face with optional name placement, supporting various pet-inspired themes. An eye-catching accent mat suitable for multiple indoor rooms and pet-t","shaped orange pumpkin Halloween rug with bulldog portrait, white ghost pumpkin, custom name POPPY, and product feature graphics; product type=Rug; variants=30; images=9.",9,9,B001-002-IMG01; B001-002-IMG02; B001-002-IMG03; B001-002-IMG04; B001-002-IMG05; B001-002-IMG06; B001-002-IMG07; B001-002-IMG08; B001-002-IMG09,https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,B001-002-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-003,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-01,2026-09-07T01:09:45+07:00,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-n-design-01; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,"Custom Dog Photo Rug, Personalized Pet Portrait Area Mat N - Design 01",UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This custom pet portrait rug offers a unique way to celebrate your furry friend. Designed to feature a personalized photo of your dog, this indoor mat blends a beloved pet's image with charming home decor. It serves as a warm and personal accent piece for pet parents, adding a unique touch to any space. Product Highlights Features a custom pet photo design for a meaningful touch. Designed for custom portrait style, showcasing your dog's face clearly. Charming indoor home accent suitable for various rooms. Thoughtful gift for dog lovers on special occasions. Soft surface with a non-slip backing","gray graveyard Halloween rug with bulldog portrait, tombstones, ghosts, lantern, RIP details, and custom name BUDDY; product type=Rug; variants=30; images=9.",9,9,B001-003-IMG01; B001-003-IMG02; B001-003-IMG03; B001-003-IMG04; B001-003-IMG05; B001-003-IMG06; B001-003-IMG07; B001-003-IMG08; B001-003-IMG09,https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,B001-003-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-004,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-non-slip,2026-09-07T01:09:45+07:00,https://chillgen.com/products/custom-dog-photo-rug-personalized-pet-portrait-area-mat-non-slip; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,"Custom Dog Photo Rug, Personalized Pet Portrait Area Mat Non Slip",UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This custom dog photo rug allows you to create a meaningful decorative indoor mat using your favorite pet photo and name. The design transforms a beloved dog portrait into a charming home accent, offering a personal and unique touch for pet parents. It serves as a warm and inviting piece of home decor. Product Highlights Features a custom pet photo design with optional name placement. Designed for custom portrait style, showcasing your dog's face clearly. Charming indoor home accent for various rooms and pet-themed spaces. Soft suede-like top layer with smooth printed artwork. Equipped with a ","black and purple witch cauldron rug with bulldog portrait, potion bottle, broom, moon, custom name MOLLY, and backing closeups; product type=Rug; variants=30; images=9.",9,9,B001-004-IMG01; B001-004-IMG02; B001-004-IMG03; B001-004-IMG04; B001-004-IMG05; B001-004-IMG06; B001-004-IMG07; B001-004-IMG08; B001-004-IMG09,https://aprintnest.com/; https://www.etsy.com/listing/1585313764/custom-pet-portrait-rug-personalized-rug,B001-004-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-005,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-102,2026-09-07T01:09:45+07:00,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-102; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,Personalized Halloween 3D Optical Illusion Shaped Rug (A0 - Design 102,UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This unique shaped rug offers a personalized touch for seasonal decorating. Featuring pumpkin and skeleton artwork with a 3D optical illusion, it adds a spooky yet playful element to any space. It's designed to be an eye-catching centerpiece, perfect for various rooms and Halloween displays. Product Highlights Customize with a name or short text for a distinctive seasonal accent. Detailed shading creates a visual 3D optical illusion of spooky characters. Pumpkin and skeleton artwork is ideal for Halloween and fall themes. Soft multilayer construction with a low-pile design ensures comfortable ","scalloped spider web vortex rug in black, orange, and purple with bats, stars, and visual tunnel illusion; product type=Rug; variants=5; images=7.",7,7,B001-005-IMG01; B001-005-IMG02; B001-005-IMG03; B001-005-IMG04; B001-005-IMG05; B001-005-IMG06; B001-005-IMG07,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,B001-005-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-006,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-101,2026-09-07T01:09:45+07:00,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-101; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,Personalized Halloween 3D Optical Illusion Shaped Rug (A0 - Design 101,UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This personalized Halloween rug features a unique shaped design with pumpkin and skeleton artwork, making it a distinctive seasonal accent. The detailed shading creates a 3D optical illusion, providing an eye-catching centerpiece while remaining flat underfoot. It is designed for various Halloween displays and adds personality to any room. Product Highlights Customize with a name or short text for a unique seasonal accent. Printed 3D optical illusion creates a visual effect of spooky characters. Pumpkin and skeleton artwork designed for Halloween and fall decorating. Soft multilayer constructi","irregular dark shaped rug with crawling skeleton, gray floral background, depth effect, size chart, and backing views; product type=Rug; variants=5; images=7.",7,7,B001-006-IMG01; B001-006-IMG02; B001-006-IMG03; B001-006-IMG04; B001-006-IMG05; B001-006-IMG06; B001-006-IMG07,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,B001-006-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-007,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-100,2026-09-07T01:09:45+07:00,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a0-design-100; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,Personalized Halloween 3D Optical Illusion Shaped Rug (A0 - Design 100,UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This unique Halloween-themed rug features a custom shaped design, allowing for personalization with a name or short text. Its detailed shading creates a 3D optical illusion of spooky characters, adding a distinctive seasonal accent to any room. The rug is designed to be a captivating centerpiece while remaining flat underfoot, making it ideal for various home settings during the Halloween season. Product Highlights Personalize with a name or custom text for a distinctive seasonal accent. Printed 3D optical illusion creates a visual effect of spooky characters. Pumpkin and skeleton artwork adds","cream sugar skull shaped rug with black eye sockets, colorful tunnel mouth, decorative scrolls, and product feature images; product type=Rug; variants=5; images=7.",7,7,B001-007-IMG01; B001-007-IMG02; B001-007-IMG03; B001-007-IMG04; B001-007-IMG05; B001-007-IMG06; B001-007-IMG07,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,B001-007-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-008,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04,2026-09-07T01:09:45+07:00,https://chillgen.com/products/personalized-halloween-3d-optical-illusion-shaped-rug-a04-a04; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,Personalized Halloween 3D Optical Illusion Shaped Rug (A04) - A04,UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This unique shaped rug features a Halloween theme with pumpkin and skeleton artwork, perfect for adding a spooky yet playful touch to your home decor. The rug offers a printed 3D optical illusion, creating an eye-catching centerpiece without raised elements. It serves as a distinctive seasonal accent for various spaces. Product Highlights Personalize with a name or short custom text. Printed 3D optical illusion with detailed shading. Pumpkin and skeleton artwork for a spooky design. Soft multilayer construction for comfortable everyday use. Low-pile design helps artwork stay clear and vibrant.","pumpkin-shaped rug with jack-o-lantern top, ghosts, skulls, checkerboard tunnel, autumn leaves, and backing graphics; product type=Rug; variants=5; images=7.",7,7,B001-008-IMG01; B001-008-IMG02; B001-008-IMG03; B001-008-IMG04; B001-008-IMG05; B001-008-IMG06; B001-008-IMG07,https://www.walmart.com/ip/20811815953; https://shop.tiktok.com/us/pdp/1732566225722380431; https://www.etsy.com/ca/listing/4557149347/3d-skeleton-halloween-rug-round-spooky; https://pisif.com/products/3d-skeleton-illusion-round-halloween-rug,B001-008-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-009,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9,2026-09-07T01:09:45+07:00,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-rug-d9-d9; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,Custom Halloween 3D Effect Optical Illusion Spooky Round Rug (D9) - D9,UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This round rug features a spooky 3D Halloween design, incorporating elements like pumpkins, ghosts, skeletons, spiders, and optical illusions to create a bold and eye-catching atmosphere. It offers a unique way to personalize your holiday decor and add visual interest to any space. The rug is ideal for seasonal decorating and Halloween parties. Product Highlights Spooky 3D Halloween design with pumpkins, ghosts, skeletons, and spiders. Personalize with family name, initials, or year for a unique touch. Fun optical illusion effect adds depth and visual interest. Low pile for easy cleaning and m","round rug with skeleton in a deep checkerboard pit, orange and cream patchwork border, size chart, lifestyle and quality graphics; product type=Rug; variants=5; images=8.",8,8,B001-009-IMG01; B001-009-IMG02; B001-009-IMG03; B001-009-IMG04; B001-009-IMG05; B001-009-IMG06; B001-009-IMG07; B001-009-IMG08,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,B001-009-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
B001-010,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06,2026-09-07T01:09:45+07:00,https://chillgen.com/products/custom-halloween-3d-effect-optical-illusion-spooky-round-r-design-06; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/products_page_1.json; https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,Custom Halloween 3D Effect Optical Illusion Spooky Round R - Design 06,UNKNOWN_WITHOUT_RENDERED_PAGE_META_CAPTURE,"This round rug features a spooky 3D Halloween design, incorporating elements like pumpkins, ghosts, skeletons, spiders, and optical illusions to create a bold and eye-catching atmosphere. It offers a unique way to personalize your holiday decor and add visual interest to any space. The rug is ideal for seasonal decorating and Halloween parties. Product Highlights Spooky 3D Halloween design with pumpkins, ghosts, skeletons, and spiders. Personalize with family name, initials, or year for a unique touch. Fun optical illusion effect adds depth and visual interest. Low pile for easy cleaning and m","round rug with large black and purple spider over green checkerboard tunnel, stone border, lifestyle mockups, and backing closeup; product type=Rug; variants=5; images=8.",8,8,B001-010-IMG01; B001-010-IMG02; B001-010-IMG03; B001-010-IMG04; B001-010-IMG05; B001-010-IMG06; B001-010-IMG07; B001-010-IMG08,https://www.walmart.com/ip/20812707756; https://shop.tiktok.com/us/pdp/halloween-3d-skeleton-pit-round-rug-spooky-optic-illusion/1729524799415162793; https://shop.tiktok.com/us/pdp/1732597414909874553,B001-010-BR01,None observed in public data; admin values unknown.,DRAFTED,MEDIUM: product facts and images verified from public data; keyword demand has SERP observation but no volume data.,product facts=products_page_1.json; visuals=B001 local images/contact sheets; keyword context=SERP references.,primary motif to title/meta/alt; material/backing only used where product image graphics show it.
