evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B053-521,chillgen.com,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,15912114520433,80870094963057,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/38c76128b636e049bddd007362652aacd07a7db10498c0a6bc665ac5ba94e7b3.jpg?v=1784362986,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Person holds black Phys Ed welcome mat with sports balls.,,Person holds black Phys Ed welcome mat with sports balls.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-521,chillgen.com,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,15912114520433,80870095028593,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/78df0652d62eabcf4973f80a17970dc4c7803cb6af4905311c3c4c14deb6f455.jpg?v=1784362992,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Top view notes teacher name can be changed.,,Top view notes teacher name can be changed.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-521,chillgen.com,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,15912114520433,80870095061361,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9d7a9ff0a2a67aefa6a687368b81dd0d5a23254c7d06babc7b75414da84b3f4a.jpg?v=1784362997,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Feature image shows 3 mm thickness and non skid rubber backing.,,Feature image shows 3 mm thickness and non skid rubber backing.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-521,chillgen.com,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,15912114520433,80870095094129,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2e5a521dddb8f4aea3f8adc71486d6d304268a37967a5a506d5120fc54c1313e.jpg?v=1784363002,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,White doorway mockup shows mat at entry.,,White doorway mockup shows mat at entry.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-521,chillgen.com,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,15912114520433,80870095126897,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ceb612ca35e01208844094904c05e69d6074a9bc0baa54c27be62f4c05ae07e1.jpg?v=1784363008,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Front door placement with sports class mat.,,Front door placement with sports class mat.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-521,chillgen.com,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,15912114520433,80870095159665,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2313c533c0b192a0b72ca78ba77feeb5005973ee0dc07be5bb0b3d01ac14831b.jpg?v=1784363013,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Classroom doorway scene shows mat inside school setting.,,Classroom doorway scene shows mat inside school setting.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-521,chillgen.com,custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,15912114520433,80870095192433,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/733912347a6d6ff1b237abd4d11f80a926fc843a2552c44933be1047b6c868d9.jpg?v=1784363018,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,School entrance mockup with Phys Ed mat in foreground.,,School entrance mockup with Phys Ed mat in foreground.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-522,chillgen.com,custom-teacher-classroom-welcome-doormat-513babf582,15912114618737,80870096109937,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/afc40d6dd84522cdfd546f38b91c4b46c727912e6300d048dbb0ac71f8ddf896.jpg?v=1784362949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Person holds pastel Mrs Kirsten classroom mat.,,Person holds pastel Mrs Kirsten classroom mat.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-classroom-welcome-doormat-513babf582__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-522,chillgen.com,custom-teacher-classroom-welcome-doormat-513babf582,15912114618737,80870096175473,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e4c9da6a92f44ba664ebb28fd5673ec41890396fb3f7f2a2d35b75bd9773e374.jpg?v=1784362955,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Clean product image shows pastel dots and school icons.,,Clean product image shows pastel dots and school icons.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-classroom-welcome-doormat-513babf582__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B053-522,chillgen.com,custom-teacher-classroom-welcome-doormat-513babf582,15912114618737,80870096208241,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8ef32df5e2a4bdf999a8d893da83eb77a98a82b1117fd201bedb0917a4481c37.jpg?v=1784362960,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:53:22+07:00,Feature image highlights non skid backing and easy clean notes.,,Feature image highlights non skid backing and easy clean notes.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B053/custom-teacher-classroom-welcome-doormat-513babf582__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
