evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B041-401,https://chillgen.com/products/celtic-tree-of-life-doormat-f3b9ef9591-f3b9ef9591,2026-09-07T04:52:17+07:00,https://chillgen.com/products/celtic-tree-of-life-doormat-f3b9ef9591-f3b9ef9591; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/celtic-tree-of-life-doormat-f3b9ef9591-f3b9ef9591.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Custom Celtic Yggdrasil Rug with Optional Text and Low Pile for Bedroom,Custom Celtic Yggdrasil Rug with Optional Text Design,"This premium indoor floor mat features a beautifully printed Yggdrasil Celtic Tree of Life design, making it an elegant addition to your home decor. Crafted with a soft and plush feel, it provides comfort underfoot while helping to soothe tired feet. Ideal for various indoor spaces, this durable rug adds a warm and meaningful touch to any room. Product Highlights Features a striking Yggdrasil Celtic Tree of Life pattern with vibrant colors Supports custom personalization options to fit your style Constructed with a soft sponge interlayer for comfortable cushioning Equipped with a non-slip back","blue and purple Tree of Life artwork with green landscape, Celtic knotwork border, size chart, microfiber surface and non-slip backing callouts; HTTP 200; canonical=https://chillgen.com/products/celtic-tree-of-life-doormat-f3b9ef9591-f3b9ef9591; product type=Rug; variants=4; images=8.",8,8,B041-401-IMG01; B041-401-IMG02; B041-401-IMG03; B041-401-IMG04; B041-401-IMG05; B041-401-IMG06; B041-401-IMG07; B041-401-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-401-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-402,https://chillgen.com/products/celtic-tree-of-life-indoor-area-rug-aa71e362a6-aa71e362a6,2026-09-07T04:52:17+07:00,https://chillgen.com/products/celtic-tree-of-life-indoor-area-rug-aa71e362a6-aa71e362a6; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/celtic-tree-of-life-indoor-area-rug-aa71e362a6-aa71e362a6.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Personalized Celtic Tree of Life Rug with Text for Living Room and Bedroom,Personalized Celtic Tree of Life Rug with Custom Text,"Transform your living space with this beautifully designed indoor accent piece featuring a classic Norse symbol. This modern floor mat blends Celtic heritage with functional home styling, offering a soft underfoot feel. It provides a comfortable cushion that helps soothe tired feet while shielding toes from cold floors, making it a perfect decorative addition to any room. Product Highlights Features a vibrant Yggdrasil Celtic Tree of Life design printed with high-quality heat dye sublimation. Supports personalized sizing options to fit various spaces in your home. Constructed with a soft top l","cream rug with brown tree trunk, green leaves, flowing roots, subtle line-art background, size chart and non-slip backing callouts; HTTP 200; canonical=https://chillgen.com/products/celtic-tree-of-life-indoor-area-rug-aa71e362a6-aa71e362a6; product type=Rug; variants=4; images=8.",8,8,B041-402-IMG01; B041-402-IMG02; B041-402-IMG03; B041-402-IMG04; B041-402-IMG05; B041-402-IMG06; B041-402-IMG07; B041-402-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-402-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-403,https://chillgen.com/products/custom-tree-of-life-welcome-mat-e20613a50e-e20613a50e,2026-09-07T04:52:17+07:00,https://chillgen.com/products/custom-tree-of-life-welcome-mat-e20613a50e-e20613a50e; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/custom-tree-of-life-welcome-mat-e20613a50e-e20613a50e.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Custom Celtic Tree of Life Welcome Mat with Text for Front Door Entryway,Custom Celtic Tree of Life Welcome Mat for Entryway,"This beautiful indoor floor mat features a classic Celtic Tree of Life and Yggdrasil design, bringing a touch of nature and mythology into your home. Crafted with a soft and absorbent memory foam interlayer, it provides a plush, comfortable cushion underfoot while helping to soothe tired feet. Featuring a non-slip backing for stability, this versatile area rug is perfect for enhancing your daily living spaces. Product Highlights Elegant Celtic Tree of Life and Viking Yggdrasil theme Personalized DIY printing design to easily match your style Constructed with a soft, absorbent memory foam inter","green and yellow Tree of Life artwork with circular Celtic border, leafy background, size chart and material/backing callouts; HTTP 200; canonical=https://chillgen.com/products/custom-tree-of-life-welcome-mat-e20613a50e-e20613a50e; product type=Rug; variants=4; images=8.",8,8,B041-403-IMG01; B041-403-IMG02; B041-403-IMG03; B041-403-IMG04; B041-403-IMG05; B041-403-IMG06; B041-403-IMG07; B041-403-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-403-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-404,https://chillgen.com/products/tree-of-life-celtic-rug-40c2af5cd2,2026-09-07T04:52:17+07:00,https://chillgen.com/products/tree-of-life-celtic-rug-40c2af5cd2; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/tree-of-life-celtic-rug-40c2af5cd2.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Personalized Tree of Life Doormat with Celtic Monogram for Front Door,Personalized Tree of Life Doormat with Celtic Monogram,"This premium indoor area rug features a beautifully detailed Tree of Life design, bringing a touch of Celtic and Viking heritage into your living space. Crafted with a soft and supportive construction, it provides a warm and comfortable feeling underfoot, helping to soothe tired feet while shielding toes from cold floors. It serves as a beautiful and practical accent piece that seamlessly enhances your home decor. Product Highlights Features an elegant Yggdrasil Celtic Tree of Life pattern with vibrant colors. Available in customizable sizes to suit various living spaces. Constructed with a so","black rug with flowering Tree of Life, warm botanical border, garden landscape, size chart and non-slip backing callouts; HTTP 200; canonical=https://chillgen.com/products/tree-of-life-celtic-rug-40c2af5cd2; product type=Rug; variants=4; images=8.",8,8,B041-404-IMG01; B041-404-IMG02; B041-404-IMG03; B041-404-IMG04; B041-404-IMG05; B041-404-IMG06; B041-404-IMG07; B041-404-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-404-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-405,https://chillgen.com/products/tree-of-life-celtic-indoor-floor-mat-57eef60356,2026-09-07T04:52:17+07:00,https://chillgen.com/products/tree-of-life-celtic-indoor-floor-mat-57eef60356; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/tree-of-life-celtic-indoor-floor-mat-57eef60356.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Custom Tree of Life Floor Mat with Text and Non Slip Backing for Indoor Home,Custom Tree of Life Floor Mat with Non Slip Backing,"This premium indoor floor mat features a beautifully detailed Tree of Life design, inspired by Celtic and Viking Yggdrasil heritage. Crafted to bring warmth and comfortable plushness to your home, it serves as an elegant decorative piece while providing a soft surface underfoot. Perfect for adding a touch of nature-inspired mythology, this rug seamlessly blends style with everyday functionality. Product Highlights Stunning Celtic Tree of Life and Viking Yggdrasil theme with high-density printing Supports custom personalized options for a tailored home decor fit Thick memory foam cushion interl","purple galaxy Tree of Life design with crescent moon, stars, planet details, size chart and non-slip backing callouts; HTTP 200; canonical=https://chillgen.com/products/tree-of-life-celtic-indoor-floor-mat-57eef60356; product type=Rug; variants=4; images=8.",8,8,B041-405-IMG01; B041-405-IMG02; B041-405-IMG03; B041-405-IMG04; B041-405-IMG05; B041-405-IMG06; B041-405-IMG07; B041-405-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-405-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-406,https://chillgen.com/products/tree-of-life-rug-yggdrasil-celtic-tree-of-lifes-large-area-rug-modern-indoor-floor-mat-soft-carpet-with-non-slip-backing-home-decor-for-living-room-bedroom-gifts-for-tree-of-life-d-346d281f76,2026-09-07T04:52:17+07:00,https://chillgen.com/products/tree-of-life-rug-yggdrasil-celtic-tree-of-lifes-large-area-rug-modern-indoor-floor-mat-soft-carpet-with-non-slip-backing-home-decor-for-living-room-bedroom-gifts-for-tree-of-life-d-346d281f76; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/tree-of-life-rug-yggdrasil-celtic-tree-of-lifes-large-area-rug-modern-indoor-floor-mat-soft-carpet-with-non-slip-backing-home-decor-for-living-room-bedroom-gifts-for-tree-of-life-d-346d281f76.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Personalized Yggdrasil Tree of Life Rug with Text for Living Room and Bedroom,Personalized Yggdrasil Tree of Life Rug with Text Design,"This premium soft area rug brings the symbolic beauty of the Tree of Life theme into your home, combining artistic design with everyday comfort. Featuring a rich Celtic and Viking-inspired pattern, it serves as a striking focal point while providing a plush, warm barrier against cold floors. The high-density cushion offers a comfortable feeling underfoot, making it a perfect decorative and functional addition to various living spaces. Product Highlights Features a detailed Viking, Celtic, and Yggdrasil Tree of Life design. Offers personalized sizing options to easily match different room layou","teal night landscape rug with gold Yggdrasil tree, flowing roots, starry sky, size chart and non-slip backing callouts; HTTP 200; canonical=https://chillgen.com/products/tree-of-life-rug-yggdrasil-celtic-tree-of-lifes-large-area-rug-modern-indoor-floor-mat-soft-carpet-with-non-slip-backing-home-decor-for-living-room-bedroom-gifts-for-tree-of-life-d-346d281f76; product type=Rug; variants=4; images=8.",8,8,B041-406-IMG01; B041-406-IMG02; B041-406-IMG03; B041-406-IMG04; B041-406-IMG05; B041-406-IMG06; B041-406-IMG07; B041-406-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-406-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-407,https://chillgen.com/products/tree-of-life-yggdrasil-celtic-area-rug-e8cc0189f2-e8cc0189f2,2026-09-07T04:52:17+07:00,https://chillgen.com/products/tree-of-life-yggdrasil-celtic-area-rug-e8cc0189f2-e8cc0189f2; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/tree-of-life-yggdrasil-celtic-area-rug-e8cc0189f2-e8cc0189f2.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Custom Family Name Tree of Life Welcome Mat with Address for Front Door,Custom Family Name Tree of Life Welcome Mat Design,"This premium area rug brings the symbolic beauty of the Celtic Tree of Life and Yggdrasil into your home, blending meaningful artistry with everyday functionality. Designed to soothe tired feet, its plush surface offers a soft, cloud-like feeling while shielding your toes from cold floors. The highly detailed print features rich, long-lasting color vibrancy, making it a standout centerpiece for your indoor living spaces. Product Highlights Features a striking Yggdrasil Celtic Tree of Life design for a modern yet historic style. Offers a high-density memory foam cushion that effectively relieve","black and cream Yggdrasil artwork with Celtic knot border, birds, roots, size chart and non-slip backing callouts; HTTP 200; canonical=https://chillgen.com/products/tree-of-life-yggdrasil-celtic-area-rug-e8cc0189f2-e8cc0189f2; product type=Rug; variants=4; images=8.",8,8,B041-407-IMG01; B041-407-IMG02; B041-407-IMG03; B041-407-IMG04; B041-407-IMG05; B041-407-IMG06; B041-407-IMG07; B041-407-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-407-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-408,https://chillgen.com/products/custom-composition-notebook-classroom-kids-rug-a5df2f88fd-a5df2f88fd,2026-09-07T04:52:17+07:00,https://chillgen.com/products/custom-composition-notebook-classroom-kids-rug-a5df2f88fd-a5df2f88fd; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/custom-composition-notebook-classroom-kids-rug-a5df2f88fd-a5df2f88fd.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Personalized Colorful Notebook Rug with Alphabet for Preschool and Kids Room,Personalized Notebook Rug for Preschool and Kids Room,"This educational area rug features a fun and colorful composition notebook design, complete with the alphabet, numbers, and interactive illustrations. Perfect as both a play mat and an educational tool, it helps children learn while playing games. Designed to be durable and tear-resistant, it brings a vibrant and functional touch to learning spaces. Product Highlights Educational composition notebook theme featuring alphabet and numbers Supports customization options for personalization Features a comfortable sponge interlayer with memory foam feel Non-slip rubber backing helps keep the rug se","black composition notebook pattern with Mrs. Brown personalization, yellow ruler edge, apple, ABC letters, school supplies and green frog; HTTP 200; canonical=https://chillgen.com/products/custom-composition-notebook-classroom-kids-rug-a5df2f88fd-a5df2f88fd; product type=Rug; variants=4; images=7.",7,7,B041-408-IMG01; B041-408-IMG02; B041-408-IMG03; B041-408-IMG04; B041-408-IMG05; B041-408-IMG06; B041-408-IMG07,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-408-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-409,https://chillgen.com/products/custom-composition-notebook-classroom-rug-for-kids-975402570a-975402570a,2026-09-07T04:52:17+07:00,https://chillgen.com/products/custom-composition-notebook-classroom-rug-for-kids-975402570a-975402570a; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/custom-composition-notebook-classroom-rug-for-kids-975402570a-975402570a.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Alphabet Composition Notebook Rug with Non Slip Backing for Classroom,Alphabet Notebook Classroom Rug with Non Slip Backing,"This educational and decorative classroom rug features a colorful alphabet design that doubles as an interactive learning tool for children. Made with a top layer of non-woven fabric and a soft sponge interlayer, it offers a comfortable surface for playing and learning. It is designed to stay in place securely, making it a perfect addition to any dynamic learning environment or play space. Product Highlights Educational alphabet and number design encourages interactive learning and play Supports custom sizing options to fit your specific space requirements Soft and comfortable feel with a spon","pastel polka dot classroom rug personalized with Mrs. Marrabel name, large pencil frame, apple, rainbow, book and classroom mockups; HTTP 200; canonical=https://chillgen.com/products/custom-composition-notebook-classroom-rug-for-kids-975402570a-975402570a; product type=Rug; variants=4; images=9.",9,9,B041-409-IMG01; B041-409-IMG02; B041-409-IMG03; B041-409-IMG04; B041-409-IMG05; B041-409-IMG06; B041-409-IMG07; B041-409-IMG08; B041-409-IMG09,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-409-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B041-410,https://chillgen.com/products/custom-composition-notebook-classroom-rug-for-kids-6480284917-6480284917,2026-09-07T04:52:17+07:00,https://chillgen.com/products/custom-composition-notebook-classroom-rug-for-kids-6480284917-6480284917; evidence/products/B041_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B041_pages/custom-composition-notebook-classroom-rug-for-kids-6480284917-6480284917.html; https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Composition Notebook Classroom Rug with Memory Foam for Kids Learning Space,Composition Notebook Rug with Memory Foam for Classroom,"This educational area rug is designed as a playful composition notebook, making it a perfect learning tool for young minds. Featuring vibrant elements like the alphabet, numbers, and colorful illustrations, it fosters interactive learning and play. It is an ideal addition to spaces where children learn and grow, offering both comfort and educational value. Product Highlights Features educational alphabet, number, and illustration designs Supports personalization with custom sizes Soft sponge memory foam construction for comfort Non-slip rubber backing helps keep the rug securely in place Versa","black speckled classroom rug with Welcome To text, large colorful teacher name, classroom label, size chart, material details and washable/vacuum graphics; HTTP 200; canonical=https://chillgen.com/products/custom-composition-notebook-classroom-rug-for-kids-6480284917-6480284917; product type=Rug; variants=6; images=8.",8,8,B041-410-IMG01; B041-410-IMG02; B041-410-IMG03; B041-410-IMG04; B041-410-IMG05; B041-410-IMG06; B041-410-IMG07; B041-410-IMG08,https://www.etsy.com/market/celtic_tree_of_life_rug; https://www.etsy.com/market/yggdrasil_rug; https://www.amazon.com/s?k=celtic+tree+of+life+rug; https://www.amazon.com/s?k=tree+of+life+doormat; https://www.amazon.com/s?k=composition+notebook+classroom+rug; https://www.etsy.com/market/personalized+teacher+classroom+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B041-410-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B041_products.json and B041_pages HTML; visuals=B041 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
