evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B023-221,https://chillgen.com/products/custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9,2026-09-07T03:29:10+07:00,https://chillgen.com/products/custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Custom Road Map Play Rug with Name City Streets for Nursery Playroom,Custom Road Map Play Rug with Name for Nursery Playroom,"This personalized road map area rug is designed to create a fun, interactive space for children. Featuring a detailed town theme with colorful streets, vehicles, buildings, and parks, it serves as both a decorative floor covering and an engaging play mat. Ideal for kids who love transportation, it brings creative town-themed artwork directly into your home decor. Product Highlights Custom city map design featuring personalized options like custom names and colorful town artwork. Interactive road and town theme including roads, cars, construction zones, schools, and parks. Soft and lightweight ","green road map play rug personalized with Liam's Town, pirate ship pond, winding roads, houses, hospital, campsite, forest, cars, space scene panel, classroom and playroom mockups, size options, machine washable graphic and material detail panel; HTTP 200; canonical=https://chillgen.com/products/custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9; product type=Rug; variants=4; images=18.",18,18,B023-221-IMG01; B023-221-IMG02; B023-221-IMG03; B023-221-IMG04; B023-221-IMG05; B023-221-IMG06; B023-221-IMG07; B023-221-IMG08; B023-221-IMG09; B023-221-IMG10; B023-221-IMG11; B023-221-IMG12; B023-221-IMG13; B023-221-IMG14; B023-221-IMG15; B023-221-IMG16; B023-221-IMG17; B023-221-IMG18,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-221-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-222,https://chillgen.com/products/custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7,2026-09-07T03:29:10+07:00,https://chillgen.com/products/custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Personalized City Street Road Map Rug with Name for Classroom Bedroom,Personalized City Street Road Map Rug with Name for Bedroom,"This personalized road map area rug features a colorful custom city street design complete with roads, vehicles, and buildings. Perfect for creating an interactive and fun decorative play space, it brings transportation-inspired charm to any room. It is designed to lay flat quickly and offers a comfortable spot for kids to play and learn. Product Highlights Custom city map design featuring personalized details, roads, cars, and town artwork. Features a town theme complete with construction zones, schools, parks, and trains. Designed with durable reinforced serged edges to ensure long-lasting u","gray and cream road map rug personalized with Robert name and Construction Zone text, excavators, dump trucks, road signs, roundabout, stop signs, houses, roads, classroom and playroom mockups, size chart, washable graphic and non-slip material panel; HTTP 200; canonical=https://chillgen.com/products/custom-road-map-area-rug-personalized-city-street-car-rug-6313a0fee7; product type=Rug; variants=4; images=18.",18,18,B023-222-IMG01; B023-222-IMG02; B023-222-IMG03; B023-222-IMG04; B023-222-IMG05; B023-222-IMG06; B023-222-IMG07; B023-222-IMG08; B023-222-IMG09; B023-222-IMG10; B023-222-IMG11; B023-222-IMG12; B023-222-IMG13; B023-222-IMG14; B023-222-IMG15; B023-222-IMG16; B023-222-IMG17; B023-222-IMG18,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-222-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-223,https://chillgen.com/products/personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Personalized Santa Christmas Doormat with Family Name for Front Door,Personalized Santa Christmas Doormat with Family Name,"Greet your guests with warmth and holiday cheer this festive season. This customizable doormat features bright, seasonal patterns designed to bring personality and festive style to your doorstep. Perfect for creating a welcoming winter wonderland, it is crafted to handle daily foot traffic while keeping your home inviting. Product Highlights Supports custom text inputs for a truly personalized holiday greeting. Soft touch is gentle on bare feet while maintaining durability. Equipped with a non-slip backing to keep the mat securely in place. Resilient construction stands up to daily foot traffi","green Christmas doormat with white polka dots, Santa boots and red pants, red name banner, Santa Stop Here text, custom family name, entryway mockups, person holding mat and non-skid rubber backing detail; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-doormat-custom-family-name-7358e56962-7358e56962; product type=Rug; variants=2; images=16.",16,16,B023-223-IMG01; B023-223-IMG02; B023-223-IMG03; B023-223-IMG04; B023-223-IMG05; B023-223-IMG06; B023-223-IMG07; B023-223-IMG08; B023-223-IMG09; B023-223-IMG10; B023-223-IMG11; B023-223-IMG12; B023-223-IMG13; B023-223-IMG14; B023-223-IMG15; B023-223-IMG16,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-223-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-224,https://chillgen.com/products/personalized-christmas-doormat-80a01c19f6-80a01c19f6,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-doormat-80a01c19f6-80a01c19f6; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-doormat-80a01c19f6-80a01c19f6.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Custom Pet Stocking Christmas Doormat with Family Name for Holiday Entryway,Custom Pet Stocking Christmas Doormat with Family Name,"Transform your entryway into a warm and festive welcome with this custom holiday doormat. Designed to spread seasonal cheer, this functional accent piece allows you to add a personal touch to your doorstep while greeting family and guests. It features a bright, eye-catching holiday theme that sets a joyful tone for the winter season. Product Highlights Supports personalized text inputs to create a custom seasonal greeting Durable construction designed to handle daily foot traffic and elements Features a soft feel that is comfortable and gentle on bare feet Equipped with a non-slip backing to h","black Merry Christmas doormat with string lights, four dogs sitting in red stockings, pet names, custom family name, snowflakes, entryway mockups, person holding mat and non-skid rubber backing detail; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-doormat-80a01c19f6-80a01c19f6; product type=Rug; variants=2; images=13.",13,13,B023-224-IMG01; B023-224-IMG02; B023-224-IMG03; B023-224-IMG04; B023-224-IMG05; B023-224-IMG06; B023-224-IMG07; B023-224-IMG08; B023-224-IMG09; B023-224-IMG10; B023-224-IMG11; B023-224-IMG12; B023-224-IMG13,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-224-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-225,https://chillgen.com/products/personalized-christmas-doormat-black-bear-family-e3c9d6a891-e3c9d6a891,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-doormat-black-bear-family-e3c9d6a891-e3c9d6a891; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-doormat-black-bear-family-e3c9d6a891-e3c9d6a891.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Personalized Black Bear Christmas Doormat with Family Name for Front Door,Personalized Black Bear Christmas Doormat with Family Name,"Greet your guests with warmth and holiday cheer using this custom holiday welcome mat. Featuring a festive winter design, this personalized home accessory is designed to bring a touch of seasonal spirit to your doorstep. Built to handle daily foot traffic, it serves as a durable and inviting addition to your home decor during the winter season. Product Highlights Customizable greeting allows you to add personalized text for a unique touch. Festive holiday design featuring bright colors and seasonal patterns. Backed with neoprene rubber non-slip backing for secure placement. Low pile flat woven","Christmas doormat with black bear family characters wearing red hats and scarves, individual name labels, custom family name, green trees, red buffalo plaid border, snowy accents, person holding mat, entryway mockups and backing detail; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-doormat-black-bear-family-e3c9d6a891-e3c9d6a891; product type=Rug; variants=2; images=15.",15,15,B023-225-IMG01; B023-225-IMG02; B023-225-IMG03; B023-225-IMG04; B023-225-IMG05; B023-225-IMG06; B023-225-IMG07; B023-225-IMG08; B023-225-IMG09; B023-225-IMG10; B023-225-IMG11; B023-225-IMG12; B023-225-IMG13; B023-225-IMG14; B023-225-IMG15,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-225-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-226,https://chillgen.com/products/personalized-christmas-doormat-family-name-5fb80e7372-5fb80e7372,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-doormat-family-name-5fb80e7372-5fb80e7372; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-doormat-family-name-5fb80e7372-5fb80e7372.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Custom Christmas Doormat with Family Name and Address for Holiday Entryway,Custom Christmas Doormat with Family Name and Address,"Greet your guests with warmth and festive cheer during the holiday season. This customizable Christmas doormat is designed to add a personal touch to your entryway, making your home feel inviting and unique. Featuring bright, warm seasonal colors, it is the perfect decorative accent to celebrate the winter holidays in style. Product Highlights Personalized design allowing for custom text inputs to create a unique welcome. Festive Christmas patterns with warm colors like red and buffalo plaid tree designs. Soft on bare feet with a non-slip backing for stability. Durable construction designed to","bright red Christmas doormat with white ribbon stripe, circular monogram initial, Happy Holidays script, custom family name, snowflakes, entryway and person holding mockups, non-skid rubber backing and easy-clean graphics; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-doormat-family-name-5fb80e7372-5fb80e7372; product type=Rug; variants=2; images=16.",16,16,B023-226-IMG01; B023-226-IMG02; B023-226-IMG03; B023-226-IMG04; B023-226-IMG05; B023-226-IMG06; B023-226-IMG07; B023-226-IMG08; B023-226-IMG09; B023-226-IMG10; B023-226-IMG11; B023-226-IMG12; B023-226-IMG13; B023-226-IMG14; B023-226-IMG15; B023-226-IMG16,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-226-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-227,https://chillgen.com/products/personalized-christmas-doormat-with-custom-family-name-83c3ea451f,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-doormat-with-custom-family-name-83c3ea451f; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-doormat-with-custom-family-name-83c3ea451f.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Personalized Family Stocking Christmas Doormat for Front Door Entryway,Personalized Family Stocking Christmas Doormat for Entryway,"Greet your guests with a warm and festive welcome throughout the holiday season. This customizable doormat features a charming design with bright colors that add personality and seasonal style to your home. Designed to withstand daily foot traffic, it makes your entrance feel extra special and inviting. Product Highlights Customizable greeting options allow you to personalize with your family name or a holiday message. Printed with bright, festive holiday patterns to add seasonal style to your entryway. Backed with durable heat-resistant non-woven fabric and slip-resistant backing. Soft and co","tan and green Merry Christmas doormat with multiple elf stocking characters hanging from a mantle, individual names, family name banner, string lights, choose cat and choose dog option charts, entryway mockups and door placement views; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-doormat-with-custom-family-name-83c3ea451f; product type=Rug; variants=2; images=10.",10,10,B023-227-IMG01; B023-227-IMG02; B023-227-IMG03; B023-227-IMG04; B023-227-IMG05; B023-227-IMG06; B023-227-IMG07; B023-227-IMG08; B023-227-IMG09; B023-227-IMG10,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-227-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-228,https://chillgen.com/products/personalized-christmas-doormat-with-custom-family-name-d66e920e14,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-doormat-with-custom-family-name-d66e920e14; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-doormat-with-custom-family-name-d66e920e14.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Custom 3D Snowman Christmas Doormat with Family Name for Holiday Entryway,Custom 3D Snowman Christmas Doormat with Family Name,"Greet your guests with warmth and holiday cheer using this beautiful holiday welcome mat. Featuring a festive design, it adds a touch of seasonal personality to your entrance. Built to handle daily foot traffic, this mat is designed to make your home feel inviting and special all season long. Product Highlights Festive Christmas design featuring colorful patterns and warm holiday themes. Supports customization so you can add a personal family touch or greeting. Soft and comfortable feel underfoot. Non-slip backing made of neoprene rubber to keep the mat securely in place. Easy to clean using a","red green and white quilted-look Christmas doormat with smiling snowman in Santa hat and scarf, snowflake squares, custom text area, multiple color variants, person holding mat, doorway mockups and non-skid rubber backing detail; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-doormat-with-custom-family-name-d66e920e14; product type=Rug; variants=2; images=16.",16,16,B023-228-IMG01; B023-228-IMG02; B023-228-IMG03; B023-228-IMG04; B023-228-IMG05; B023-228-IMG06; B023-228-IMG07; B023-228-IMG08; B023-228-IMG09; B023-228-IMG10; B023-228-IMG11; B023-228-IMG12; B023-228-IMG13; B023-228-IMG14; B023-228-IMG15; B023-228-IMG16,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-228-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-229,https://chillgen.com/products/personalized-christmas-welcome-doormat-28640346cc,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-welcome-doormat-28640346cc; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-welcome-doormat-28640346cc.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Personalized Pet Christmas Doormat with Family Name for Front Door Decor,Personalized Pet Christmas Doormat with Family Name,"Greet your guests with warmth and holiday cheer using this beautiful holiday welcome mat. Featuring festive patterns and bright, warm seasonal colors, this doormat adds personality and holiday style to your entrance. It is designed to withstand daily foot traffic while providing a soft touch on bare feet. Perfect for creating a welcoming festive atmosphere, it makes a thoughtful holiday gift for family and friends. Product Highlights Festive Christmas design featuring warm colors and seasonal patterns Personalized customization options to add your own family text Soft to the touch while mainta","red plaid pet Christmas welcome mat with four dogs wearing Santa hats, custom family name, individual pet names, choose cat and choose dog charts, entryway and door mockups, snowy red background and white name strip; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-welcome-doormat-28640346cc; product type=Rug; variants=2; images=18.",18,18,B023-229-IMG01; B023-229-IMG02; B023-229-IMG03; B023-229-IMG04; B023-229-IMG05; B023-229-IMG06; B023-229-IMG07; B023-229-IMG08; B023-229-IMG09; B023-229-IMG10; B023-229-IMG11; B023-229-IMG12; B023-229-IMG13; B023-229-IMG14; B023-229-IMG15; B023-229-IMG16; B023-229-IMG17; B023-229-IMG18,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-229-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B023-230,https://chillgen.com/products/personalized-christmas-doormat-1a037c0533,2026-09-07T03:29:10+07:00,https://chillgen.com/products/personalized-christmas-doormat-1a037c0533; evidence/products/B023_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B023_pages/personalized-christmas-doormat-1a037c0533.html; https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,Custom Christmas Letter Doormat with Family Name for Holiday Entryway,Custom Christmas Letter Doormat with Family Name Decor,"Welcome guests to your home with a beautiful, festive entryway accent that spreads holiday cheer. This personalized doormat features warm Christmas patterns and customizable text inputs, making it a unique and thoughtful addition to your seasonal decor. Crafted to handle daily foot traffic, it provides a warm and inviting transition into your winter wonderland. Product Highlights Customizable design allowing personalized text inputs to create a unique holiday greeting Festive Christmas patterns with vibrant, warm seasonal colors Soft and comfortable texture that feels pleasant on bare feet Equ","red postcard-style Christmas doormat with family name and address text, white cabin illustration, Santa Claus signature, North Pole address, stamp and postmark graphics, candy-cane border, color variants, doorway mockups and rubber backing detail; HTTP 200; canonical=https://chillgen.com/products/personalized-christmas-doormat-1a037c0533; product type=Rug; variants=2; images=18.",18,18,B023-230-IMG01; B023-230-IMG02; B023-230-IMG03; B023-230-IMG04; B023-230-IMG05; B023-230-IMG06; B023-230-IMG07; B023-230-IMG08; B023-230-IMG09; B023-230-IMG10; B023-230-IMG11; B023-230-IMG12; B023-230-IMG13; B023-230-IMG14; B023-230-IMG15; B023-230-IMG16; B023-230-IMG17; B023-230-IMG18,https://www.etsy.com/market/custom_city_map_rug; https://www.etsy.com/market/play_rug_city_streets; https://www.walmart.com/c/kp/kids-road-map-rug; https://www.etsy.com/market/holiday_door_mat_with_name; https://www.personalizationmall.com/Personalized-Christmas-Doormats-d1148.dept; https://www.etsy.com/market/personalized_doormat_dog; https://doormat.com/collections/christmas-doormats; https://www.bhg.com/best-christmas-stockings-8410383; https://chillgen.com/,B023-230-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B023_products.json and B023_pages HTML; visuals=B023 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
