evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B054-531,chillgen.com,feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,15912046887281,80869712232817,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8016c54294b4a1826b6b1257bc0390f4b2026774acd25091c390a31d4270b27b.jpg?v=1784365814,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Main image shows How's Your Brain rug with colorful brain emotion icons.,,Main image shows How's Your Brain rug with colorful brain emotion icons.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-531,chillgen.com,feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,15912046887281,80869712298353,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4842cb7be064f4eaac465d39f25e3f6596167c68a4fb7ea4209e05645da62cac.jpg?v=1784365819,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Classroom play area mockup shows rug in a learning space.,,Classroom play area mockup shows rug in a learning space.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-531,chillgen.com,feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,15912046887281,80869712331121,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/a95c338484a716facfa0b5cf02563cb87155086400da30d0fd8555a55842fa2b.jpg?v=1784365820,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Teacher and children use the feelings rug during group activity.,,Teacher and children use the feelings rug during group activity.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-531,chillgen.com,feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,15912046887281,80869712363889,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/77e2676cca73f60e2010654db8020a528314bacc2cfb71a5db234cb034d7430c.jpg?v=1784365825,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Children sit on rug with pillows for classroom group time.,,Children sit on rug with pillows for classroom group time.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-531,chillgen.com,feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,15912046887281,80869712396657,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/dcf24fa0a8a45ef008fbda7c1ca836ab1490352dc09b5b2443b6c636f91049aa.jpg?v=1784365825,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,"Feature callout shows learning pattern, thickening and bound edges.",,"Feature callout shows learning pattern, thickening and bound edges.",SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-531,chillgen.com,feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,15912046887281,80869712429425,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e68ecc03752e562a34d5a2cec5408f714dac76ee579a54ebc89f04177077d5cb.jpg?v=1784365830,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Clean product image shows all brain labels clearly.,,Clean product image shows all brain labels clearly.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-531,chillgen.com,feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,15912046887281,80869712462193,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/17c2f6712396e67f1adced8101ffa7be2b2998e59236d1e5780ae3b88ba983f6.jpg?v=1784365831,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Playroom mockup shows rug with toys and windows.,,Playroom mockup shows rug with toys and windows.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-532,chillgen.com,custom-classroom-notebook-educational-round-rug-a132085cd6,15912059076977,80869773541745,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/3450565e22e6f27725b16eeded1ffd5f91ec8cefe63f83fc152b29caf9edf622.jpg?v=1784365798,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Classroom mockup shows round You're here notebook rug.,,Classroom mockup shows round You're here notebook rug.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/custom-classroom-notebook-educational-round-rug-a132085cd6__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-532,chillgen.com,custom-classroom-notebook-educational-round-rug-a132085cd6,15912059076977,80869773607281,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bd8d6d2a04be76205e1c804569964a9b46342726122b0ff0debffb0f9a3decf7.jpg?v=1784365798,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Size chart shows four round rug sizes.,,Size chart shows four round rug sizes.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/custom-classroom-notebook-educational-round-rug-a132085cd6__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B054-532,chillgen.com,custom-classroom-notebook-educational-round-rug-a132085cd6,15912059076977,80869773640049,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c66006227bd57478932e8a594766d5652b5c840822c9aec7aa62613727662697.jpg?v=1784365804,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:57:30+07:00,Group classroom scene positions rug for children sitting together.,,Group classroom scene positions rug for children sitting together.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B054/custom-classroom-notebook-educational-round-rug-a132085cd6__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
