evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B011-101,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School Welcome Mat","Personalized Teacher Classroom Rug, – School Welcome Mat","This personalized classroom rug offers a warm and inviting touch to any learning environment. Designed with a vibrant back-to-school theme, it features playful educational motifs that create a cheerful atmosphere. This durable area rug is ideal for making classroom spaces feel organized and ready for a new academic year. Product Highlights Customizable with teacher name, classroom name, or welcome text. Features colorful school-inspired details like crayons and apples. Soft and durable construction for everyday use. Equipped with a non-woven fabric top and sponge interlayer for comfort. Low-pi","black classroom rug with In This Classroom You Are wording, teacher-name classroom strip, colorful school characters and supplies, affirmation labels such as loved, kind, special, important and courageous, classroom scenes, size chart, machine-washable visual and backing details; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-welcome-mat; product type=Rug; variants=4; images=9.",9,9,B011-101-IMG01; B011-101-IMG02; B011-101-IMG03; B011-101-IMG04; B011-101-IMG05; B011-101-IMG06; B011-101-IMG07; B011-101-IMG08; B011-101-IMG09,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-101-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-102,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-100,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-100; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-100.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 100","Personalized Teacher Classroom Rug, Custom – - Design 100","This personalized classroom rug offers a warm and inviting atmosphere for educational spaces. Designed with a bright, school-inspired theme, it brings cheerful decor to any room. It serves as a thoughtful and functional piece for teachers seeking to enhance their classroom environment. Product Highlights Customizable with a teacher's name or welcome text Features colorful school-themed graphics like crayons and apples Soft and durable material for comfortable everyday use Designed for easy placement in various room settings Low-pile construction for simple maintenance Reinforced serged edges e","aqua ocean classroom rug with It's Okay To wording, sea animals and coral, teacher-name classroom text and reassurance prompts including start over, make mistakes, have bad days, have feelings, not know something, ask for help and change your mind, with classroom scenes and washable/backing graphics; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-100; product type=Rug; variants=4; images=9.",9,9,B011-102-IMG01; B011-102-IMG02; B011-102-IMG03; B011-102-IMG04; B011-102-IMG05; B011-102-IMG06; B011-102-IMG07; B011-102-IMG08; B011-102-IMG09,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-102-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-103,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-101,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-101; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-101.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 101","Personalized Teacher Classroom Rug, Custom – - Design 101","This personalized classroom rug creates a warm and inviting atmosphere for learning spaces. Featuring a bright, school-inspired design, this rug can be customized with a teacher's name or welcome text, making it a special addition to any classroom. It's designed for comfort and durability, providing a cheerful and organized feel for a new school year. Product Highlights Personalized with teacher name or welcome text Bright design with colorful school-inspired details Soft and durable construction for everyday use Low-pile for easy maintenance Suitable for various classroom areas and learning s","black chalkboard-style rug with neon colors, Welcome to teacher-name classroom wording, school icons including globe, backpack, pencils, books, notebook and science flask, shown in classroom scenes with size chart, washable graphic and non-slip backing detail; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-101; product type=Rug; variants=4; images=9.",9,9,B011-103-IMG01; B011-103-IMG02; B011-103-IMG03; B011-103-IMG04; B011-103-IMG05; B011-103-IMG06; B011-103-IMG07; B011-103-IMG08; B011-103-IMG09,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-103-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-104,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-102,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-102; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-102.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 102","Personalized Teacher Classroom Rug, Custom – - Design 102","This personalized classroom rug offers a warm and inviting atmosphere for learning environments. Featuring a vibrant, school-inspired design, it serves as a cheerful and organized focal point. Its soft and durable construction makes it ideal for everyday use in busy educational spaces. Product Highlights Customizable with teacher name or welcome text Bright design with school-themed icons like crayons and apples Soft and comfortable feel for various activities Features a low-pile construction for easy maintenance Versatile for classrooms, reading corners, and playrooms Specifications Attribute","pastel classroom rug with aqua checkered border, pink bows, daisies, teacher-name classroom text, crayon affirmations such as kind, brave, special, smart and loved, and color the world with kindness wording, shown in classroom, playroom and teacher/student scenes with size and thickened edge graphics; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-102; product type=Rug; variants=4; images=9.",9,9,B011-104-IMG01; B011-104-IMG02; B011-104-IMG03; B011-104-IMG04; B011-104-IMG05; B011-104-IMG06; B011-104-IMG07; B011-104-IMG08; B011-104-IMG09,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-104-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-105,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-103,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-103; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-103.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 103","Personalized Teacher Classroom Rug, Custom – - Design 103","Create a warm and inviting atmosphere in any learning space with this custom back-to-school rug. Designed with bright, school-inspired details, it adds a cheerful and organized touch to classrooms. This rug is a thoughtful decor piece for educators aiming to make their room special and ready for a new academic year. Product Highlights Features colorful school-inspired details like crayons, notebooks, and apples. Customizable with a teacher name, classroom name, or welcome text. Provides a comfortable feel with a non-woven fabric top and sponge interlayer. Durable construction ensures dependabl","black chalkboard-style classroom rug with Welcome to teacher-name classroom wording, rainbow, apple, books, pencils, science flask, clouds and colorful striped border, shown in classroom scenes with size chart, washable graphic and material/backing details; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-103; product type=Rug; variants=4; images=9.",9,9,B011-105-IMG01; B011-105-IMG02; B011-105-IMG03; B011-105-IMG04; B011-105-IMG05; B011-105-IMG06; B011-105-IMG07; B011-105-IMG08; B011-105-IMG09,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-105-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-106,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-104,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-104; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-104.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 104","Personalized Teacher Classroom Rug, Custom – - Design 104","This personalized classroom rug is designed to create a welcoming and cheerful learning environment. Featuring a vibrant design with school-inspired elements, it can be customized with a teacher's name or a special welcome message. It serves as a thoughtful decor piece that adds comfort and personality to any classroom setting. Product Highlights Customizable with teacher name, classroom name, or welcome text Bright design with colorful school-inspired details and learning icons Soft and durable construction for comfortable everyday use Features low-pile construction and reinforced serged edge","black chalkboard-style rug with Welcome to teacher-name classroom wording, bunting flags, apple, pencil cup, books, hearts and blue border, shown in classroom mockups with size chart, washable care image and non-slip backing detail; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-104; product type=Rug; variants=4; images=9.",9,9,B011-106-IMG01; B011-106-IMG02; B011-106-IMG03; B011-106-IMG04; B011-106-IMG05; B011-106-IMG06; B011-106-IMG07; B011-106-IMG08; B011-106-IMG09,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-106-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-107,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-105,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-105; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-105.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 105","Personalized Teacher Classroom Rug, Custom – - Design 105","This personalized classroom rug offers a warm and welcoming atmosphere for any educational space. Featuring a vibrant back-to-school design, it creates a cheerful and organized environment. Ideal for various settings, this rug combines comfort with durability for everyday use. Product Highlights Customizable with teacher name, classroom name, or welcome text Bright design with school-inspired details and playful learning icons Comfortable feel with soft, durable construction Easy to clean low-pile surface and reinforced edges Versatile for classrooms, reading corners, and activity areas Specif","black doodle-style classroom rug with central teacher-name classroom text, rainbow, flowers, pencils, apple, stars and sticky-note affirmations including grow, be kind, learn, believe, dream big, inspire, be you and you matter, plus classroom/playroom scenes and thickened edge graphic; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-105; product type=Rug; variants=4; images=8.",8,8,B011-107-IMG01; B011-107-IMG02; B011-107-IMG03; B011-107-IMG04; B011-107-IMG05; B011-107-IMG06; B011-107-IMG07; B011-107-IMG08,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-107-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-108,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-106,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-106; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-106.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 106","Personalized Teacher Classroom Rug, Custom – - Design 106","This personalized classroom rug is designed to create a warm and inviting atmosphere for learning spaces. Featuring a vibrant design with school-inspired elements, it offers a cheerful and organized foundation for any classroom. It serves as a thoughtful decorative piece, enhancing the room's aesthetic and fostering a welcoming environment for students and educators. Product Highlights Customizable with a teacher name, classroom name, or welcome text Bright design with colorful school-inspired details and playful learning icons Soft and comfortable feel for various activities Durable and tear-","black classroom rug with In This Classroom You Are wording, large teacher name at bottom, colorful crayon words such as brave, helpful, kind, unique, smart and loved, rainbow border and school icons, shown in classroom/playroom scenes with thickened edge graphic; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-106; product type=Rug; variants=4; images=8.",8,8,B011-108-IMG01; B011-108-IMG02; B011-108-IMG03; B011-108-IMG04; B011-108-IMG05; B011-108-IMG06; B011-108-IMG07; B011-108-IMG08,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-108-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-109,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-107,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-107; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-107.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 107","Personalized Teacher Classroom Rug, Custom – - Design 107","This personalized classroom rug offers a warm and welcoming touch to any educational space. Featuring a vibrant design with school-inspired details, it helps create an inviting atmosphere for learning. It's a thoughtful piece of decor, perfect for making a classroom feel cheerful and organized. Product Highlights Customizable with teacher name, classroom name, or welcome text Bright design with colorful school-inspired details Soft and comfortable feel for various activities Durable and tear-resistant for everyday use Easy care with low-pile construction and reinforced edges Versatile for clas","black chalk-style classroom rug with It's a good day for learning wording, large pencil teacher-name strip, panel icons including sun, apple, rainbow, crayons, scissors, globe, book and flowers, shown in classroom/playroom scenes with thickened edge graphic; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-107; product type=Rug; variants=4; images=8.",8,8,B011-109-IMG01; B011-109-IMG02; B011-109-IMG03; B011-109-IMG04; B011-109-IMG05; B011-109-IMG06; B011-109-IMG07; B011-109-IMG08,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-109-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B011-110,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-108,2026-09-07T02:35:56+07:00,https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-108; evidence/products/B011_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B011_pages/personalized-teacher-classroom-rug-custom-back-to-school-design-108.html; https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,"Personalized Teacher Classroom Rug, Custom Back to School - Design 108","Personalized Teacher Classroom Rug, Custom – - Design 108","Create a warm and inviting atmosphere with this personalized classroom rug, designed to make any learning space feel special. Featuring a vibrant, school-inspired design, this rug adds a cheerful touch and encourages an organized environment for students and teachers alike. It serves as a thoughtful decorative piece, enhancing the classroom’s aesthetic and functionality. Product Highlights Customizable with a teacher's name, classroom name, or welcome text. Bright design with school-themed elements like crayons, notebooks, and apples. Soft, durable material for comfortable feel and reliable ev","bright white classroom rug with rainbow scallop border, Welcome to teacher-name classroom wording, rainbow and school icons, circular affirmations such as you are kind, amazing, smart, brave, brilliant and you are us, shown in classroom and teacher/student scenes with thickened edge graphic; HTTP 200; canonical=https://chillgen.com/products/personalized-teacher-classroom-rug-custom-back-to-school-design-108; product type=Rug; variants=4; images=8.",8,8,B011-110-IMG01; B011-110-IMG02; B011-110-IMG03; B011-110-IMG04; B011-110-IMG05; B011-110-IMG06; B011-110-IMG07; B011-110-IMG08,https://www.etsy.com/market/teacher_doormat; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.amazon.com/Personalized-Classroom-Welcome-Classrooms-Decoration/dp/B0D9B225KG; https://www.walmart.com/c/kp/classroom-door-mats; https://nickel-designs.com/products/personalized-teacher-doormat-for-classroom; https://chillgen.com/,B011-110-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B011_products.json and B011_pages HTML; visuals=B011 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
