evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B054-531,https://chillgen.com/products/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Feelings Wheel Area Rug for Classroom Therapy Office and Playroom,Feelings Wheel Area Rug for Classroom Therapy Spaces,"This unique emotions area rug is designed to improve mental health and emotional awareness with an engaging feelings wheel design. It serves as an excellent educational tool for teachers, parents, and therapists to help children understand and communicate their emotions effectively. Featuring a soft and comfortable surface, this colorful rug brings a touch of personality and warmth to any learning or living environment. Product Highlights Features a unique feelings wheel design to support mental health and emotional awareness. Thick, plush, and soft surface provides a comfortable space for chi","black rectangular rug reads How's Your Brain with colorful brain and emotion labels such as mushy, denial, hijacked by anxiety and mindful; HTTP 200; canonical=https://chillgen.com/products/feeling-rugs-kids-mental-health-brain-area-rug-fae7deacd8; product type=Rug; variants=4; images=7.",7,7,B054-531-IMG01; B054-531-IMG02; B054-531-IMG03; B054-531-IMG04; B054-531-IMG05; B054-531-IMG06; B054-531-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-531-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-532,https://chillgen.com/products/custom-classroom-notebook-educational-round-rug-a132085cd6,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/custom-classroom-notebook-educational-round-rug-a132085cd6; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/custom-classroom-notebook-educational-round-rug-a132085cd6.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Round Composition Notebook Rug with Custom Name for Classroom Learning,Custom Round Composition Notebook Rug for Classroom,"This vibrant and engaging educational circle rug features a lively composition notebook design with a playful border, a colorful welcome banner, and charming school illustrations like rainbows, bees, and a school bus. Perfect for classrooms, playrooms, and children's bedrooms, it helps spark creativity and curiosity while providing an inviting learning environment. The soft, functional design makes it an ideal decor piece that offers true comfort for both children and educators. Product Highlights Vibrant educational design inspired by a classroom composition notebook with school elements Supp","round rug has black-and-white notebook pattern, pink You're here text, rainbow, flower and personalized pencil detail; HTTP 200; canonical=https://chillgen.com/products/custom-classroom-notebook-educational-round-rug-a132085cd6; product type=Rug; variants=6; images=7.",7,7,B054-532-IMG01; B054-532-IMG02; B054-532-IMG03; B054-532-IMG04; B054-532-IMG05; B054-532-IMG06; B054-532-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-532-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-533,https://chillgen.com/products/custom-notebook-classroom-welcome-mat-debe0fd4d9,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/custom-notebook-classroom-welcome-mat-debe0fd4d9; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/custom-notebook-classroom-welcome-mat-debe0fd4d9.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Round Composition Notebook Rug with Custom Text and Rainbow Design,Custom Round Notebook Rug with Rainbow School Design,"This vibrant and educational round area rug features an engaging composition notebook design, complete with a lively border, a colorful welcome banner, rainbows, bees, a school bus, and motivational reminders. Crafted to spark creativity and learning, it provides a cozy and supportive space for children to study, play, and explore. It serves as a practical yet decorative element that brings joy and comfortable floor protection to any learning or living space. Product Highlights Charming composition notebook design featuring rainbows, bees, a school bus, and a custom text banner option Soft and","round black speckled composition notebook rug reads Mrs. Mullet, Welcome to Our Class and Teach with school doodles; HTTP 200; canonical=https://chillgen.com/products/custom-notebook-classroom-welcome-mat-debe0fd4d9; product type=Rug; variants=6; images=7.",7,7,B054-533-IMG01; B054-533-IMG02; B054-533-IMG03; B054-533-IMG04; B054-533-IMG05; B054-533-IMG06; B054-533-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-533-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-534,https://chillgen.com/products/custom-notebook-welcome-mat-for-classroom-and-school-864ed94fd6,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/custom-notebook-welcome-mat-for-classroom-and-school-864ed94fd6; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/custom-notebook-welcome-mat-for-classroom-and-school-864ed94fd6.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Round School Theme Notebook Rug with Custom Text for Classroom Playroom,Custom School Theme Notebook Rug for Classroom Play,"This vibrant, educational round area rug features an engaging composition notebook design, complete with school-themed elements like a school bus, pencil, rainbow, and bees. Crafted with a soft surface, it provides a comfortable spot for children to learn and play while sparking creativity. It serves as both an inspirational teaching tool and a colorful, decorative addition to educational environments and kids' spaces. Product Highlights Vibrant educational design inspired by a classroom notebook with rainbows, bees, a school bus, and inspirational text. Supports personalization with one custo","round pink checker rug reads Welcome to Mrs. Smith's Classroom with smiley faces, stars, hearts and colorful block letters; HTTP 200; canonical=https://chillgen.com/products/custom-notebook-welcome-mat-for-classroom-and-school-864ed94fd6; product type=Rug; variants=6; images=7.",7,7,B054-534-IMG01; B054-534-IMG02; B054-534-IMG03; B054-534-IMG04; B054-534-IMG05; B054-534-IMG06; B054-534-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-534-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-535,https://chillgen.com/products/classroom-notebook-educational-circle-rug-3b91056f15,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/classroom-notebook-educational-circle-rug-3b91056f15; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/classroom-notebook-educational-circle-rug-3b91056f15.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Round Composition Notebook Classroom Rug with Custom Name and School Art,Custom Composition Notebook Classroom Rug with Name,"This vibrant educational classroom rug features an engaging composition notebook design with a colorful border, a welcoming banner, and fun school-themed illustrations like rainbows, bees, and a school bus. Perfect for inspiring kids and spark creativity, it serves as an interactive educational tool that brings a cheerful pop of color to any learning environment. The soft, cozy texture provides a comfortable spot for toddlers, children, and teenagers to play, read, or relax. Product Highlights Vibrant educational notebook design featuring a colorful border, school bus, rainbow, and bees. Perso","round rug uses black-and-white notebook pattern with Mrs. Mullet's Classroom, pencil banner, apples, rainbow and school icons; HTTP 200; canonical=https://chillgen.com/products/classroom-notebook-educational-circle-rug-3b91056f15; product type=Rug; variants=6; images=7.",7,7,B054-535-IMG01; B054-535-IMG02; B054-535-IMG03; B054-535-IMG04; B054-535-IMG05; B054-535-IMG06; B054-535-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-535-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-536,https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-de39e76902,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-de39e76902; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/wheel-of-feelings-and-emotions-round-rug-de39e76902.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Custom Feelings Wheel Round Rug with Name for Classroom Calm Corner,Custom Feelings Wheel Round Rug for Classroom Calm Corner,"This round educational rug features a colorful feelings wheel design, specially created to help children understand and communicate their emotions effectively. It serves as an excellent mental health and emotional awareness tool for teachers, parents, and therapists. With its soft, comfortable surface, it adds a touch of personality and warmth to any learning or living space. Product Highlights Educational feelings wheel design helps improve mental health and emotional awareness. Comfortable, thick, plush, and soft surface ideal for kids to sit, play, or read. Crafted from durable, wear-resist","round black rug has colorful crayon characters and outer ring emotion words including happy, stressed, sad and loved; HTTP 200; canonical=https://chillgen.com/products/wheel-of-feelings-and-emotions-round-rug-de39e76902; product type=Rug; variants=5; images=7.",7,7,B054-536-IMG01; B054-536-IMG02; B054-536-IMG03; B054-536-IMG04; B054-536-IMG05; B054-536-IMG06; B054-536-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-536-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-537,https://chillgen.com/products/spanish-abc-classroom-rug-learning-alphabet-mat-f6acb4ba58,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/spanish-abc-classroom-rug-learning-alphabet-mat-f6acb4ba58; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/spanish-abc-classroom-rug-learning-alphabet-mat-f6acb4ba58.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Personalized Spanish ABC Classroom Rug with Teacher Name for Preschool Learning,Personalized Spanish ABC Rug with Teacher Name for Preschool,"This educational area rug is designed to teach children and toddlers the alphabet, numbers, and shapes in an interactive and fun bilingual format. Featuring animal characters and object illustrations with Spanish translations, this rug offers a rich learning experience and sensory touch. It is the perfect functional addition for spaces dedicated to early childhood development, learning, and play. Product Highlights Bilingual design featuring Spanish translations for the alphabet, numbers, shapes, and animal illustrations. Constructed with a soft, sensory-friendly top layer and a comfortable sp","large black-and-white rug reads Bienvenidos, Ciclo Escolar 2025-2026 and Seño Garcia with rainbow, apple and school icons; HTTP 200; canonical=https://chillgen.com/products/spanish-abc-classroom-rug-learning-alphabet-mat-f6acb4ba58; product type=Rug; variants=3; images=7.",7,7,B054-537-IMG01; B054-537-IMG02; B054-537-IMG03; B054-537-IMG04; B054-537-IMG05; B054-537-IMG06; B054-537-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-537-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-538,https://chillgen.com/products/spanish-abc-classroom-rug-d3f56c3b42,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/spanish-abc-classroom-rug-d3f56c3b42; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/spanish-abc-classroom-rug-d3f56c3b42.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Custom Bilingual Alphabet Rug with Teacher Name and Numbers for Kindergarten,Custom Bilingual Alphabet Rug with Teacher Name and Numbers,"This Spanish ABC Classroom Rug is a fun and educational addition designed to teach children and toddlers the alphabet, numbers, and shapes in an interactive way. Featuring colorful illustrations of animal characters and objects with Spanish translations, this rug provides an engaging bilingual learning experience. It is designed to stay in place securely, offering a durable and soft surface for kids to explore and play. Product Highlights Bilingual design featuring the Spanish alphabet, numbers, shapes, and animal illustrations. Constructed with a soft top layer of non-woven fabric and a comfo",green and yellow rug reads Bienvenidos 2° Grado Maestra Camila with large pencil graphic and white flowers; HTTP 200; canonical=https://chillgen.com/products/spanish-abc-classroom-rug-d3f56c3b42; product type=Rug; variants=4; images=7.,7,7,B054-538-IMG01; B054-538-IMG02; B054-538-IMG03; B054-538-IMG04; B054-538-IMG05; B054-538-IMG06; B054-538-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-538-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-539,https://chillgen.com/products/custom-spanish-abc-classroom-rug-playroom-school-bee973bfe4,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/custom-spanish-abc-classroom-rug-playroom-school-bee973bfe4; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/custom-spanish-abc-classroom-rug-playroom-school-bee973bfe4.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Personalized Spanish Learning Rug with Teacher Name and Non Slip Backing,Personalized Spanish Learning Rug with Teacher Name,"This vibrant and educational area rug is designed to teach children and toddlers the Spanish alphabet, numbers, and shapes in an interactive and fun way. Featuring a soft top layer of non-woven fabric with a supportive sponge interlayer, this floor mat offers a gentle sensory touch experience for daily activities. Built to handle active playtimes, it stays in place with a slight crease and folds out easily for immediate use. Product Highlights Features interactive Spanish alphabet, numbers, shapes, and colorful illustrations. Supports customization for personalized text inputs to fit your clas",large rectangular rug has repeating yellow pencil characters with Spanish alphabet letters on a black speckled background; HTTP 200; canonical=https://chillgen.com/products/custom-spanish-abc-classroom-rug-playroom-school-bee973bfe4; product type=Rug; variants=4; images=8.,8,8,B054-539-IMG01; B054-539-IMG02; B054-539-IMG03; B054-539-IMG04; B054-539-IMG05; B054-539-IMG06; B054-539-IMG07; B054-539-IMG08,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-539-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B054-540,https://chillgen.com/products/spanish-abc-classroom-rug-0f9ffdff41,2026-09-07T10:57:30+07:00,"https://chillgen.com/products/spanish-abc-classroom-rug-0f9ffdff41; evidence/products/B054_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B054_pages/spanish-abc-classroom-rug-0f9ffdff41.html; Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",Custom Spanish ABC Classroom Rug with Teacher Name and Memory Foam Comfort,Custom Spanish ABC Classroom Rug with Teacher Name,"This fun and educational classroom rug is designed to teach children and toddlers the alphabet, numbers, and shapes in an interactive bilingual format. Featuring animal characters and object illustrations with Spanish translations, it provides a engaging sensory touch experience for young learners. Made with durability in mind, it is the perfect addition to early learning environments, classrooms, and kids playrooms. Product Highlights Educational design featuring the ABCs, numbers, shapes, and Spanish translations with illustrations. Constructed with a non-woven fabric top layer and a soft sp",black rug reads Maestra Valeria Reglas de la Clase with colorful pencil rules such as ven a clase preparado and prueba cosas nuevas; HTTP 200; canonical=https://chillgen.com/products/spanish-abc-classroom-rug-0f9ffdff41; product type=Rug; variants=4; images=7.,7,7,B054-540-IMG01; B054-540-IMG02; B054-540-IMG03; B054-540-IMG04; B054-540-IMG05; B054-540-IMG06; B054-540-IMG07,"Marketplace scan: feelings and emotions rugs are searched with feelings wheel, mental health, classroom calm corner, therapy office, SEL and kids emotion chart terms.; Marketplace scan: classroom notebook rugs use composition notebook, custom teacher name, classroom decor, welcome mat, round rug and back-to-school modifiers.; Marketplace scan: Spanish classroom rugs use Spanish ABC, bilingual alphabet, Bienvenidos, maestra name, preschool, kindergarten and Spanish learning mat wording.",B054-540-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B054_products.json and B054_pages HTML; visuals=B054 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
