evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B052-511,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-940fcac253,15912113471857,80870075498865,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1b9df96db121bc3ed98ea429e12a696b4a1cf59d168c86a8a5bd4502bd802f4d.jpg?v=1784386253,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Main room image shows round koi pond rug with lily pad border on dark floor.,,Main room image shows round koi pond rug with lily pad border on dark floor.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-940fcac253__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-511,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-940fcac253,15912113471857,80870075564401,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/532afc6ea77bf2b6d9b6bd061283db7549cd7e2dd8f73597ee17c5cc4e20014d.jpg?v=1784386253,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Angled view highlights dark teal water and koi fish.,,Angled view highlights dark teal water and koi fish.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-940fcac253__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-511,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-940fcac253,15912113471857,80870075597169,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/4397d3533b7c09f7e23de76217d0a617528cb552e0a2e09d70b47184aa0abe3b.jpg?v=1784386258,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Living room mockup shows rug near sofa for scale.,,Living room mockup shows rug near sofa for scale.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-940fcac253__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-511,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-940fcac253,15912113471857,80870075629937,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e58cdb9aa90e8d7a7f2cc4b15e5ec262adb73724f5769c6598fbaef0c5eab87d.jpg?v=1784386258,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Clean product image shows full lily pad pond shape.,,Clean product image shows full lily pad pond shape.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-940fcac253__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-511,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-940fcac253,15912113471857,80870075662705,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6eec658055a964f7b25b8184769aeccefd6cd225aae8496a384400f25a3e22b8.jpg?v=1784386264,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,"Feature graphic calls out custom shape, ultra soft velvet and anti slip backing.",,"Feature graphic calls out custom shape, ultra soft velvet and anti slip backing.",SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-940fcac253__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-511,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-940fcac253,15912113471857,80870075695473,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ea71a01d7f9185080a18e94fc2d2a2da620f318188be80d858d7245b25c393bc.jpg?v=1784386264,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,"Layer diagram shows upper, middle and bottom materials.",,"Layer diagram shows upper, middle and bottom materials.",SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-940fcac253__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-511,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-940fcac253,15912113471857,80870075728241,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/721fa115deea1e5da9f60fd3a8cc1ac28cd13e2cb8d8d2397d912eefd661a36f.jpg?v=1784386269,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Size chart shows multiple shaped rug sizes and back detail.,,Size chart shows multiple shaped rug sizes and back detail.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-940fcac253__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-512,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-925e5d0767,15912113504625,80870077366641,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/de5880d19af0ac363a8598263b4cc53d39c6419a60af0b8542b5f719b051eedd.jpg?v=1784386229,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Main image shows oval pond rug with mossy stones and orange koi.,,Main image shows oval pond rug with mossy stones and orange koi.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-925e5d0767__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-512,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-925e5d0767,15912113504625,80870077432177,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/b0b4643a0287dde4742ed2759f092738fe5b21f48a3d437ff9510b854bbf4e5e.jpg?v=1784386236,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Clean product image shows the irregular stepping stone layout.,,Clean product image shows the irregular stepping stone layout.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-925e5d0767__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B052-512,chillgen.com,custom-japanese-koi-fish-shaped-area-rug-925e5d0767,15912113504625,80870077464945,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/32c23841dfc1c09dc83584e30d09b88fa314cd3e901d2ce2305fa01e301c106c.jpg?v=1784386235,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:49:26+07:00,Angled room image shows rug thickness and shape.,,Angled room image shows rug thickness and shape.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B052/custom-japanese-koi-fish-shaped-area-rug-925e5d0767__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
