evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B017-161,https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-106,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-106; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-orthodox-christian-area-rug-custom-eastern-design-106.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,"Personalized Orthodox Christian Area Rug, Custom Eastern - Design 106","Personalized Orthodox Christian Area Rug, – - Design 106","This area rug features a traditional Eastern Orthodox three-bar cross design, symbolizing Christ's crucifixion and the Orthodox Christian faith rooted in Byzantine tradition. It offers a way to personalize your space with a meaningful religious symbol, suitable for various rooms. The rug is designed for comfort and ease of maintenance, providing a respectful and thoughtful accent to your home. Product Highlights Features the traditional Eastern Orthodox three-bar cross design. Personalization option available with a name or meaningful text. Made with excellent quality polypropylene for durabil","rectangular cream rug with gold Orthodox cross, deep red border, floral accents, teal trim, size guide, living room and prayer mockups, microfiber memory foam detail and anti-slip backing graphics; HTTP 200; canonical=https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-106; product type=Rug; variants=4; images=8.",8,8,B017-161-IMG01; B017-161-IMG02; B017-161-IMG03; B017-161-IMG04; B017-161-IMG05; B017-161-IMG06; B017-161-IMG07; B017-161-IMG08,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-161-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-162,https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-107,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-107; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-orthodox-christian-area-rug-custom-eastern-design-107.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,"Personalized Orthodox Christian Area Rug, Custom Eastern - Design 107","Personalized Orthodox Christian Area Rug, – - Design 107","This personalized area rug features a traditional Eastern Orthodox three-bar cross design, symbolizing Christ’s crucifixion and Orthodox Christian faith. It offers a unique way to incorporate religious symbolism into your home decor, serving as a meaningful piece for personal reflection or as a thoughtful gift. The rug is designed for versatile use in various indoor settings. Product Highlights Features a traditional Eastern Orthodox three-bar cross design Personalize with a name or meaningful text Lightweight, folds easily, and lays flat Non-slip feature for stability Reinforced serged edges ","rectangular cream rug with green Orthodox cross motif, green Greek key border, floral corner accents, size chart, room mockups, prayer/fireplace scene, soft surface detail and non-slip backing graphics; HTTP 200; canonical=https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-107; product type=Rug; variants=4; images=8.",8,8,B017-162-IMG01; B017-162-IMG02; B017-162-IMG03; B017-162-IMG04; B017-162-IMG05; B017-162-IMG06; B017-162-IMG07; B017-162-IMG08,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-162-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-163,https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-108,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-108; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-orthodox-christian-area-rug-custom-eastern-design-108.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,"Personalized Orthodox Christian Area Rug, Custom Eastern - Design 108","Personalized Orthodox Christian Area Rug, – - Design 108","This area rug features a traditional Eastern Orthodox cross with three bars, symbolizing the crucifixion of Christ and Orthodox Christian faith rooted in Byzantine tradition. It offers a meaningful design for personal reflection or as a thoughtful religious gift. The rug can be personalized with a name or meaningful text, creating a unique item for any Christian home. Product Highlights Features a traditional Eastern Orthodox three-bar cross design. Personalization option available for names or meaningful text. Made of excellent quality polypropylene with a low pile. Reinforced serged edges fo","rectangular black rug with bold gold Orthodox cross, ornate gold scroll border and corner accents, size chart, living room and prayer mockups, anti-slip backing and microfiber memory foam close-up; HTTP 200; canonical=https://chillgen.com/products/personalized-orthodox-christian-area-rug-custom-eastern-design-108; product type=Rug; variants=4; images=8.",8,8,B017-163-IMG01; B017-163-IMG02; B017-163-IMG03; B017-163-IMG04; B017-163-IMG05; B017-163-IMG06; B017-163-IMG07; B017-163-IMG08,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-163-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-164,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-for-kids-a01,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-for-kids-a01; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-composition-notebook-classroom-shaped-rugs-for-kids-a01.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,Personalized Composition Notebook Classroom Shaped Rugs for Kids (A01),Personalized Composition Notebook Classroom – Kids (A01),"This shaped rug offers a welcoming learning space with its composition notebook-inspired design, personalized with a name or classroom text. It features colorful classroom-inspired details, including a pennant flag and apple shape, adding a cheerful look to any room. Ideal for creating a bright and organized atmosphere, this rug is perfect for various indoor settings. Product Highlights Personalized with a name or classroom text Features a pennant flag and apple shape design Soft and durable non-woven fabric top with sponge interlayer Non-slip feature for added safety Low-pile construction for","shaped classroom rug with composition notebook texture, personalized teacher name, pink bow, pencil, school bag, crayon cup and books, classroom circle time scenes, size guide, layered foam diagram and machine washable visual; HTTP 200; canonical=https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-for-kids-a01; product type=Rug; variants=6; images=9.",9,9,B017-164-IMG01; B017-164-IMG02; B017-164-IMG03; B017-164-IMG04; B017-164-IMG05; B017-164-IMG06; B017-164-IMG07; B017-164-IMG08; B017-164-IMG09,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-164-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-165,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2222,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2222; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-composition-notebook-classroom-shaped-rugs-design-2222.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,Personalized Composition Notebook Classroom Shaped Rugs - Design 2222,Personalized Composition Notebook Classroom – - Design 2222,"This custom-shaped rug features a composition notebook-inspired design, perfect for creating an engaging and personalized learning environment. With colorful classroom details like pennant flags and an apple shape, it adds a cheerful aesthetic to any space. It's designed for various uses, from reading corners to play areas, enhancing decor with its unique charm. Product Highlights Personalized with name or classroom text in a composition notebook design Features colorful pennant flag and apple shape details Made with soft non-woven fabric, sponge interlayer, and durable polyester Low-pile cons","pink shaped teacher rug personalized with Mrs. Taylor style name, pencil outline, flowers, book and apple accents, classroom circle time mockups, size guide, layered construction and vacuum or machine washable graphics; HTTP 200; canonical=https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2222; product type=Rug; variants=6; images=9.",9,9,B017-165-IMG01; B017-165-IMG02; B017-165-IMG03; B017-165-IMG04; B017-165-IMG05; B017-165-IMG06; B017-165-IMG07; B017-165-IMG08; B017-165-IMG09,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-165-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-166,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2223,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2223; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-composition-notebook-classroom-shaped-rugs-design-2223.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,Personalized Composition Notebook Classroom Shaped Rugs - Design 2223,Personalized Composition Notebook Classroom – - Design 2223,"This shaped rug offers a welcoming accent for learning environments and play spaces. Featuring a composition notebook-inspired design with pennant flags and an apple shape, it adds a cheerful touch to various indoor areas. The rug is designed for everyday use, combining personalized charm with practical features. Product Highlights Composition notebook design with pennant flag and apple shape details Comfortable non-woven fabric top with a sponge interlayer Durable polyester construction for long-lasting performance Low-pile construction for easy cleaning and maintenance Reinforced edges help ","red apple shaped classroom rug with welcome to teacher's classroom text, crayons, ruler, flower and colorful dots, classroom mockups, size guide, layered construction diagram and machine washable visual; HTTP 200; canonical=https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2223; product type=Rug; variants=6; images=9.",9,9,B017-166-IMG01; B017-166-IMG02; B017-166-IMG03; B017-166-IMG04; B017-166-IMG05; B017-166-IMG06; B017-166-IMG07; B017-166-IMG08; B017-166-IMG09,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-166-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-167,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2224,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2224; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-composition-notebook-classroom-shaped-rugs-design-2224.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,Personalized Composition Notebook Classroom Shaped Rugs - Design 2224,Personalized Composition Notebook Classroom – - Design 2224,"This uniquely shaped rug, featuring a composition notebook design, adds a personalized touch to any learning or play space. Designed with cheerful classroom-inspired details like pennant flags and apples, it brings a bright and organized atmosphere. It is ideal for enhancing reading corners, classroom areas, and home decor. Product Highlights Personalized with a name or classroom text Features a pennant flag and apple shape design Soft and durable material for everyday use Low-pile construction for easy cleaning Reinforced edges help maintain durability Suitable for various indoor spaces Speci","open book shaped classroom rug personalized with teacher name, pencil, apple, notebook and daisy accents, black-and-white composition border, classroom mockups, size guide, layered material and machine washable graphics; HTTP 200; canonical=https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2224; product type=Rug; variants=6; images=9.",9,9,B017-167-IMG01; B017-167-IMG02; B017-167-IMG03; B017-167-IMG04; B017-167-IMG05; B017-167-IMG06; B017-167-IMG07; B017-167-IMG08; B017-167-IMG09,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-167-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-168,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2225,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2225; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-composition-notebook-classroom-shaped-rugs-design-2225.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,Personalized Composition Notebook Classroom Shaped Rugs - Design 2225,Personalized Composition Notebook Classroom – - Design 2225,"This shaped rug offers a fun and welcoming addition to any learning space or home decor. Featuring a composition notebook-inspired design, it adds personality and charm, making it special for reading corners, classroom areas, and play spaces. The rug is designed for everyday use, bringing a cheerful and organized atmosphere. Product Highlights Features a composition notebook design with pennant flag and apple shapes. Customizable with a name or classroom text for a personalized touch. Made with comfortable non-woven fabric, sponge, and durable polyester. Low-pile construction ensures easy clea","round flower shaped classroom rug with pastel striped petals, teacher name center, yellow bow, apple, pencils and star accents, classroom activity scenes, size guide, layered foam diagram and machine washable visual; HTTP 200; canonical=https://chillgen.com/products/personalized-composition-notebook-classroom-shaped-rugs-design-2225; product type=Rug; variants=6; images=9.",9,9,B017-168-IMG01; B017-168-IMG02; B017-168-IMG03; B017-168-IMG04; B017-168-IMG05; B017-168-IMG06; B017-168-IMG07; B017-168-IMG08; B017-168-IMG09,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-168-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-169,https://chillgen.com/products/personalized-family-couple-doormat-custom-couple-husband-design-05,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-family-couple-doormat-custom-couple-husband-design-05; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-family-couple-doormat-custom-couple-husband-design-05.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,"Personalized Family Couple Doormat, Custom Couple Husband - Design 05","Personalized Family Couple Doormat, Custom – - Design 05","Welcome guests with a doormat designed to reflect the warmth and personal style of your home. This custom doormat allows for personalization with family names or couple illustrations, transforming your entryway into a unique greeting space. Crafted for both charm and utility, it serves as an inviting accent for any doorstep or patio. Product Highlights Personalized with family names or couple illustrations for a unique touch Ideal for everyday home decor or festive holiday decorations Features a textured top for scraping dirt and a non-slip rubber backing Easy to maintain through shaking, vacu","tan rectangular doormat with cartoon couple portraits, family name, custom names, humorous 'eventually, he just hasn't asked yet' text, couple holding mat, entryway dog mockup, size chart, absorbent easy-clean and non-slip backing visuals; HTTP 200; canonical=https://chillgen.com/products/personalized-family-couple-doormat-custom-couple-husband-design-05; product type=Rug; variants=4; images=7.",7,7,B017-169-IMG01; B017-169-IMG02; B017-169-IMG03; B017-169-IMG04; B017-169-IMG05; B017-169-IMG06; B017-169-IMG07,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-169-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B017-170,https://chillgen.com/products/personalized-family-couple-doormat-custom-couple-husband-design-03,2026-09-07T03:02:47+07:00,https://chillgen.com/products/personalized-family-couple-doormat-custom-couple-husband-design-03; evidence/products/B017_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B017_pages/personalized-family-couple-doormat-custom-couple-husband-design-03.html; https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,"Personalized Family Couple Doormat, Custom Couple Husband - Design 03","Personalized Family Couple Doormat, Custom – - Design 03","Welcome guests with a doormat that adds a personal touch to your home. This custom couple doormat allows for personalization with family names or character designs, making your entryway unique. It is designed to be a thoughtful and practical addition to any space. Product Highlights Personalized with custom family name or couple illustration Cozy decor suitable for everyday or holiday settings Durable with a textured top for scraping dirt Non-slip rubber backing keeps it securely in place Easy to maintain by shaking, vacuuming, or wiping clean Versatile for front doors, patios, kitchens, or ap","white rectangular doormat with cartoon couple sitting together, custom names, home sweet home text, music player style details, entryway and couple gift mockups, size chart, absorbent easy-clean visual and non-skid rubber backing; HTTP 200; canonical=https://chillgen.com/products/personalized-family-couple-doormat-custom-couple-husband-design-03; product type=Rug; variants=4; images=7.",7,7,B017-170-IMG01; B017-170-IMG02; B017-170-IMG03; B017-170-IMG04; B017-170-IMG05; B017-170-IMG06; B017-170-IMG07,https://www.etsy.com/market/eastern_orthodox_prayer_rug; https://www.etsy.com/market/christian_prayer_rug; https://www.etsy.com/market/classroom_rug_personalized; https://www.etsy.com/market/teacher_classroom_rug; https://www.amazon.com/s?k=personalized+classroom+rug; https://www.etsy.com/market/personalized_couple_doormat; https://www.amazon.com/s?k=personalized+couple+doormat; https://chillgen.com/,B017-170-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B017_products.json and B017_pages HTML; visuals=B017 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
