evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B051-501,chillgen.com,personalized-welcome-doormat-class-teacher-f81a80f527,15912103903601,80870011404657,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/900badf8b2e7a0eb01f959a017c34b5d07f34b4222f28e590f5c7e6b0ac1072b.jpg?v=1784363342,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Main artwork shows Welcome to Mrs. Sophia's Classroom with school doodles.,,Main artwork shows Welcome to Mrs. Sophia's Classroom with school doodles.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/personalized-welcome-doormat-class-teacher-f81a80f527__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-501,chillgen.com,personalized-welcome-doormat-class-teacher-f81a80f527,15912103903601,80870011470193,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/34b74fbb5c3b1fea09f0679d4ef7223cacab90e7bffee53fc3faa68da23fe31b.jpg?v=1784363348,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Mat shown on floor near a classroom-style entry.,,Mat shown on floor near a classroom-style entry.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/personalized-welcome-doormat-class-teacher-f81a80f527__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-501,chillgen.com,personalized-welcome-doormat-class-teacher-f81a80f527,15912103903601,80870011502961,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/32c796b4f50f5349fdb586c3bee7bf613c3eb8570a6b6eee89f89cd88ac1e202.jpg?v=1784363353,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Feature image shows non skid rubber backing and easy clean notes.,,Feature image shows non skid rubber backing and easy clean notes.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/personalized-welcome-doormat-class-teacher-f81a80f527__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-501,chillgen.com,personalized-welcome-doormat-class-teacher-f81a80f527,15912103903601,80870011535729,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f6858cb4d6000663ad1776eda27dfd29799eae66e77cafd5cec6ca9667a0b83a.jpg?v=1784363358,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Size doormat chart with three rectangular options.,,Size doormat chart with three rectangular options.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/personalized-welcome-doormat-class-teacher-f81a80f527__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-501,chillgen.com,personalized-welcome-doormat-class-teacher-f81a80f527,15912103903601,80870011568497,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1edbdd971ab6b252670da5a200d4e7668f549de33d0af23bea12bab5efbbed90.jpg?v=1784363365,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,"Use-case grid for entrance, kitchen, bathroom and balcony.",,"Use-case grid for entrance, kitchen, bathroom and balcony.",SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/personalized-welcome-doormat-class-teacher-f81a80f527__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-501,chillgen.com,personalized-welcome-doormat-class-teacher-f81a80f527,15912103903601,80870011601265,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/907c1976b738ac50f2cc9ee40ac4790c6144b3745b959a13faee7ba10583a967.jpg?v=1784363370,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Couple holding the personalized classroom mat for scale.,,Couple holding the personalized classroom mat for scale.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/personalized-welcome-doormat-class-teacher-f81a80f527__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-501,chillgen.com,personalized-welcome-doormat-class-teacher-f81a80f527,15912103903601,80870011634033,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e43a45189a4a5abf3e3a79eac8bbb0e03df39593c7cb6bd540d0518484042ad6.jpg?v=1784363376,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Front door mockup shows classroom mat at entry with dog nearby.,,Front door mockup shows classroom mat at entry with dog nearby.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/personalized-welcome-doormat-class-teacher-f81a80f527__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-502,chillgen.com,custom-flamingo-welcome-mat-for-front-door-2096a15fdb,15912104329585,80870012060017,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0f76ebaf0f76939a7fc016e3e96be804c1ed65c423e8a852641faf9ef304d730.jpg?v=1784386434,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Main rug shows two flamingos forming a heart at sunset.,,Main rug shows two flamingos forming a heart at sunset.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/custom-flamingo-welcome-mat-for-front-door-2096a15fdb__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-502,chillgen.com,custom-flamingo-welcome-mat-for-front-door-2096a15fdb,15912104329585,80870012125553,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1e6ef03ec6c0562a7e7b3792960532a1a7e5f61d902076c9a4a2be9abcb5b56a.jpg?v=1784386435,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,"Size chart lists small, medium and large rectangular options.",,"Size chart lists small, medium and large rectangular options.",SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/custom-flamingo-welcome-mat-for-front-door-2096a15fdb__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B051-502,chillgen.com,custom-flamingo-welcome-mat-for-front-door-2096a15fdb,15912104329585,80870012158321,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/37587b93d9d6fb423ae34afb0fe969719f28e0717d0b440bc1ff947c41b90083.jpg?v=1784386439,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T10:45:33+07:00,Close-up highlights quick dry microfiber and memory foam cushion.,,Close-up highlights quick dry microfiber and memory foam cushion.,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B051/custom-flamingo-welcome-mat-for-front-door-2096a15fdb__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
