evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B053-521,https://chillgen.com/products/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Custom Classroom Gym Welcome Mat with Teacher Name and Soft Surface,Custom Classroom Gym Welcome Mat with Teacher Name,"Brighten up your educational space with this custom classroom doormat, designed to bring personality and a warm welcome to students and visitors. Featuring vibrant, colorful designs, this mat helps set a positive, engaging tone right at the entrance or inside the room. It is highly durable, functional, and serves as an excellent custom touch to showcase a teacher's name or class theme. Product Highlights Customizable design allowing you to personalize with a teacher's name. Vibrant and colorful themed pattern that instantly grabs attention. Soft non-woven top that feels comfortable on bare fee","black mat reads Welcome Mr. Harrison's Phys. Ed Class with tennis, soccer, football, basketball and baseball icons; HTTP 200; canonical=https://chillgen.com/products/custom-teacher-welcome-doormat-classroom-school-gym-f138369d41; product type=Rug; variants=3; images=7.",7,7,B053-521-IMG01; B053-521-IMG02; B053-521-IMG03; B053-521-IMG04; B053-521-IMG05; B053-521-IMG06; B053-521-IMG07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-521-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-522,https://chillgen.com/products/custom-teacher-classroom-welcome-doormat-513babf582,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/custom-teacher-classroom-welcome-doormat-513babf582; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/custom-teacher-classroom-welcome-doormat-513babf582.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Custom Classroom Theme Doormat with Teacher Name for Preschool Entryway,Custom Classroom Theme Doormat for Preschool Entryway,"This personalized classroom doormat is designed to welcome students and bring a vibrant, cheerful energy to any educational environment. Featuring a custom design where you can add a teacher's name, it helps set a warm and positive tone from the moment anyone steps through the door. Perfect for teachers, classrooms, and preschool or kindergarten decorations, this mat combines functionality with a unique personal touch. Product Highlights Vibrant and colorful classroom-themed design that instantly grabs student attention. Easy personalization to customize the teacher's name. Soft non-woven fabr","pastel polka dot mat shows Mrs Kirsten, number one, apple, rainbow, book and school doodles; HTTP 200; canonical=https://chillgen.com/products/custom-teacher-classroom-welcome-doormat-513babf582; product type=Rug; variants=3; images=7.",7,7,B053-522-IMG01; B053-522-IMG02; B053-522-IMG03; B053-522-IMG04; B053-522-IMG05; B053-522-IMG06; B053-522-IMG07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-522-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-523,https://chillgen.com/products/personalized-name-teacher-doormat-classroom-school-e7cafd4fd8,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/personalized-name-teacher-doormat-classroom-school-e7cafd4fd8; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/personalized-name-teacher-doormat-classroom-school-e7cafd4fd8.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Custom Teacher Name Doormat with Non Slip Backing for School Entryway,Custom Teacher Name Doormat with Non Slip Rubber Backing,"This personalized classroom welcome mat is designed to add a bright, custom touch to educational spaces. Featuring a vibrant and colorful design, it immediately captures the attention of students while establishing a warm and positive environment. Perfect as a teacher appreciation gift, it brings both charm and functional organization to any learning area. Product Highlights Customizable design allowing personalization with a teacher's name. Vibrant and engaging theme designed to create a welcoming classroom atmosphere. Soft-touch surface that is comfortable even on bare feet. Equipped with a ",white mat features large colorful Mrs Smith lettering over gray school supply doodles; HTTP 200; canonical=https://chillgen.com/products/personalized-name-teacher-doormat-classroom-school-e7cafd4fd8; product type=Rug; variants=3; images=8.,8,8,B053-523-IMG01; B053-523-IMG02; B053-523-IMG03; B053-523-IMG04; B053-523-IMG05; B053-523-IMG06; B053-523-IMG07; B053-523-IMG08,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-523-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-524,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Personalized Vinyl Record Rug with Photo and Song Name for Music Rooms,Personalized Vinyl Record Rug with Photo and Song Name,"This round rug is designed to resemble a vintage vinyl record or CD and adds a music-inspired touch to indoor spaces. Personalize it with your photo, song name, artist, or a special message to create a unique decorative piece. Its round design blends music, memories, and home décor while offering a soft surface for everyday use. It is suitable for bedrooms, studios, reading corners, and similar indoor spaces. Product Highlights Vintage vinyl record or CD inspired round rug design Supports personalization with a photo, song name, artist, or message Memory foam material with low pile constructio","round black vinyl record rug has a custom couple photo in the center plus song name, artist name and player icons; HTTP 200; canonical=https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9a545dcd49; product type=Rug; variants=5; images=9.",9,9,B053-524-IMG01; B053-524-IMG02; B053-524-IMG03; B053-524-IMG04; B053-524-IMG05; B053-524-IMG06; B053-524-IMG07; B053-524-IMG08; B053-524-IMG09,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-524-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-525,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Custom Round Vinyl Record Rug with Song Title and Artist for Couples,Custom Vinyl Record Rug with Song Title and Artist,"This personalized round rug is designed with the look of a vintage vinyl record or CD, combining music-inspired style with custom details. You can personalize it with your photo, song name, artist, or a special message. Its round design makes it a distinctive decorative accent for indoor living spaces. It is suitable for adding a personal touch to bedrooms, studios, reading corners, and similar spaces. Product Highlights Vintage vinyl record or CD inspired round rug design Personalize with a photo, song name, artist, or message Memory foam material with a low pile surface Non-slip feature for ",round black record-style rug has pink rose border and center text area reading Record Cover Here; HTTP 200; canonical=https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-9667c97a3c; product type=Rug; variants=5; images=9.,9,9,B053-525-IMG01; B053-525-IMG02; B053-525-IMG03; B053-525-IMG04; B053-525-IMG05; B053-525-IMG06; B053-525-IMG07; B053-525-IMG08; B053-525-IMG09,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-525-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-526,https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Personalized Record Rug with Photo and Favorite Song for Dorm Rooms,Personalized Record Rug with Photo and Favorite Song,"This personalized round rug is designed to resemble a classic vinyl record or CD, bringing a music-inspired look to your living space. Customize it with your photo, song name, artist, or a special message for a unique decorative accent. Its soft surface and non-slip design make it suitable for everyday indoor use. It complements bedrooms, studios, reading corners, and other cozy spaces. Product Highlights Vintage vinyl record or CD inspired round rug design Personalize with your photo, song name, artist, or message Soft surface with low pile construction Non-slip feature for indoor use Machine",black round rug reads Your Custom CD and Your Image Here with a bright colored rim and personalization prompts; HTTP 200; canonical=https://chillgen.com/products/personalized-vinyl-record-rug-with-photo-and-song-name-19f23f2bc0; product type=Rug; variants=5; images=8.,8,8,B053-526-IMG01; B053-526-IMG02; B053-526-IMG03; B053-526-IMG04; B053-526-IMG05; B053-526-IMG06; B053-526-IMG07; B053-526-IMG08,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-526-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-527,https://chillgen.com/products/custom-3d-effect-dragon-round-rug-9cee675fdf,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/custom-3d-effect-dragon-round-rug-9cee675fdf; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/custom-3d-effect-dragon-round-rug-9cee675fdf.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Personalized Dragon Round Rug with Bookshelf Design for Bedroom Reading Nook,Personalized Dragon Round Rug with Bookshelf Design,"This round area rug features an epic 3D optical illusion design that brings a dragon and an enchanted bookshelf library to life. Designed especially for bookworms, fantasy lovers, and dragon enthusiasts, it serves as a captivating centerpiece that adds a touch of magic to your floors. The high-definition print and unique theme create an immersive atmosphere in any reading nook or personal space. Product Highlights Epic high-definition 3D print featuring a dragon and enchanted bookshelf optical illusion. Supports personalization with one text input to create a unique custom statement piece. Con",round rug shows a red and cream dragon curled around a spiral library staircase with room and backing callouts; HTTP 200; canonical=https://chillgen.com/products/custom-3d-effect-dragon-round-rug-9cee675fdf; product type=Rug; variants=5; images=8.,8,8,B053-527-IMG01; B053-527-IMG02; B053-527-IMG03; B053-527-IMG04; B053-527-IMG05; B053-527-IMG06; B053-527-IMG07; B053-527-IMG08,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-527-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-528,https://chillgen.com/products/custom-3d-effect-dragon-round-rug-personalized-3d-printed-dragon-book-lovers-library-optical-illusion-rug-c5c462d4c8,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/custom-3d-effect-dragon-round-rug-personalized-3d-printed-dragon-book-lovers-library-optical-illusion-rug-c5c462d4c8; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/custom-3d-effect-dragon-round-rug-personalized-3d-printed-dragon-book-lovers-library-optical-illusion-rug-c5c462d4c8.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Custom 3D Dragon Bookshelf Round Rug with Non Slip Backing for Library,Custom 3D Dragon Bookshelf Rug with Non Slip Backing,"Create an enchanting statement piece with this personalized round area rug. Featuring a high-definition 3D print, it brings a mythical dragon and an enchanted bookshelf to life with a breathtaking optical illusion. Crafted for comfort and durability, this rug is the perfect fantasy-themed addition to transform any reading nook or bedroom. Product Highlights Epic 3D optical illusion design featuring a dragon and enchanted library. Personalized customization options to create a unique statement piece. Easy-care low pile construction that is simple to clean. Non-slip backing for added safety and ",round rug shows purple dragon curled inside a stone stair ring with warm library shelves and 3D illusion styling; HTTP 200; canonical=https://chillgen.com/products/custom-3d-effect-dragon-round-rug-personalized-3d-printed-dragon-book-lovers-library-optical-illusion-rug-c5c462d4c8; product type=Rug; variants=5; images=8.,8,8,B053-528-IMG01; B053-528-IMG02; B053-528-IMG03; B053-528-IMG04; B053-528-IMG05; B053-528-IMG06; B053-528-IMG07; B053-528-IMG08,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-528-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-529,https://chillgen.com/products/custom-classroom-welcome-mat-for-front-door-and-entryway-74cdb5663b,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/custom-classroom-welcome-mat-for-front-door-and-entryway-74cdb5663b; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/custom-classroom-welcome-mat-for-front-door-and-entryway-74cdb5663b.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Coping Skills Classroom Rug with Custom Name for Calm Corner Learning,Custom Coping Skills Classroom Rug for Calm Corners,"Create an engaging and educational environment with this versatile area rug designed specifically for kids. Featuring a classroom-inspired theme that supports mental health and coping skills, it serves as an excellent visual tool for teachers, parents, and therapists to promote emotional awareness. The soft, comfortable surface provides a cozy space where children, toddlers, and teenagers can play, read, or unwind. Product Highlights Features an educational design focusing on mental health, coping skills, and emotional awareness. Supports custom text input for a personalized touch in your lear",large black speckled classroom rug features colorful crayon pockets labeled with coping skills or classroom jobs; HTTP 200; canonical=https://chillgen.com/products/custom-classroom-welcome-mat-for-front-door-and-entryway-74cdb5663b; product type=Rug; variants=4; images=7.,7,7,B053-529-IMG01; B053-529-IMG02; B053-529-IMG03; B053-529-IMG04; B053-529-IMG05; B053-529-IMG06; B053-529-IMG07,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-529-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B053-530,https://chillgen.com/products/personalized-dragon-round-rug-3d-effect-dcdcc98f68,2026-09-07T10:53:22+07:00,"https://chillgen.com/products/personalized-dragon-round-rug-3d-effect-dcdcc98f68; evidence/products/B053_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B053_pages/personalized-dragon-round-rug-3d-effect-dcdcc98f68.html; Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",Personalized Dragon Library Round Rug with Memory Foam for Bedroom,Personalized Dragon Library Round Rug with Memory Foam,"This personalized round area rug features an epic 3D optical illusion effect, bringing a mythical dragon and an enchanted library bookshelf to life. Designed to create a breathtaking centerpiece, it is the perfect fantasy-themed addition for avid bookworms and dragon enthusiasts. The high-definition print and unique design instantly transform any reading corner, bedroom, or magical interior space. Product Highlights Stunning 3D optical illusion featuring an enchanted library and dragon theme Personalized customization options to create a truly unique statement piece Comfortable memory foam mat",round rug shows white dragon flying above a dark forest pit with evergreen trees and stone border; HTTP 200; canonical=https://chillgen.com/products/personalized-dragon-round-rug-3d-effect-dcdcc98f68; product type=Rug; variants=5; images=8.,8,8,B053-530-IMG01; B053-530-IMG02; B053-530-IMG03; B053-530-IMG04; B053-530-IMG05; B053-530-IMG06; B053-530-IMG07; B053-530-IMG08,"Marketplace scan: teacher/classroom mats use personalized teacher name, classroom door, gym class, preschool, coping skills and back-to-school wording.; Marketplace scan: vinyl record rugs are positioned with custom photo, song name, artist name, record cover, music room, couple gift and dorm decor terms.; Marketplace scan: dragon round rugs use 3D effect, optical illusion, library, bookshelf, book lover, reading nook and fantasy room modifiers.",B053-530-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B053_products.json and B053_pages HTML; visuals=B053 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
