evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B027-261,https://chillgen.com/products/personalized-orthodox-doormat-with-christian-cross-and-eagle-6be5c719a3-6be5c719a3,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-orthodox-doormat-with-christian-cross-and-eagle-6be5c719a3-6be5c719a3; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-orthodox-doormat-with-christian-cross-and-eagle-6be5c719a3-6be5c719a3.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Personalized Orthodox Area Rug with Christian Cross and Eagle for Prayer Corner,Personalized Orthodox Rug with Christian Cross and Eagle,"This beautiful Christian prayer mat is designed with traditional religious symbolism, featuring the Russian Orthodox three-bar cross and gold Orthodox cross styling. Inspired by Eastern Orthodox Christianity, Greek traditions, and Byzantine faith art, it serves as a meaningful addition to your spiritual space. Crafted for comfort and practical daily use, it includes a non-slip backing that ensures stability on various floor surfaces. Product Highlights Features the traditional Russian Orthodox three-bar cross and Byzantine eagle. Supports personalization as a custom area rug for religious home","red rug with gold Orthodox three-bar cross, IC XC NIKA lettering, simple gold border, living room and patio mockups, size chart, microfiber cushion closeup, anti-slip backing panel and quiet fireside scene; HTTP 200; canonical=https://chillgen.com/products/personalized-orthodox-doormat-with-christian-cross-and-eagle-6be5c719a3-6be5c719a3; product type=Rug; variants=3; images=8.",8,8,B027-261-IMG01; B027-261-IMG02; B027-261-IMG03; B027-261-IMG04; B027-261-IMG05; B027-261-IMG06; B027-261-IMG07; B027-261-IMG08,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-261-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-262,https://chillgen.com/products/personalized-orthodox-christian-area-rug-00beb8fce2,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-orthodox-christian-area-rug-00beb8fce2; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-orthodox-christian-area-rug-00beb8fce2.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Custom Orthodox Christian Area Rug with Cross and Eagle for Bedroom or Church,Custom Orthodox Christian Area Rug with Cross and Eagle,"This traditional faith-inspired home accessory features the sacred Russian Orthodox three-bar cross and classic Byzantine eagle symbols. Designed as a meaningful addition to your spiritual space, it serves beautifully as a personal prayer mat, icon corner rug, or sacred home decor. Its flat-woven surface offers a low-profile design that integrates seamlessly into your daily devotional routines or living spaces. Product Highlights Features the traditional Orthodox three-bar cross and Byzantine eagle styling. Supports custom personalization to create a unique faith corner piece. Constructed with","red floral-pattern Orthodox rug with gold cross, curved gold border, room and fireplace mockups, size chart, anti-slip backing, microfiber cushion closeup and quiet fireside lifestyle image; HTTP 200; canonical=https://chillgen.com/products/personalized-orthodox-christian-area-rug-00beb8fce2; product type=Rug; variants=3; images=8.",8,8,B027-262-IMG01; B027-262-IMG02; B027-262-IMG03; B027-262-IMG04; B027-262-IMG05; B027-262-IMG06; B027-262-IMG07; B027-262-IMG08,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-262-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-263,https://chillgen.com/products/custom-orthodox-rug-three-bar-cross-byzantine-eagle-d81169235b-d81169235b,2026-09-07T03:47:18+07:00,https://chillgen.com/products/custom-orthodox-rug-three-bar-cross-byzantine-eagle-d81169235b-d81169235b; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/custom-orthodox-rug-three-bar-cross-byzantine-eagle-d81169235b-d81169235b.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Custom Orthodox Area Rug with Three Bar Cross and Memory Foam for Devotional Space,Custom Orthodox Three Bar Cross Rug with Memory Foam,"This custom Orthodox Christian area rug features the traditional three-bar cross and sacred Byzantine symbolism, including the iconic Byzantine eagle and gold Orthodox cross details. Designed with deep spiritual heritage, it serves as a beautiful faith-inspired accent for your living space. Perfectly suited as a holy prayer mat or a custom home decor piece, it brings both reverence and comfort to your daily devotional routine. Product Highlights Features the traditional Russian Orthodox three-bar cross and Byzantine faith art. Personalized area rug styling suitable for custom religious home de","cream and red area rug with red double-headed Byzantine eagle, gold floral corner ornaments, red border, living room and patio mockups, size chart, microfiber cushion closeup and anti-slip backing panel; HTTP 200; canonical=https://chillgen.com/products/custom-orthodox-rug-three-bar-cross-byzantine-eagle-d81169235b-d81169235b; product type=Rug; variants=3; images=8.",8,8,B027-263-IMG01; B027-263-IMG02; B027-263-IMG03; B027-263-IMG04; B027-263-IMG05; B027-263-IMG06; B027-263-IMG07; B027-263-IMG08,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-263-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-264,https://chillgen.com/products/personalized-orthodox-christian-area-rug-fb5a56fef9-fb5a56fef9,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-orthodox-christian-area-rug-fb5a56fef9-fb5a56fef9; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-orthodox-christian-area-rug-fb5a56fef9-fb5a56fef9.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Personalized Orthodox Area Rug with Family Name Cross and Byzantine Eagle,Personalized Orthodox Rug with Family Name and Eagle,"This personalized Orthodox Christian area rug features the traditional Russian Orthodox three-bar cross symbol, inspired by Eastern Orthodox Christianity and Byzantine faith art. Designed as a sacred addition to your home, it serves beautifully as a prayer mat or faith corner rug. The design incorporates classic symbolism, including the Byzantine eagle and gold-styled cross, creating a meaningful piece for religious home decor. Product Highlights Features the traditional Russian Orthodox three-bar cross and Byzantine eagle designs. Supports custom and personalized text options for a unique tou","black rug with silver Orthodox three-bar cross, IC XC lettering, ornate silver floral border, living room and patio mockups, size chart, microfiber cushion closeup, anti-slip backing and quiet fireside lifestyle; HTTP 200; canonical=https://chillgen.com/products/personalized-orthodox-christian-area-rug-fb5a56fef9-fb5a56fef9; product type=Rug; variants=3; images=8.",8,8,B027-264-IMG01; B027-264-IMG02; B027-264-IMG03; B027-264-IMG04; B027-264-IMG05; B027-264-IMG06; B027-264-IMG07; B027-264-IMG08,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-264-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-265,https://chillgen.com/products/personalized-teachers-classroom-rules-rug-b0d7bd292a-b0d7bd292a,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-teachers-classroom-rules-rug-b0d7bd292a-b0d7bd292a; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-teachers-classroom-rules-rug-b0d7bd292a-b0d7bd292a.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Personalized Classroom Rules Rug with Teacher Name for Kindergarten Learning Space,Personalized Classroom Rules Rug for Kindergarten Class,"Create a bright, welcoming, and organized classroom environment with this custom teachers classroom rules rug. Featuring a colorful design with classroom rules, school icons, and engaging learning graphics, it is designed to encourage positive behavior and participation. Perfect for creating structured learning spaces, this functional area rug makes any classroom feel more personal and inspiring for students. Product Highlights Customizable design featuring personalized teacher name and classroom rules. Engaging educational graphics with a feeling chart, calming corner concepts, and voice leve","bright classroom rules rug with Mrs. Smith's Classroom Rules, Behavior Champs headline, rules including be a great listener, show kindness, share and take turns, follow directions and helping hands, colorful school icons, size chart, washable and material panels; HTTP 200; canonical=https://chillgen.com/products/personalized-teachers-classroom-rules-rug-b0d7bd292a-b0d7bd292a; product type=Rug; variants=3; images=9.",9,9,B027-265-IMG01; B027-265-IMG02; B027-265-IMG03; B027-265-IMG04; B027-265-IMG05; B027-265-IMG06; B027-265-IMG07; B027-265-IMG08; B027-265-IMG09,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-265-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-266,https://chillgen.com/products/personalized-classroom-rules-welcome-mat-07b188eb0d,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-classroom-rules-welcome-mat-07b188eb0d; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-classroom-rules-welcome-mat-07b188eb0d.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Personalized Classroom Rules Rug with Teacher Name for School Learning Room,Personalized Classroom Rules Rug for School Learning Room,"Create a bright and welcoming classroom space with this custom teacher name area rug, designed with colorful classroom rules, school icons, and cheerful back to school artwork. This educational rug helps add structure and visual interest while bringing a fun, positive atmosphere to learning environments. Perfect for everyday classroom activities, it encourages positive behavior and student participation. Product Highlights Custom classroom rules design with personalized teacher name and school icons Educational layout featuring affirmation themes, voice levels, and a calming corner chart Low p","classroom rug titled My Zone of Tolerance with overwhelmed, just right and shut down sections, feeling icons, regulation prompts, colorful border, classroom mockups, children sitting, size chart, material panel and washable graphic; HTTP 200; canonical=https://chillgen.com/products/personalized-classroom-rules-welcome-mat-07b188eb0d; product type=Rug; variants=3; images=8.",8,8,B027-266-IMG01; B027-266-IMG02; B027-266-IMG03; B027-266-IMG04; B027-266-IMG05; B027-266-IMG06; B027-266-IMG07; B027-266-IMG08,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-266-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-267,https://chillgen.com/products/personalized-teachers-classroom-rug-with-custom-name-87d858996b,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-teachers-classroom-rug-with-custom-name-87d858996b; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-teachers-classroom-rug-with-custom-name-87d858996b.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Personalized Feelings Chart Classroom Rug with Name for Calm Corner,Personalized Feelings Chart Rug for Classroom Calm Corner,"Create a bright, structured, and welcoming learning environment with this custom teacher name area rug. Featuring colorful classroom rules, school icons, and cheerful back to school artwork, it brings a positive atmosphere to any educational setting. This rug is designed to encourage positive behavior and active participation while adding visual interest to your space. Product Highlights Customizable design allows for a personalized teacher name and custom classroom rules. Features educational themes including voice levels, affirmation concepts, and a feelings chart. Constructed with a low pil","same Zone of Tolerance classroom design with overwhelmed, just right, shut down sections, feelings icons, calm strategies, classroom and reading nook mockups, machine washable visual and non-slip material panel; HTTP 200; canonical=https://chillgen.com/products/personalized-teachers-classroom-rug-with-custom-name-87d858996b; product type=Rug; variants=3; images=8.",8,8,B027-267-IMG01; B027-267-IMG02; B027-267-IMG03; B027-267-IMG04; B027-267-IMG05; B027-267-IMG06; B027-267-IMG07; B027-267-IMG08,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-267-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-268,https://chillgen.com/products/personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Personalized Colorful Classroom Rules Rug with Name for Preschool Playroom,Personalized Colorful Classroom Rules Rug for Preschool,"Create a bright and welcoming learning space with this custom classroom area rug, featuring a personalized teacher name option and colorful classroom rules artwork. Designed with engaging school icons, rainbow details, and positive affirmation themes, this rug helps establish a fun and structured atmosphere for students. It serves as an ideal decorative and educational foundation for daily school activities and classroom organization. Product Highlights Customizable design featuring personalized teacher name and colorful classroom rules. Educational graphics including school icons, affirmation","light blue calming techniques rug with Mrs. Smith's Classroom text, sea animals and prompts such as take a breath, color or draw, drink water, ask for a hug, count to ten, stretch, listen to music and read a book, classroom scenes and material panels; HTTP 200; canonical=https://chillgen.com/products/personalized-classroom-rules-rug-custom-teacher-name-2b9854c06f; product type=Rug; variants=3; images=8.",8,8,B027-268-IMG01; B027-268-IMG02; B027-268-IMG03; B027-268-IMG04; B027-268-IMG05; B027-268-IMG06; B027-268-IMG07; B027-268-IMG08,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-268-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-269,https://chillgen.com/products/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44,2026-09-07T03:47:18+07:00,https://chillgen.com/products/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Custom Rainbow Rules Classroom Rug with Name for Kindergarten and Kids Room,Custom Rainbow Rules Classroom Rug for Kindergarten,"Create a bright and welcoming educational environment with this personalized classroom rules area rug. Featuring cheerful school icons, colorful rules, rainbow details, and custom teacher name capability, it serves as a highly functional and engaging learning tool. This vibrant rug is designed to encourage positive behavior and class participation while adding structure and visual appeal to your educational space. Product Highlights Customizable design featuring personalized teacher name and colorful classroom rules. Educational themes including affirmations, voice levels, and a calming corner","dark colorful dinosaur classroom rug with Little Dinos Big Dreams text, welcome to Mrs. Smith's Classroom banner, dinosaur panels with affirmations such as I am strong, smart, kind, happy, brave and loved, size chart, classroom scenes, washable and material panels; HTTP 200; canonical=https://chillgen.com/products/personalized-classroom-rules-rug-with-custom-teacher-name-ad0787fb44; product type=Rug; variants=3; images=9.",9,9,B027-269-IMG01; B027-269-IMG02; B027-269-IMG03; B027-269-IMG04; B027-269-IMG05; B027-269-IMG06; B027-269-IMG07; B027-269-IMG08; B027-269-IMG09,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-269-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B027-270,https://chillgen.com/products/custom-octopus-shaped-area-rug-9041fd8f83,2026-09-07T03:47:18+07:00,https://chillgen.com/products/custom-octopus-shaped-area-rug-9041fd8f83; evidence/products/B027_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B027_pages/custom-octopus-shaped-area-rug-9041fd8f83.html; https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,Personalized Sea Monster Octopus Rug with Velvet Surface for Living Room,Personalized Sea Monster Octopus Rug with Velvet Surface,"Bring deep-sea mystery into your space with this unique octopus shaped area rug. Featuring eye-catching dramatic tentacles and a sea monster style, this rug adds a bold nautical theme and strong decorative statement to any floor. Designed with a custom-shape look and colorful ocean artwork, it is perfect for ocean lovers and sea monster fans looking to elevate their home decor. Product Highlights Bold octopus design featuring dramatic tentacles, ocean waves, and sea monster artwork. Supports personalization with custom name options. Ultra-soft velvet surface for comfortable underfoot comfort. ","custom shaped rug with vivid purple octopus, curling tentacles, blue water and rocky cave edge, room mockups, custom shape area rugs panel, ultra-soft velvet, anti-slip backing, HD printing, stain and fade resistant callouts, layered backing diagram and size chart; HTTP 200; canonical=https://chillgen.com/products/custom-octopus-shaped-area-rug-9041fd8f83; product type=Rug; variants=5; images=7.",7,7,B027-270-IMG01; B027-270-IMG02; B027-270-IMG03; B027-270-IMG04; B027-270-IMG05; B027-270-IMG06; B027-270-IMG07,https://www.etsy.com/market/orthodox_eagle_rug; https://www.etsy.com/market/orthodox_christian_double_headed_byzantine_eagle; https://churchembroidery.net/shop/fully-embroidered-orthodox-bishop-eagle-rug-orlets-18-inch/; https://www.etsy.com/market/personalized_teacher_classroom_rug; https://www.amazon.com/personalized-classroom-rug/s?k=personalized+classroom+rug; https://www.etsy.com/market/classroom_carpet_rules; https://coastalcompasshomedecor.com/; https://chillgen.com/,B027-270-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B027_products.json and B027_pages HTML; visuals=B027 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
