evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293431665,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9ca70c18c1f42547cbb863b8ee0f543bde600f58e4cbb3d657215f455ba72992.jpg?v=1787256502,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,football player shaped rug shown on a floor in a room mockup,,football player shaped rug shown on a floor in a room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293464433,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/54253d35322ab4265bfb1ce9f7d7c1e8865994c1391812f679c0e128e961c40b.jpg?v=1787256503,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,size chart for personalized football player shaped rug,,size chart for personalized football player shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293497201,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f2dffc6093bf7dfdb3d2af86ef03a5e96d0114f0cd8d15d9117468a8621f34d2.jpg?v=1787256502,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,football player shaped rug displayed in a living room mockup,,football player shaped rug displayed in a living room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293529969,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e1a5a3ac04a26c5fa9c8dce934ec3fc9b50d61b9fbffda3e5e4fd566ec39efd2.jpg?v=1787256503,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,football player shaped rug displayed in a bedroom mockup,,football player shaped rug displayed in a bedroom mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293562737,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/93b9cafda821415386cb9ef94cf118a549f5e982d03967baa038a42c4c2aa713.jpg?v=1787256503,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,isolated artwork view of personalized football player shaped rug,,isolated artwork view of personalized football player shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293595505,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/085b45f45ab58ca3f72b4b722955fb8fe4f0b9cdd6be57ca2016b91b9c05fdcc.jpg?v=1787256503,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,alternate color artwork view of personalized football player shaped rug,,alternate color artwork view of personalized football player shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293628273,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6347f63bf6d6553852ce5e425023137a189f9fa29719c9a956a5c86b758603d7.jpg?v=1787256502,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,alternate color artwork view of personalized football player shaped rug,,alternate color artwork view of personalized football player shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293661041,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/1ec039a2728a5c6e13050efcc169987b007836b45f42a97529f15acba894c71f.jpg?v=1787256503,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,layer construction graphic for personalized football player shaped rug,,layer construction graphic for personalized football player shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-041,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,81308293693809,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f64d89855038e1ab4a90efec8374fe544e4d852420e23166d5b9c8b672c7037b.jpg?v=1787256502,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,vacuum cleaner and machine washable care graphic for personalized football player shaped rug,,vacuum cleaner and machine washable care graphic for personalized football player shaped rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-03__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B005-042,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-02,15976530084209,81308290646385,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/efad9d9dfe7ba42d0cdee6b46d25e76e0a73aa4758ba4d342f237499c661d876.jpg?v=1787256480,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T01:58:18+07:00,graffiti football shaped rug shown on a floor in a room mockup,,graffiti football shaped rug shown on a floor in a room mockup,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B005/personalized-football-shaped-rug-non-slip-washable-sport-design-02__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
