evidence_id,product_url,reviewed_at,sources_accessed,current_H1,current_meta_title,short_source_excerpt,verified_product_facts,gallery_image_count,images_viewed_count,image_audit_references,SERP_evidence_references,buyer_research_references,factual_conflicts,processing_status,confidence_and_reason,fact_to_source_map,proposed_field_to_fact_map
B048-471,https://chillgen.com/products/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5,2026-09-07T10:16:21+07:00,https://chillgen.com/products/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Custom Mathematics Classroom Rug for Student Learning and Study Space,Custom Mathematics Area Rug for Classroom Study Space,"This educational math classroom rug transforms any learning space into a dynamic and visually stimulating environment. Featuring bright colors, engaging patterns, and school math formulas, it is designed to inspire young imaginations while helping students concentrate on mathematical topics. Made from premium materials with a soft velvet touch, it keeps feet comfortable on chilly floor surfaces while adding a lovely decorative element to the room. Product Highlights Engaging educational design featuring mathematics formulas and colorful letter prints. Supports customization options for colors,","green chalkboard-style rug with Ms. Anna name, prompts about numbers, math tools, solving problems, checking work and explaining thinking; HTTP 200; canonical=https://chillgen.com/products/custom-mathematics-education-rug-677ea4d8b5-677ea4d8b5; product type=Rug; variants=4; images=7.",7,7,B048-471-IMG01; B048-471-IMG02; B048-471-IMG03; B048-471-IMG04; B048-471-IMG05; B048-471-IMG06; B048-471-IMG07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-471-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-472,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-185af7709b,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-185af7709b; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-for-kids-185af7709b.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Positive Affirmation Classroom Rug with Custom Name for Growth Mindset,Custom Positive Affirmation Classroom Rug with Name,"This colorful affirmation rug brings uplifting words, playful style, and a cheerful classroom feel to any kid’s space. Designed to help children build confidence and a growth mindset daily, it features bold and colorful motivational phrases. Crafted with a soft feel that is gentle on little feet, this rug serves as a perfect visual aid for social-emotional learning activities. Product Highlights Features bold, colorful positive affirmation phrases to build confidence and a growth mindset. Supports customization for a personalized learning space. Made from soft-touch fabric that is gentle for l","white rug reading In Mrs. Brown's Classroom with affirmations such as budding scientists, curious explorers, active readers, creative writers and I am here; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-185af7709b; product type=Rug; variants=4; images=8.",8,8,B048-472-IMG01; B048-472-IMG02; B048-472-IMG03; B048-472-IMG04; B048-472-IMG05; B048-472-IMG06; B048-472-IMG07; B048-472-IMG08,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-472-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-473,https://chillgen.com/products/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb,2026-09-07T10:16:21+07:00,https://chillgen.com/products/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Personalized Math Formula Area Rug for Classroom Study and Playroom,Personalized Math Formula Rug for Classroom Playroom,"This educational area rug transforms any learning environment into a dynamic and engaging space. Designed with vibrant math formulas and patterns, it stimulates students' visual senses to help improve concentration and enthusiasm for learning. Ideal for classrooms, playrooms, and study spaces, this rug assists young learners in playing, having fun, and learning all at once. Product Highlights Engaging educational design featuring mathematics formulas and patterns to inspire young minds. Personalization options allow selection of colors, sizes, and math themes to match educational needs. Premiu","black rug reading In Mrs. Mullet's Class We Are a Team with respect, choices, attention, kindness and work-hard prompts; HTTP 200; canonical=https://chillgen.com/products/custom-math-classroom-welcome-mat-93506f16cb-93506f16cb; product type=Rug; variants=4; images=7.",7,7,B048-473-IMG01; B048-473-IMG02; B048-473-IMG03; B048-473-IMG04; B048-473-IMG05; B048-473-IMG06; B048-473-IMG07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-473-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-474,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-c5c4db7870,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-c5c4db7870; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-kids-c5c4db7870.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Growth Mindset Classroom Rug with Custom Name and Non Slip Backing,Custom Growth Mindset Classroom Rug with Non Slip Backing,"This colorful and inspirational area rug is designed to bring uplifting words and a cheerful feel to any children's learning environment. Featuring bold, positive affirmations, it helps children build confidence and a growth mindset during their daily activities. Crafted with soft-touch fabric and a safe non-slip backing, it provides a comfortable space for play, reading, and social-emotional learning. Product Highlights Features bold, colorful positive affirmation designs to build growth mindset. Supports personalization options for custom tailoring. Made from soft-touch fabric gentle on litt","cream rug with It's Okay To message, cartoon characters and prompts like make mistakes, have bad days, be yourself and start over; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-kids-c5c4db7870; product type=Rug; variants=4; images=8.",8,8,B048-474-IMG01; B048-474-IMG02; B048-474-IMG03; B048-474-IMG04; B048-474-IMG05; B048-474-IMG06; B048-474-IMG07; B048-474-IMG08,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-474-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-475,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Motivational Affirmation Rug for Classroom Playroom and Learning Space,Motivational Affirmation Rug for Classroom Playroom,"A colorful affirmation rug that brings uplifting words, playful style, and a cheerful classroom feel to any kid’s space. Designed to encourage a growth mindset, this mat features bold, colorful phrases that help kids build confidence every day. It provides a soft, safe, and comfortable surface that is gentle on little feet, making it perfect for daily activities. Product Highlights Features bold, colorful positive affirmation phrases to help build kids' confidence Made from soft-touch fabric that is gentle for little feet and comfortable for play Equipped with a non-slip backing for safe class","white rug with central You Are text surrounded by colorful words such as creative, amazing, brave, loved, fearless and special; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-12e7574dd3-12e7574dd3; product type=Rug; variants=4; images=8.",8,8,B048-475-IMG01; B048-475-IMG02; B048-475-IMG03; B048-475-IMG04; B048-475-IMG05; B048-475-IMG06; B048-475-IMG07; B048-475-IMG08,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-475-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-476,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-6b9a9da243,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-6b9a9da243; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-for-kids-6b9a9da243.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Positive Message Rug with Custom Name for Reading Corner and Classroom,Custom Positive Message Rug for Classroom Reading Corner,"This colorful and inspiring classroom rug features bold, positive affirmations designed to build confidence and promote a growth mindset in children every day. Crafted from soft-touch fabric, it provides a gentle, cozy surface that is ideal for reading corners, circle time, or playroom activities. Its cheerful theme and educational focus make it a perfect visual aid for social-emotional learning. Product Highlights Positive affirmation design featuring bold, colorful phrases to help children build a growth mindset. Supports customization options to personalize the mat for your specific space. ",black chalkboard-style rug reading Mrs. Anne Classroom is Better Because You're In It with colorful border and school icons; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-6b9a9da243; product type=Rug; variants=4; images=8.,8,8,B048-476-IMG01; B048-476-IMG02; B048-476-IMG03; B048-476-IMG04; B048-476-IMG05; B048-476-IMG06; B048-476-IMG07; B048-476-IMG08,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-476-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-477,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-dcd5b3d508,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-kids-dcd5b3d508; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-kids-dcd5b3d508.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Inspirational Quote Classroom Rug with Custom Name for Play and Learning,Custom Inspirational Quote Rug for Classroom Learning,"This colorful affirmation rug brings uplifting words, playful style, and a cheerful classroom feel to any kid's space. Designed to build confidence and a growth mindset, it features bold and positive phrases to inspire children daily. Crafted for comfort and safety, it provides a soft-touch surface that is perfect for learning and play. Product Highlights Features positive affirmation designs to help kids build confidence and a growth mindset. Supports customization so you can personalize it for your unique space. Crafted with memory foam and soft-touch fabric that is gentle on little feet. Eq","black rug with You Are header, alphabet letters, traits for each letter and Mrs. Harper name; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-kids-dcd5b3d508; product type=Rug; variants=8; images=8.",8,8,B048-477-IMG01; B048-477-IMG02; B048-477-IMG03; B048-477-IMG04; B048-477-IMG05; B048-477-IMG06; B048-477-IMG07; B048-477-IMG08,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-477-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-478,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Vintage Affirmation Rug for Classroom Bedroom and Learning Activities,Vintage Affirmation Rug for Classroom Learning Spaces,"This colorful affirmation rug brings uplifting words, playful style, and a cheerful classroom feel to any child's space. Featuring bold, positive phrases, it helps children build confidence and a growth mindset every day. Designed specifically for young learners, this soft-touch mat serves as an engaging visual aid for social-emotional learning activities. Product Highlights Positive affirmation designs featuring bold, colorful, and motivational growth mindset phrases. Soft-touch fabric that is gentle on little feet and safe for classroom play. Durable non-slip backing helps keep the rug secur","wood plank style rug with Mrs. Smith's Class, colorful note blocks and phrases such as you are loved, keep going and spread kindness; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-75356d9313-75356d9313; product type=Rug; variants=8; images=8.",8,8,B048-478-IMG01; B048-478-IMG02; B048-478-IMG03; B048-478-IMG04; B048-478-IMG05; B048-478-IMG06; B048-478-IMG07; B048-478-IMG08,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-478-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-479,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-71bb812a4f,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-71bb812a4f; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-for-kids-71bb812a4f.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Crossword Affirmation Rug with Custom Name for Classroom Learning Space,Custom Crossword Affirmation Rug for Classroom Learning,"A colorful affirmation rug that brings uplifting words, playful style, and a cheerful classroom feel to any kid's space. Designed with positive, bold phrases, this floor mat helps children build confidence and a growth mindset every day. Its soft texture provides a comfortable area for play, learning, and daily classroom activities. Product Highlights Features bold, colorful positive affirmation phrases to build confidence and growth mindset. Offers a personalized touch to fit perfectly into custom learning spaces. Made from durable, soft-touch fabric that is gentle for little feet. Equipped w","brown wood-style rug reading In This Classroom You Are with crossword words like brave, important, creators, kind, strong and respected; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-71bb812a4f; product type=Rug; variants=4; images=7.",7,7,B048-479-IMG01; B048-479-IMG02; B048-479-IMG03; B048-479-IMG04; B048-479-IMG05; B048-479-IMG06; B048-479-IMG07,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-479-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
B048-480,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce,2026-09-07T10:16:21+07:00,https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce; evidence/products/B048_products.json; seo_runs/chillgen.com/chillgen_20260907_01/evidence/products/B048_pages/personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce.html; https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,Cute Affirmation Rug with Custom Text for Social Emotional Learning,Custom Cute Affirmation Rug for Emotional Learning,"This colorful affirmation rug brings uplifting words, playful style, and a cheerful classroom feel to any kid's space. Designed as a visual aid for Social Emotional Learning, it features positive phrases to help children build confidence and a growth mindset every day. The soft-touch surface provides a gentle area for learning, playing, and reading. Product Highlights Features bold, colorful positive affirmation phrases to build confidence and mindset Supports personalization with custom text options Crafted from soft-touch, durable fabric gentle on little feet Equipped with a non-slip backing","yellow and pink gingham classroom rug with Mrs. Brown's Class text, I Am prompt, smiley icons, school objects and black speckled border; HTTP 200; canonical=https://chillgen.com/products/personalized-motivational-classroom-rug-for-kids-fcc5a59bce-fcc5a59bce; product type=Rug; variants=4; images=8.",8,8,B048-480-IMG01; B048-480-IMG02; B048-480-IMG03; B048-480-IMG04; B048-480-IMG05; B048-480-IMG06; B048-480-IMG07; B048-480-IMG08,https://www.amazon.com/s?k=math+classroom+rug; https://www.etsy.com/market/math_classroom_rug; https://www.amazon.com/s?k=classroom+affirmation+rug; https://www.etsy.com/market/personalized_classroom_rug; https://www.amazon.com/s?k=growth+mindset+classroom+rug; https://www.amazon.com/s?k=social+emotional+learning+rug; https://www.walmart.com/c/kp/classroom-rugs; https://chillgen.com/,B048-480-BR01,None observed in public data; admin values unknown.,DRAFTED,"MEDIUM: rendered page, product JSON, and images verified; keyword demand has SERP-only evidence and no volume data.",product facts=B048_products.json and B048_pages HTML; visuals=B048 local images/contact sheets; keyword context=SERP references.,motif and visible product context to title/meta/alt; care/backing/material only where page/image evidence supports.
