run_id,batch_id,product_key,Handle,keyword,keyword_type,query_origin,validation_source,keyword_evidence_level,intent,target_page_type,evidence_ref,review_status
chillgen_20260911_01,B007,chillgen.com::personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,good day to do math doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-61,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,math teacher doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-61,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,personalized classroom math mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-61,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,personalized-good-day-to-do-math-typography-door-mat-non-slip-backing,teacher name welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-61,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-open-book-with-flowers-and-pencil-door-mat,personalized-open-book-with-flowers-and-pencil-door-mat,little minds grow here doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-62,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-open-book-with-flowers-and-pencil-door-mat,personalized-open-book-with-flowers-and-pencil-door-mat,open book teacher doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-62,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-open-book-with-flowers-and-pencil-door-mat,personalized-open-book-with-flowers-and-pencil-door-mat,personalized classroom mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-62,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-open-book-with-flowers-and-pencil-door-mat,personalized-open-book-with-flowers-and-pencil-door-mat,teacher name welcome rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-62,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-teacher-door-mat-non-slip-backing,personalized-composition-notebook-teacher-door-mat-non-slip-backing,composition notebook teacher doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-63,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-teacher-door-mat-non-slip-backing,personalized-composition-notebook-teacher-door-mat-non-slip-backing,custom teacher name mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-63,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-teacher-door-mat-non-slip-backing,personalized-composition-notebook-teacher-door-mat-non-slip-backing,classroom composition book rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-63,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-teacher-door-mat-non-slip-backing,personalized-composition-notebook-teacher-door-mat-non-slip-backing,back to school doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-63,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-style-teacher-door-mat,personalized-composition-notebook-style-teacher-door-mat,composition book classroom welcome mat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-64,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-style-teacher-door-mat,personalized-composition-notebook-style-teacher-door-mat,personalized teacher classroom mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-64,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-style-teacher-door-mat,personalized-composition-notebook-style-teacher-door-mat,school supplies doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-64,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-composition-notebook-style-teacher-door-mat,personalized-composition-notebook-style-teacher-door-mat,custom teacher name rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-64,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,colorful teacher name doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-65,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,personalized classroom door mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-65,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,first grade teacher mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-65,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,personalized-colorful-class-teacher-welcome-door-mat-classroom-decor,school supplies rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-65,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-playful-teacher-name-school-supply-star-doormat,personalized-playful-teacher-name-school-supply-star-doormat,teacher name school supplies doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-66,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-playful-teacher-name-school-supply-star-doormat,personalized-playful-teacher-name-school-supply-star-doormat,personalized teacher mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-66,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-playful-teacher-name-school-supply-star-doormat,personalized-playful-teacher-name-school-supply-star-doormat,pink classroom doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-66,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-playful-teacher-name-school-supply-star-doormat,personalized-playful-teacher-name-school-supply-star-doormat,custom first grade rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-66,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-school-retro-whimsical-welcome-door-mat,personalized-flower-star-school-retro-whimsical-welcome-door-mat,retro teacher welcome doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-67,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-school-retro-whimsical-welcome-door-mat,personalized-flower-star-school-retro-whimsical-welcome-door-mat,flower star classroom mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-67,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-school-retro-whimsical-welcome-door-mat,personalized-flower-star-school-retro-whimsical-welcome-door-mat,personalized teacher name rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-67,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-school-retro-whimsical-welcome-door-mat,personalized-flower-star-school-retro-whimsical-welcome-door-mat,whimsical school doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-67,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-in-this-classroom-inspirational-text-doormat,personalized-in-this-classroom-inspirational-text-doormat,in this classroom teacher doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-68,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-in-this-classroom-inspirational-text-doormat,personalized-in-this-classroom-inspirational-text-doormat,classroom affirmation mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-68,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-in-this-classroom-inspirational-text-doormat,personalized-in-this-classroom-inspirational-text-doormat,personalized teacher rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-68,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-in-this-classroom-inspirational-text-doormat,personalized-in-this-classroom-inspirational-text-doormat,inspirational classroom doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-68,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-classroom-nature-rug,personalized-flower-star-classroom-nature-rug,little minds grow here classroom rug,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-69,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-classroom-nature-rug,personalized-flower-star-classroom-nature-rug,teacher name classroom rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-69,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-classroom-nature-rug,personalized-flower-star-classroom-nature-rug,open book flower mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-69,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-flower-star-classroom-nature-rug,personalized-flower-star-classroom-nature-rug,personalized classroom welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-69,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-text-books-and-flowers-classroom-inspiration-doormat,personalized-text-books-and-flowers-classroom-inspiration-doormat,classroom inspiration doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-70,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-text-books-and-flowers-classroom-inspiration-doormat,personalized-text-books-and-flowers-classroom-inspiration-doormat,books flowers teacher mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-70,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-text-books-and-flowers-classroom-inspiration-doormat,personalized-text-books-and-flowers-classroom-inspiration-doormat,personalized teacher name doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-70,NEEDS_REVIEW
chillgen_20260911_01,B007,chillgen.com::personalized-text-books-and-flowers-classroom-inspiration-doormat,personalized-text-books-and-flowers-classroom-inspiration-doormat,classroom affirmation rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B007-70,NEEDS_REVIEW
