batch_id,product_key,handle,product_id,product_gid,url,product_json_url,canonical_url,title_current,h1_current,rendered_title_current,meta_description_rendered,description_text_current,product_type,vendor,price_min,variant_count_public_json,image_count_public_json,captured_at,html_sha256,product_json_sha256,snapshot_dir
B005,chillgen.com::personalized-anchor-rope-pattern-doormat-for-boat-owners,personalized-anchor-rope-pattern-doormat-for-boat-owners,16000689308017,gid://shopify/Product/16000689308017,https://chillgen.com/products/personalized-anchor-rope-pattern-doormat-for-boat-owners,https://chillgen.com/products/personalized-anchor-rope-pattern-doormat-for-boat-owners.js,https://chillgen.com/products/personalized-anchor-rope-pattern-doormat-for-boat-owners,Personalized Anchor Rope Pattern Doormat for Boat Owners,Personalized Anchor Rope Pattern Doormat for Boat Owners,Personalized Anchor Rope Pattern Doormat for Boat Owners,"A personalized nautical doormat, made of polyester, with anti-slip pads, perfect for indoor/outdoor use on boats or docks.","This custom anchor doormat adds a unique nautical touch to any space, perfect for boat owners and marine enthusiasts. It allows for personalization with a boat name or family name, creating a one-of-a-kind welcome for cabins, ships, or docks. The design features vibrant maritime colors and an anchor motif, blending style with practical use in high-traffic areas. Product Highlights Personalize with boat name or family name for a unique welcome. Stylish nautical design with vibrant maritime colors and anchor motifs. Crafted for durability and comfort with a soft feel underfoot. Features anti-slip pads for secure placement on any surface. Easy to clean and maintain, suitable for high-traffic areas. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Level Water Repellent Pattern Anchor Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester, Memory Sponge Backing Material Polyester Care Instructions Spot Clean Only Cleaning Method Shake outdoors, vacuum, or wipe with a damp cloth Where It Works This doormat is ideal for enhancing the entrance of cabins, yachts, fishing boats, or dockside areas. Its durable construction makes it suitable for both indoor and outdoor settings, including marina entries and coastal homes.",Rug,CHILLGEN,21.9,8,6,2026-09-11T07:50:56Z,fce9e29ee68ec4124d992f4cbd9997fd2ee1dd0b73a19b62959fa6c84fb3644e,9ebe4f55b2bb8458907c8cc17f566c1e497e0dda41c23f39e6ea7b0d81e0ea71,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-anchor-rope-pattern-doormat-for-boat-owners
B005,chillgen.com::personalized-nautical-anchor-doormat-water-repellent,personalized-nautical-anchor-doormat-water-repellent,16000689439089,gid://shopify/Product/16000689439089,https://chillgen.com/products/personalized-nautical-anchor-doormat-water-repellent,https://chillgen.com/products/personalized-nautical-anchor-doormat-water-repellent.js,https://chillgen.com/products/personalized-nautical-anchor-doormat-water-repellent,"Personalized Nautical Anchor Doormat, Water Repellent","Personalized Nautical Anchor Doormat, Water Repellent","Personalized Nautical Anchor Doormat, Water Repellent","This Nautical doormat, made of polyester, is water repellent and perfect for personalized use in cabins, ships, or docks.","This personalized doormat offers a distinctive nautical theme, ideal for enhancing any boat, dock, or marina with a touch of seafaring style. It features an anchor design and can be customized with your boat name or location, making it a unique welcome mat for marine enthusiasts. Crafted for both indoor and outdoor use, it adds a personalized charm to your entryway. Product Highlights Personalize with boat name, family name, or location for a unique welcome mat. Features vibrant maritime colors and anchor designs. Combines visual charm with comfort. Includes anti-slip pads to keep it securely in place. Suitable for high-traffic boat decks, marina entries, and coastal homes. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Repellent Special Features Text input customization Pattern Anchor Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester, Memory Sponge Backing Material Polyester Care Instructions Spot Clean Only Cleaning Method Shake outdoors, vacuum, or wipe clean with a damp cloth Where It Works This nautical doormat is perfect for welcoming guests to cabins, ships, yachts, fishing boats, or docks. Its durable design is also suitable for marine entries and coastal homes, bringing a personalized touch to various indoor and outdoor settings.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,871f79a2a45d6c253e80b15eff1f8a701c838f6945e9e60b51bdef5058f3cd4f,ff03d214ac0d971f4e0889057052abc6e483d2859301bdbe57673963947457e9,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-nautical-anchor-doormat-water-repellent
B005,chillgen.com::personalized-striped-nautical-anchor-doormat-water-repell-design-13,personalized-striped-nautical-anchor-doormat-water-repell-design-13,16000689635697,gid://shopify/Product/16000689635697,https://chillgen.com/products/personalized-striped-nautical-anchor-doormat-water-repell-design-13,https://chillgen.com/products/personalized-striped-nautical-anchor-doormat-water-repell-design-13.js,https://chillgen.com/products/personalized-striped-nautical-anchor-doormat-water-repell-design-13,"Personalized Striped Nautical Anchor Doormat, Water Repell - Design 13","Personalized Striped Nautical Anchor Doormat, Water Repell - Design 13","Personalized Striped Nautical Anchor Doormat, – - Design 13","Personalized nautical doormat with an anchor design and water-repellent polyester, ideal for indoor or outdoor use on boats or docks.","Welcome guests aboard with this personalized nautical doormat, featuring an anchor design and vibrant maritime colors. This unique rug can be customized with your boat name or location, making it a distinctive accent for any marine setting. Crafted for both indoor and outdoor use, it adds a touch of seafaring style to cabins, yachts, or dockside areas. Product Highlights Customizable with boat name or location for a unique touch. Features vibrant maritime colors and an anchor design. Includes anti-slip pads for secure placement on any surface. Designed for easy cleaning and maintenance. Suitable for use in various marine and coastal environments. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Room Type Cabin, Ship, Dock Water Resistance Water Repellent Special Features Personalized Pattern Anchor Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester, Memory Sponge Backing Material Polyester Care Instructions Spot Clean Only Cleaning Method Shake outdoors, vacuum, or wipe with a damp cloth Where It Works This doormat is suitable for enhancing the entrance of cabins, yachts, fishing boats, or any dockside area. It’s also ideal for use in coastal homes, bringing a maritime theme to your living space.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,a6976b98dea88a97a0e54d5c4f25614c64c19870f4a59ad1ff64b584924a8624,e51fb25b6a98ce034cf7092b044d2407a0a17cbf9d38cdec631fc549bc53b8f1,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-striped-nautical-anchor-doormat-water-repell-design-13
B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-08,personalized-nautical-anchor-with-boat-name-doormat-water-design-08,16000690749809,gid://shopify/Product/16000690749809,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-08,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-08.js,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-08,"Personalized Nautical Anchor with Boat Name Doormat, Water - Design 08","Personalized Nautical Anchor with Boat Name Doormat, Water - Design 08",Personalized Nautical Anchor with Boat Name – - Design 08,"This nautical personalized doormat, made of polyester, features anti-slip pads, perfect for cabins, ships, or docks.","This personalized doormat offers a unique nautical touch, featuring a custom anchor design that can be adorned with your boat name or location. It serves as a distinctive welcome mat, ideal for enhancing the entrance of cabins, ships, or docks. Crafted for both visual appeal and practical use, it blends maritime aesthetics with everyday functionality. Product Highlights Personalize with boat name, family name, or location for a unique touch. Showcases vibrant maritime colors and anchor designs. Made with high-quality polyester and soft memory sponge for comfort. Includes anti-slip pads to keep the mat securely in place. Designed for easy cleaning, suitable for high-traffic areas. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Repellent Pattern Nautical Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material Polyester Product Care Instructions Spot Clean Only Where It Works This versatile doormat is suitable for both indoor and outdoor use, making it perfect for various marine-themed environments. It can be placed at the entrance of cabins, on ships, or at docks to greet guests with a personalized nautical flair.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,984dfc0becc14ff7361ecb32f470825c7bf90c0b2a2743dcd9801ed2eab9b44c,4cd3013207fc9658f1542e52748b1709ecf1dd1ccf2d2db6ce48a13252110924,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-nautical-anchor-with-boat-name-doormat-water-design-08
B005,chillgen.com::personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,16000690815345,gid://shopify/Product/16000690815345,https://chillgen.com/products/personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,https://chillgen.com/products/personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent.js,https://chillgen.com/products/personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent,"Personalized Nautical Anchor with Ship Wheel Doormat, Water Repellent","Personalized Nautical Anchor with Ship Wheel Doormat, Water Repellent","Personalized Nautical Anchor – Doormat, Water Repellent","This nautical doormat, made of durable polyester, is customizable and perfect for adding a stylish welcome to any boat or dock.","This custom anchor doormat brings a unique nautical flair to any boat, dock, or marine setting. Designed for personalization, it allows you to add your boat name, family name, or location, making it a distinctive welcome mat. It combines vibrant maritime colors and anchor designs to enhance the aesthetic of any yacht, fishing boat, or dockside area. Product Highlights Personalize with boat name, family name, or location Features vibrant maritime colors and anchor designs Crafted from high-quality polyester and soft memory sponge Includes anti-slip pads for secure placement Easy to clean and maintain with simple methods Suitable for high-traffic boat decks and marina entries Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Repellent Pattern Anchor Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester, Memory Sponge Backing Material Polyester Care Instructions Spot Clean Only Cleaning Method Shake outdoors, vacuum, wipe clean with damp cloth Where It Works This versatile doormat is ideal for cabins, ships, docks, yachts, fishing boats, and marina entries. It is suitable for both indoor and outdoor use, making it perfect for coastal homes and marine environments.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,e070bc6757b679b43bc369fabbbdddcb1b4c726e5cb186458e5517a2c9745edd,9a214b4f8277ef40365de5ca7bf2cbb22830442e011d3ae81957c15c439c9653,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-nautical-anchor-with-ship-wheel-doormat-water-repellent
B005,chillgen.com::personalized-nautical-anchor-with-boat-name-doormat-water-design-14,personalized-nautical-anchor-with-boat-name-doormat-water-design-14,16000691044721,gid://shopify/Product/16000691044721,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-14,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-14.js,https://chillgen.com/products/personalized-nautical-anchor-with-boat-name-doormat-water-design-14,"Personalized Nautical Anchor With Boat Name Doormat, Water - Design 14","Personalized Nautical Anchor With Boat Name Doormat, Water - Design 14",Personalized Nautical Anchor With Boat Name – - Design 14,"Nautical style doormat with a personalized anchor design, ideal for enhancing boat cabins and outdoor dock areas.","This personalized doormat offers a unique nautical welcome, featuring a custom anchor design that can be adorned with your boat name or location. It serves as a distinctive decorative accent for marine environments. Crafted for both indoor and outdoor use, this mat blends aesthetic appeal with functional durability, making it ideal for enhancing any waterside entrance. Product Highlights Personalize with boat or family name for a unique welcome. Features vibrant maritime colors and anchor designs. Includes anti-slip pads to keep the mat securely in place. Designed for easy cleaning; simply shake, vacuum, or wipe. Suitable for high-traffic areas on boats, marinas, and coastal homes. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Repellent Pattern Nautical Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material Polyester Care Instructions Spot Clean Only Cleaning Method Shake outdoors, vacuum, or wipe clean with a damp cloth Where It Works This nautical doormat is perfect for adding a personalized touch to cabins, ships, yachts, fishing boats, and dockside areas. It's also suitable for marina entries and coastal homes, enhancing any space with a seafaring theme.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,31753eacc214ccd2f6e195bbf7ba844aab392e96cb96008bd2e3d80de365525c,1fa1e30b4361d98dda80b8bef2ee4a9344cd6ba4bfe5e554af8feff5707f8f5f,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-nautical-anchor-with-boat-name-doormat-water-design-14
B005,chillgen.com::personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,16000692093297,gid://shopify/Product/16000692093297,https://chillgen.com/products/personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,https://chillgen.com/products/personalized-nautical-anchor-welcome-aboard-doormat-water-repellent.js,https://chillgen.com/products/personalized-nautical-anchor-welcome-aboard-doormat-water-repellent,"Personalized Nautical Anchor Welcome Aboard Doormat, Water Repellent","Personalized Nautical Anchor Welcome Aboard Doormat, Water Repellent","Personalized Nautical Anchor – Doormat, Water Repellent","Nautical doormat with custom anchor design and anti-slip pads, perfect for cabins, ships, or docks.","This personalized nautical doormat adds a distinctive touch to any boat, dock, or marine-themed space. Featuring a custom anchor design, it allows for personalization with a boat name or location, making it a unique welcome mat. Crafted for durability and comfort, it enhances the aesthetic of marine environments while offering a soft underfoot feel. Product Highlights Customizable with boat name, family name, or location for a unique welcome. Features vibrant maritime colors and anchor designs for a stylish nautical look. Made with high-quality polyester and soft memory sponge for comfort. Includes anti-slip pads to keep the mat securely in place. Easy to clean and maintain, suitable for high-traffic areas. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Repellent Pattern Anchor Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material Polyester Care Instructions Spot Clean Only Cleaning Method Shake outdoors, vacuum, or wipe clean with a damp cloth Where It Works This doormat is suitable for use in cabins, on ships, yachts, fishing boats, docks, marina entries, and coastal homes. Its versatile design allows it to be used both indoors and outdoors, making it ideal for various marine and home settings.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,f67709e4c465caecdf9da7fa42b304b2ebe4310b73f81a48274e14b078cd3061,9c796b6bbe2917fb77cc57d52c23315b4246fed548064835e3d7643e353c9b4a,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-nautical-anchor-welcome-aboard-doormat-water-repellent
B005,chillgen.com::personalized-anchor-welcome-aboard-doormat-for-fishing-boat,personalized-anchor-welcome-aboard-doormat-for-fishing-boat,16000692158833,gid://shopify/Product/16000692158833,https://chillgen.com/products/personalized-anchor-welcome-aboard-doormat-for-fishing-boat,https://chillgen.com/products/personalized-anchor-welcome-aboard-doormat-for-fishing-boat.js,https://chillgen.com/products/personalized-anchor-welcome-aboard-doormat-for-fishing-boat,Personalized Anchor Welcome Aboard Doormat for Fishing Boat,Personalized Anchor Welcome Aboard Doormat for Fishing Boat,Personalized Anchor Welcome Aboard Doormat for Fishing Boat,"This personalized nautical doormat features an anchor design, anti-slip pads, and is perfect for indoor or outdoor use.","Add a personalized touch to your boat, dock, or marina with this custom anchor doormat. Featuring a unique nautical design, this welcome mat is ideal for yacht owners, fishing boats, or anyone who enjoys a coastal lifestyle. Crafted for both visual appeal and durability, it enhances any marine-themed setting while offering comfort underfoot. Product Highlights Personalize with boat name, family name, or location Features vibrant maritime colors and anchor designs Combines visual charm with comfort and durability Equipped with anti-slip pads for secure placement Easy to clean and maintain for high-traffic areas Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Repellent Pattern Nautical 04 Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material Polyester Care Instructions Spot Clean Only Where It Works This versatile doormat is suitable for cabins, ships, yachts, fishing boats, docks, marina entries, and coastal homes, serving as a welcoming accent for both indoor and outdoor spaces.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,a537bb778cb0d078467f1ab87bba832a699452006209fbd6d82227015e967b52,0d4faf31ebe0cde27c143135094ef1bc4bb03474c8015179d4f2d1c51a6e64ee,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-anchor-welcome-aboard-doormat-for-fishing-boat
B005,chillgen.com::personalized-anchor-with-boat-name-and-location-doormat,personalized-anchor-with-boat-name-and-location-doormat,16000692289905,gid://shopify/Product/16000692289905,https://chillgen.com/products/personalized-anchor-with-boat-name-and-location-doormat,https://chillgen.com/products/personalized-anchor-with-boat-name-and-location-doormat.js,https://chillgen.com/products/personalized-anchor-with-boat-name-and-location-doormat,Personalized Anchor with Boat Name and Location Doormat,Personalized Anchor with Boat Name and Location Doormat,Personalized Anchor with Boat Name and Location Doormat,"Nautical doormat with anchor design, personalized for boats. Features anti-slip pads for cabins, ships, or docks.","This custom anchor doormat adds a personalized nautical touch to any marine setting. Designed for boat owners, it features vibrant maritime colors and anchor designs, making it a unique welcome mat for cabins, ships, and docks. Crafted for both comfort and durability, it enhances the aesthetic of any waterside area. Product Highlights Features a unique anchor design with vibrant maritime colors. Personalize with boat name, family name, or location. Soft memory sponge material provides comfort underfoot. Equipped with anti-slip pads for secure placement. Suitable for high-traffic boat decks, marina entries, and coastal homes. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Flat Woven Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Repellent Pattern Anchor Theme Nautical Style Nautical Number of Pieces 1 Material & Care Item Detail Material Type Polyester, Memory Sponge Backing Material Polyester Care Instructions Shake outdoors, vacuum, or wipe clean with a damp cloth; Spot Clean Only Where It Works This versatile doormat is perfect for use in cabins, ships, yachts, fishing boats, and dockside areas. It is suitable for both indoor and outdoor settings, adding a distinctive nautical flair to any entrance or living space.",Rug,CHILLGEN,21.9,4,6,2026-09-11T07:50:56Z,8404a5937a81894df063e26c9e8fc2db6bbb02ce3a29f3c61011637526fd334b,e738c5cee72838e036dea8330b30671965b1d6a517ee0822a9cc14b938229e8b,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-anchor-with-boat-name-and-location-doormat
B005,chillgen.com::personalized-classroom-welcome-rainbow-welcome-doormat,personalized-classroom-welcome-rainbow-welcome-doormat,16001043726705,gid://shopify/Product/16001043726705,https://chillgen.com/products/personalized-classroom-welcome-rainbow-welcome-doormat,https://chillgen.com/products/personalized-classroom-welcome-rainbow-welcome-doormat.js,https://chillgen.com/products/personalized-classroom-welcome-rainbow-welcome-doormat,Personalized Classroom Welcome Rainbow Welcome Doormat,Personalized Classroom Welcome Rainbow Welcome Doormat,Personalized Classroom Welcome Rainbow Welcome Doormat,"This modern personalized doormat, made of polyester, is perfect for classroom entryways with its non-slip backing.","This personalized doormat is designed to create a welcoming and special atmosphere for any classroom. Featuring a composition notebook style, it allows for customization with a teacher's name, making it a thoughtful gift. Its durable construction ensures it can be used in various settings to keep spaces clean and inviting. Product Highlights Personalizable with a teacher’s name for a unique touch. Thoughtful gift for back-to-school, birthdays, and holidays. Soft, durable, and heat-resistant non-woven fabric top. Features a neoprene rubber non-slip backing for stability. Suitable for both indoor and outdoor classroom environments. Specifications Attribute Value Rug Form Doormat Item Shape Rectangular Weave Type Machine Made Pile Height Low Pile Construction Type Machine Made Indoor/Outdoor Usage Both Water Resistance Water Resistant Pattern Composition Notebook Style Theme Classroom Style Modern Number of Pieces 1 Material & Care Item Detail Material Type Polyester Backing Material High-quality Epoxy Care Instructions Avoid bleaching Cleaning Method Hose down or sponge clean with mild liquid soap Drying Air dry Where It Works This doormat is ideal for classrooms, entryways, and RVs, offering a versatile addition to various spaces. Its design makes it perfect for creating a friendly first impression in educational settings or personalized home entrances.",Rug,CHILLGEN,21.9,6,6,2026-09-11T07:50:56Z,7a16f060915188ed8f1412c70d88518a059b4640c15656b3af0dd73e6a8d291f,805c1899f8730b6d843c45ed9047e47e5bb33231550182c5fb5263c24aaa644f,/Users/buiquanghuy/Documents/seo_chillgen/seo_runs/chillgen.com/chillgen_20260911_01/evidence/products/B005/personalized-classroom-welcome-rainbow-welcome-doormat
