run_id,batch_id,product_key,Handle,keyword,keyword_type,query_origin,validation_source,keyword_evidence_level,intent,target_page_type,evidence_ref,review_status
chillgen_20260911_01,B008,chillgen.com::personalized-colorful-composition-notebook-teacher-door-mat,personalized-colorful-composition-notebook-teacher-door-mat,colorful composition notebook teacher doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-71,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-colorful-composition-notebook-teacher-door-mat,personalized-colorful-composition-notebook-teacher-door-mat,personalized teacher name mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-71,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-colorful-composition-notebook-teacher-door-mat,personalized-colorful-composition-notebook-teacher-door-mat,classroom welcome rug,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-71,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-colorful-composition-notebook-teacher-door-mat,personalized-colorful-composition-notebook-teacher-door-mat,back to school doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-71,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-butterfly-stained-glass-garden-doormat,personalized-rainbow-butterfly-stained-glass-garden-doormat,rainbow butterfly stained glass doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-72,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-butterfly-stained-glass-garden-doormat,personalized-rainbow-butterfly-stained-glass-garden-doormat,butterfly garden doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-72,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-butterfly-stained-glass-garden-doormat,personalized-rainbow-butterfly-stained-glass-garden-doormat,stained glass butterfly mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-72,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-butterfly-stained-glass-garden-doormat,personalized-rainbow-butterfly-stained-glass-garden-doormat,rainbow nature welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-72,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-everyone-is-welcome-here-hands-doormat,personalized-rainbow-everyone-is-welcome-here-hands-doormat,everyone is welcome here doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-73,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-everyone-is-welcome-here-hands-doormat,personalized-rainbow-everyone-is-welcome-here-hands-doormat,rainbow hands welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-73,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-everyone-is-welcome-here-hands-doormat,personalized-rainbow-everyone-is-welcome-here-hands-doormat,inclusive pride doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-73,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-everyone-is-welcome-here-hands-doormat,personalized-rainbow-everyone-is-welcome-here-hands-doormat,colorful front porch mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-73,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,rainbow paw print love is love doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-74,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,pride pet doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-74,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,love is love welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-74,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,personalized-rainbow-paw-print-love-is-doormat-pride-month-decor,rainbow dog cat paw mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-74,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,all are welcome rainbow doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-75,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,pride welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-75,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,inclusive rainbow porch mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-75,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,personalized-pride-rainbow-all-are-welcome-doormat-front-porch-decor,colorful front door doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-75,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-flag-cat-doormat-pride-month-decor,personalized-rainbow-flag-cat-doormat-pride-month-decor,rainbow flag cat doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-76,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-flag-cat-doormat-pride-month-decor,personalized-rainbow-flag-cat-doormat-pride-month-decor,pride cat welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-76,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-flag-cat-doormat-pride-month-decor,personalized-rainbow-flag-cat-doormat-pride-month-decor,black cat rainbow doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-76,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-flag-cat-doormat-pride-month-decor,personalized-rainbow-flag-cat-doormat-pride-month-decor,LGBTQ porch decor,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-76,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-flower-fantasy-nature-whimsical-doormat,personalized-flower-fantasy-nature-whimsical-doormat,whimsical mushroom rainbow doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-77,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-flower-fantasy-nature-whimsical-doormat,personalized-flower-fantasy-nature-whimsical-doormat,fantasy garden doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-77,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-flower-fantasy-nature-whimsical-doormat,personalized-flower-fantasy-nature-whimsical-doormat,mushroom welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-77,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-flower-fantasy-nature-whimsical-doormat,personalized-flower-fantasy-nature-whimsical-doormat,rainbow nature porch mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-77,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-pride-doormat-porch-decor,personalized-rainbow-skeleton-pride-doormat-porch-decor,skeleton pride doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-78,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-pride-doormat-porch-decor,personalized-rainbow-skeleton-pride-doormat-porch-decor,rainbow skeleton welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-78,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-pride-doormat-porch-decor,personalized-rainbow-skeleton-pride-doormat-porch-decor,be yourself doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-78,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-pride-doormat-porch-decor,personalized-rainbow-skeleton-pride-doormat-porch-decor,inclusive porch decor,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-78,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,rainbow tree love wins doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-79,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,love wins welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-79,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,rainbow pride porch mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-79,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,personalized-rainbow-tree-love-wins-doormat-indoor-outdoor-usage,inclusive tree doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-79,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-heart-hands-inclusive-doormat,personalized-rainbow-skeleton-heart-hands-inclusive-doormat,love isn't a phase doormat,PRIMARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-80,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-heart-hands-inclusive-doormat,personalized-rainbow-skeleton-heart-hands-inclusive-doormat,skeleton pride welcome mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-80,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-heart-hands-inclusive-doormat,personalized-rainbow-skeleton-heart-hands-inclusive-doormat,everyone welcome doormat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-80,NEEDS_REVIEW
chillgen_20260911_01,B008,chillgen.com::personalized-rainbow-skeleton-heart-hands-inclusive-doormat,personalized-rainbow-skeleton-heart-hands-inclusive-doormat,inclusive rainbow porch mat,SECONDARY,AGENT_PROPOSED,SERP_SPOT_CHECK,SERP_ONLY,TRANSACTIONAL,PRODUCT,BR-B008-80,NEEDS_REVIEW
